colnam,codval,srtseq,rqdflg,img_id,grp_nam
"lmstyp","A",3,0,"","dcs_lmstyp"
"lmstyp","O",2,0,"","dcs_lmstyp"
"lmstyp","P",1,0,"","dcs_lmstyp"
"lmstyp","T",4,0,"","dcs_lmstyp"
"load_attr_cfg","0",0,1,"","sal_data"
"load_attr_cfg","1",1,1,"","sal_data"
"loading_by_prtfam_set_sequence_cfg","ASC",0,0,"","dcs_data"
"loading_by_prtfam_set_sequence_cfg","DESC",1,0,"","dcs_data"
"loadPrep","B",2,0,"","dcs_data"
"loadPrep","D",1,0,"","dcs_data"
"loadPrep","P",0,0,"","dcs_data"
"loc_typ_cat","DISTRO",1,1,"","dcs_data"
"loc_typ_cat","DOCK",2,1,"","dcs_data"
"loc_typ_cat","LOGICAL",3,1,"","dcs_data"
"loc_typ_cat","PND",4,1,"","dcs_data"
"loc_typ_cat","PROC",5,1,"","dcs_data"
"loc_typ_cat","PROD",6,1,"","dcs_data"
"loc_typ_cat","STAGING",7,1,"","dcs_data"
"loc_typ_cat","STORAGE",8,1,"","dcs_data"
"loc_typ_cat","YARD",9,1,"","dcs_data"
"locacc","ALL",9,0,"","usr_data"
"locacc","CRAN",2,0,"","dcs_uomcod"
"locacc","HHT",3,0,"","dcs_uomcod"
"locacc","HIGH",4,0,"","dcs_uomcod"
"locacc","LOW",5,0,"","dcs_uomcod"
"locacc","OTH",1,0,"","dcs_uomcod"
"locacc","OUT",6,0,"","dcs_uomcod"
"locacc","PTUN",7,0,"","dcs_uomcod"
"locacc","VNA",8,0,"","dcs_uomcod"
"locale_typ","rtcust",1,1,"","sal_data"
"locale_typ","specific_locale",4,1,"","sal_data"
"locale_typ","specific_user",3,1,"","sal_data"
"locale_typ","stcust",0,1,"","sal_data"
"locale_typ","stpadr",2,1,"","sal_data"
"locasg","M",3,0,"","dcs_data"
"locasg","N",2,0,"","dcs_data"
"locasg","Y",1,0,"","dcs_data"
"locationSort","invsum.new_expire_dte",0,0,"","dcs_codmst_web_entities"
"locationSort","invsum.new_inv_attr_dte1",0,0,"","dcs_codmst_web_entities"
"locationSort","invsum.new_inv_attr_dte2",0,0,"","dcs_codmst_web_entities"
"locationSort","invsum.newdte",0,0,"","dcs_codmst_web_entities"
"locationSort","invsum.old_expire_dte",0,0,"","dcs_codmst_web_entities"
"locationSort","invsum.old_inv_attr_dte1",0,0,"","dcs_codmst_web_entities"
"locationSort","invsum.old_inv_attr_dte2",0,0,"","dcs_codmst_web_entities"
"locationSort","invsum.olddte",0,0,"","dcs_codmst_web_entities"
"locationSort","invsum.stoloc",0,0,"","dcs_codmst_web_entities"
"loccod","C",4,0,"","dcs_data"
"loccod","E",3,0,"","dcs_data"
"loccod","L",2,0,"","dcs_data"
"loccod","P",0,0,"","dcs_data"
"loccod","V",1,0,"","dcs_data"
"locmst","locmst.mov_zone_id",17,0,"","dcs_avai_pick_ctn_cri"
"locmst","locmst.wrk_zone_id",18,0,"","dcs_avai_pick_ctn_cri"
"locsts","E",1,1,"","dcs_data"
"locsts","F",2,1,"","dcs_data"
"locsts","I",3,1,"","dcs_data"
"locsts","L",5,1,"","dcs_data"
"locsts","N",6,1,"","dcs_data"
"locsts","P",4,1,"","dcs_data"
"lodlvl","D",2,0,"","dcs_data"
"lodlvl","L",0,0,"","dcs_data"
"lodlvl","S",1,0,"","dcs_data"
"log_lvl","ALL",0,1,"","mtf_data"
"log_lvl","DEBUG",2,1,"","mtf_data"
"log_lvl","ERROR",5,1,"","mtf_data"
"log_lvl","FATAL",6,1,"","mtf_data"
"log_lvl","INFO",3,1,"","mtf_data"
"log_lvl","OFF",7,1,"","mtf_data"
"log_lvl","TRACE",1,1,"","mtf_data"
"log_lvl","WARN",4,1,"","mtf_data"
"long_dat_fmt","dd MMM, yyyy",8,0,"","mcs_data"
"long_dat_fmt","dd MMMM, yyyy",6,0,"","mcs_data"
"long_dat_fmt","ddd, dd MMM, yyyy",7,0,"","mcs_data"
"long_dat_fmt","ddd, MMM dd, yyyy",3,1,"","mcs_data"
"long_dat_fmt","dddd, dd MMMM, yyyy",5,0,"","mcs_data"
"long_dat_fmt","dddd, MMMM dd, yyyy",1,1,"","mcs_data"
"long_dat_fmt","MMM dd, yyyy",4,1,"","mcs_data"
"long_dat_fmt","MMMM dd, yyyy",2,1,"","mcs_data"
"long_tim_fmt","H:mm:ss",2,1,"","mcs_data"
"long_tim_fmt","h:mm:ss tt",1,1,"","mcs_data"
"lot_dte_cod","0",0,1,"","dcs_data"
"lot_dte_cod","1",0,1,"","dcs_data"
"lot_dte_cod","2",0,1,"","dcs_data"
"lot_sts","R",0,0,"","dcs_data"
"lot_sts","U",1,0,"","dcs_data"
"ltlcls","100",9,0,"","dcs_ltlcls"
"ltlcls","110",10,0,"","dcs_ltlcls"
"ltlcls","125",11,0,"","dcs_ltlcls"
"ltlcls","150",12,0,"","dcs_ltlcls"
"ltlcls","175",13,0,"","dcs_ltlcls"
"ltlcls","200",14,0,"","dcs_ltlcls"
"ltlcls","250",16,0,"","dcs_ltlcls"
"ltlcls","300",17,0,"","dcs_ltlcls"
"ltlcls","400",15,0,"","dcs_ltlcls"
"ltlcls","50",1,0,"","dcs_ltlcls"
"ltlcls","500",18,0,"","dcs_ltlcls"
"ltlcls","55",2,0,"","dcs_ltlcls"
"ltlcls","60",3,0,"","dcs_ltlcls"
"ltlcls","65",4,0,"","dcs_ltlcls"
"ltlcls","70",5,0,"","dcs_ltlcls"
"ltlcls","77.5",6,0,"","dcs_ltlcls"
"ltlcls","85",7,0,"","dcs_ltlcls"
"ltlcls","92.5",8,0,"","dcs_ltlcls"
"lvl_colnam","lodlvl",1,1,"","dcs_data"
"lvl_colnam","uomcod",2,1,"","dcs_data"
"mansts","H",3,1,"","dcs_mansts"
"mansts","M",1,1,"","dcs_mansts"
"mansts","R",2,1,"","dcs_mansts"
"mansts","S",4,1,"","dcs_mansts"
"mansts","V",5,1,"","dcs_mansts"
"map_fld","alt_prtnum",1,1,"","dcs_data"
"map_fld","asset_id",14,1,"","dcs_data"
"map_fld","asset_typ",13,1,"","dcs_data"
"map_fld","catch_qty",10,1,"","dcs_data"
"map_fld","expire_dte",8,1,"","dcs_data"
"map_fld","inv_attr_dte1",42,1,"","dcs_data"
"map_fld","inv_attr_dte2",43,1,"","dcs_data"
"map_fld","inv_attr_flt1",39,1,"","dcs_data"
"map_fld","inv_attr_flt2",40,1,"","dcs_data"
"map_fld","inv_attr_flt3",41,1,"","dcs_data"
"map_fld","inv_attr_int1",34,1,"","dcs_data"
"map_fld","inv_attr_int2",35,1,"","dcs_data"
"map_fld","inv_attr_int3",36,1,"","dcs_data"
"map_fld","inv_attr_int4",37,1,"","dcs_data"
"map_fld","inv_attr_int5",38,1,"","dcs_data"
"map_fld","inv_attr_str1",16,1,"","dcs_data"
"map_fld","inv_attr_str10",25,1,"","dcs_data"
"map_fld","inv_attr_str11",26,1,"","dcs_data"
"map_fld","inv_attr_str12",27,1,"","dcs_data"
"map_fld","inv_attr_str13",28,1,"","dcs_data"
"map_fld","inv_attr_str14",29,1,"","dcs_data"
"map_fld","inv_attr_str15",30,1,"","dcs_data"
"map_fld","inv_attr_str16",31,1,"","dcs_data"
"map_fld","inv_attr_str17",32,1,"","dcs_data"
"map_fld","inv_attr_str18",33,1,"","dcs_data"
"map_fld","inv_attr_str2",17,1,"","dcs_data"
"map_fld","inv_attr_str3",18,1,"","dcs_data"
"map_fld","inv_attr_str4",19,1,"","dcs_data"
"map_fld","inv_attr_str5",20,1,"","dcs_data"
"map_fld","inv_attr_str6",21,1,"","dcs_data"
"map_fld","inv_attr_str7",22,1,"","dcs_data"
"map_fld","inv_attr_str8",23,1,"","dcs_data"
"map_fld","inv_attr_str9",24,1,"","dcs_data"
"map_fld","invnum",12,1,"","dcs_data"
"map_fld","invtid",0,1,"","dcs_data"
"map_fld","lotnum",3,1,"","dcs_data"
"map_fld","mandte",7,1,"","dcs_data"
"map_fld","orgcod",5,1,"","dcs_data"
"map_fld","prtnum",2,1,"","dcs_data"
"map_fld","revlvl",6,1,"","dcs_data"
"map_fld","rttn_id",15,1,"","dcs_data"
"map_fld","ser_num",9,1,"","dcs_data"
"map_fld","stoloc",44,1,"","dcs_data"
"map_fld","sup_lotnum",4,1,"","dcs_data"
"map_fld","untqty",11,1,"","dcs_data"
"margin_type","1",1,1,"","mcs_data"
"margin_type","2",2,1,"","mcs_data"
"margin_type","4",3,1,"","mcs_data"
"margin_type","8",4,1,"","mcs_data"
"mass_item_attr","abccod",2,1,"","dcs_data"
"mass_item_attr","comcod",0,1,"","dcs_data"
"mass_item_attr","dept_cod",8,1,"","dcs_data"
"mass_item_attr","ltlcls",5,1,"","dcs_data"
"mass_item_attr","parcel_flg",6,1,"","dcs_data"
"mass_item_attr","prt_class_name",9,1,"","dcs_data"
"mass_item_attr","prtfam",1,1,"","dcs_data"
"mass_item_attr","rcvsts",4,1,"","dcs_data"
"mass_item_attr","stccod",7,1,"","dcs_data"
"mass_item_attr","velzon",3,1,"","dcs_data"
"mass_ord_lin_attr","alc_search_path",1,1,"","dcs_data"
"mass_ord_lin_attr","ftpcod",2,1,"","dcs_data"
"mass_ord_lin_attr","ordinv",0,1,"","dcs_data"
"mass_ord_lin_attr","rule_nam",3,1,"","dcs_data"
"media_typ_cod","GENERAL",0,0,"","mcs_data"
"mls_srt_seq","0",0,1,"","mcs_data"
"mls_srt_seq","1",1,1,"","mcs_data"
"mls_srt_seq","2",2,1,"","mcs_data"
"mls_srt_seq","3",3,1,"","mcs_data"
"mls_srt_seq","4",4,1,"","mcs_data"
"mocarpt_viewer","excel",1,0,"","mocarpt_data"
"mocarpt_viewer","html",1,0,"","mocarpt_data"
"mocarpt_viewer","html_frame",1,0,"","mocarpt_data"
"mocarpt_viewer","java",1,0,"","mocarpt_data"
"mocarpt_viewer","pdf",1,0,"","mocarpt_data"
"mocarpt_viewer","rdf",1,0,"","mocarpt_data"
"mocarpt_viewer","rtf",1,0,"","mocarpt_data"
"module_typ","C",3,1,"","mcs_data"
"module_typ","I",2,1,"","mcs_data"
"module_typ","Q",0,1,"","mcs_data"
"module_typ","X",1,1,"","mcs_data"
"module_width","C",3,1,"","mcs_data"
"module_width","F",4,1,"","mcs_data"
"module_width","H",2,1,"","mcs_data"
"module_width","N",0,1,"","mcs_data"
"module_width","W",1,1,"","mcs_data"
"mon_dsp_typ","A",2,0,"","dcs_mon_dsp_typ"
"mon_dsp_typ","N",1,0,"","dcs_mon_dsp_typ"
"month","01",1,0,"","dcs_month"
"month","02",1,0,"","dcs_month"
"month","03",1,0,"","dcs_month"
"month","04",1,0,"","dcs_month"
"month","05",1,0,"","dcs_month"
"month","06",1,0,"","dcs_month"
"month","07",1,0,"","dcs_month"
"month","08",1,0,"","dcs_month"
"month","09",1,0,"","dcs_month"
"month","10",1,0,"","dcs_month"
"month","11",1,0,"","dcs_month"
"month","12",1,0,"","dcs_month"
"move_method","RECEIVE-DOOR-LANE",2,0,"","dcs_data"
"move_method","SAME-ZONE-FIRST-HOP",0,0,"","dcs_data"
"move_method","SAME-ZONE-SECOND-HOP",1,0,"","dcs_data"
"move_typ","DG",0,0,"","dcs_move_typ"
"move_typ","OTHER",2,0,"","dcs_move_typ"
"move_typ","TOUR",1,0,"","dcs_move_typ"
"msg_source","1",1,1,"","mcs_data"
"msg_source","2",2,1,"","mcs_data"
"mssql_datatype","DATETIME",0,0,"","sal_mssql_datatype"
"mssql_datatype","NUMERIC",0,0,"","sal_mssql_datatype"
"mssql_datatype","NVARCHAR",0,0,"","sal_mssql_datatype"
"mu_cat","UOM_A",3,0,"","mcs_mu_cat"
"mu_cat","UOM_DIST",5,0,"","mcs_mu_cat"
"mu_cat","UOM_L",1,0,"","mcs_mu_cat"
"mu_cat","UOM_LA",11,0,"","mcs_mu_cat"
"mu_cat","UOM_LV",13,0,"","mcs_mu_cat"
"mu_cat","UOM_LW",14,0,"","mcs_mu_cat"
"mu_cat","UOM_SA",7,0,"","mcs_mu_cat"
"mu_cat","UOM_SL",8,0,"","mcs_mu_cat"
"mu_cat","UOM_SV",9,0,"","mcs_mu_cat"
"mu_cat","UOM_SW",10,0,"","mcs_mu_cat"
"mu_cat","UOM_TEMP",6,0,"","mcs_mu_cat"
"mu_cat","UOM_V",2,0,"","mcs_mu_cat"
"mu_cat","UOM_W",4,0,"","mcs_mu_cat"
"mu_sys","M",1,0,"","mcs_mu_sys"
"mu_sys","U",2,0,"","mcs_mu_sys"
"nafta_pref_crit","A",0,0,"","dcs_data"
"nafta_pref_crit","B",1,0,"","dcs_data"
"nafta_pref_crit","C",2,0,"","dcs_data"
"nafta_pref_crit","D",3,0,"","dcs_data"
"nafta_pref_crit","E",4,0,"","dcs_data"
"nafta_pref_crit","F",5,0,"","dcs_data"
"nafta_producer","NO",1,0,"","dcs_data"
"nafta_producer","YES",0,0,"","dcs_data"
"navigation","0",1,1,"","mcs_data"
"navigation","1",2,1,"","mcs_data"
"neg_fmt","-$ n",10,0,"","mcs_data"
"neg_fmt","$ -n",13,0,"","mcs_data"
"neg_fmt","$ n-",12,0,"","mcs_data"
"neg_fmt","-$n",2,0,"","mcs_data"
"neg_fmt","$-n",3,0,"","mcs_data"
"neg_fmt","$n-",4,0,"","mcs_data"
"neg_fmt","($ n)",15,0,"","mcs_data"
"neg_fmt","($n)",1,0,"","mcs_data"
"neg_fmt","(n $)",16,0,"","mcs_data"
"neg_fmt","(n$)",5,0,"","mcs_data"
"neg_fmt","-n $",9,0,"","mcs_data"
"neg_fmt","n- $",14,0,"","mcs_data"
"neg_fmt","n $-",11,0,"","mcs_data"
"neg_fmt","-n$",6,0,"","mcs_data"
"neg_fmt","n-$",7,0,"","mcs_data"
"neg_fmt","n$-",8,0,"","mcs_data"
"non_invtyp","TRLR",0,1,"","dcs_non_invtyp"
"non_invtyp","VHCL",0,1,"","dcs_non_invtyp"
"_handling","0",1,1,"","mcs_data"
"_handling","1",2,1,"","mcs_data"
"_handling","2",3,1,"","mcs_data"
"_handling","3",4,1,"","mcs_data"
"numcod","adr_id",0,0,"","rsc_code_ctl_num"
"numcod","aisle_dckloc_id",1,0,"","rsc_code_ctl_num"
"numcod","appt_id",2,0,"","rsc_code_ctl_num"
"numcod","batch_id",3,0,"","rsc_code_ctl_num"
"numcod","bomnum",4,0,"","rsc_code_ctl_num"
"numcod","car_move_id",5,0,"","rsc_code_ctl_num"
"numcod","cons_batch",6,0,"","rsc_code_ctl_num"
"numcod","cstms_ordtyp_id",7,0,"","rsc_code_ctl_num"
"numcod","invnum",8,0,"","rsc_code_ctl_num"
"numcod","list_id",9,0,"","rsc_code_ctl_num"
"numcod","lmsasn",10,0,"","rsc_code_ctl_num"
"numcod","schbat",11,0,"","rsc_code_ctl_num"
"numcod","ship_id",12,0,"","rsc_code_ctl_num"
"numcod","stop_id",13,0,"","rsc_code_ctl_num"
"numcod","trknum",14,0,"","rsc_code_ctl_num"
"numcod","trlr_id",15,0,"","rsc_code_ctl_num"
"numcod","trlr_plan_id",16,0,"","rsc_code_ctl_num"
"numcod","wkonum",17,0,"","rsc_code_ctl_num"
"numeric_axis_type","0",1,1,"","mcs_data"
"numeric_axis_type","1",2,1,"","mcs_data"
"one_pass_only","A",0,1,"","dcs_data"
"one_pass_only","B",1,1,"","dcs_data"
"one_pass_only","N",2,1,"","dcs_data"
"one_pass_only","S",3,1,"","dcs_data"
"opt_typ","A",0,1,"","mcs_opt_typ"
"opt_typ","C",5,1,"","mcs_opt_typ"
"opt_typ","D",2,1,"","mcs_opt_typ"
"opt_typ","E",1,1,"","mcs_opt_typ"
"opt_typ","F",4,1,"","mcs_opt_typ"
"opt_typ","G",11,1,"","mcs_opt_typ"
"opt_typ","I",8,1,"","mcs_opt_typ"
"opt_typ","M",7,1,"","mcs_opt_typ"
"opt_typ","O",3,1,"","mcs_opt_typ"
"opt_typ","P",9,1,"","mcs_opt_typ"
"opt_typ","R",14,1,"","mcs_opt_typ"
"opt_typ","S",10,1,"","mcs_opt_typ"
"opt_typ","T",13,1,"","mcs_opt_typ"
"opt_typ","U",12,1,"","mcs_opt_typ"
"opt_typ","W",6,1,"","mcs_opt_typ"
"optimal_assign_period","ANNUAL",0,0,"","dcs_data"
"optimal_assign_period","DAY",4,0,"","dcs_data"
"optimal_assign_period","MONTH",2,0,"","dcs_data"
"optimal_assign_period","QUARTER",1,0,"","dcs_data"
"optimal_assign_period","WEEK",3,0,"","dcs_data"
"oracle_datatype","DATE",0,0,"","sal_oracle_datatype"
"oracle_datatype","NUMBER",0,0,"","sal_oracle_datatype"
"oracle_datatype","VARCHAR2",0,0,"","sal_oracle_datatype"
"ord","ord.cstms_dtycust",19,0,"","dcs_avai_pick_ctn_cri"
"ord","ord.cstms_ordtyp",20,0,"","dcs_avai_pick_ctn_cri"
"ord","ord.exp_cust",21,0,"","dcs_avai_pick_ctn_cri"
"ord","ord.imp_adr_id",22,0,"","dcs_avai_pick_ctn_cri"
"ord","ord.imp_cust",23,0,"","dcs_avai_pick_ctn_cri"
"ord","ord.ordnum",28,0,"","dcs_avai_pick_ctn_cri"
"ord","ord.ordtyp",29,0,"","dcs_avai_pick_ctn_cri"
"ord","ord.rt_adr_id",24,0,"","dcs_avai_pick_ctn_cri"
"ord","ord.rtcust",25,0,"","dcs_avai_pick_ctn_cri"
"ord","ord.st_adr_id",26,0,"","dcs_avai_pick_ctn_cri"
"ord","ord.stcust",27,0,"","dcs_avai_pick_ctn_cri"
"ord","ord.super_ord_flg",30,0,"","dcs_avai_pick_ctn_cri"
"ord","ord.super_ordnum",31,0,"","dcs_avai_pick_ctn_cri"
"ord_date_type","EDD",0,0,"","dcs_data"
"ord_date_type","ESD",1,0,"","dcs_data"
"ord_date_type","LDD",2,0,"","dcs_data"
"ord_date_type","LSD",3,0,"","dcs_data"
"ord_dir","I",1,0,"","dcs_ord_dir"
"ord_dir","O",0,0,"","dcs_ord_dir"
"ord_dst_sel","by-carrier",0,1,"","dcs_data"
"ord_dst_sel","by-order-type",1,1,"","dcs_data"
"ord_dst_sel","by-part-family",0,1,"","dcs_data"
"ord_line","ord_line.dst_mov_zone_id",32,0,"","dcs_avai_pick_ctn_cri"
"ord_line","ord_line.marcod",33,0,"","dcs_avai_pick_ctn_cri"
"ord_line","ord_line.ordlin",36,0,"","dcs_avai_pick_ctn_cri"
"ord_line","ord_line.sales_ordlin",37,0,"","dcs_avai_pick_ctn_cri"
"ord_line","ord_line.sales_ordnum",34,0,"","dcs_avai_pick_ctn_cri"
"ord_line","ord_line.sed_export_typ",38,0,"","dcs_avai_pick_ctn_cri"
"ord_line","ord_line.srvlvl",35,0,"","dcs_avai_pick_ctn_cri"
"ordact_log_mode","ASYNC",2,1,"","wm_ordact_log_mode"
"ordact_log_mode","OFF",0,1,"","wm_ordact_log_mode"
"ordact_log_mode","ON",1,1,"","wm_ordact_log_mode"
"ordmasstslvl","allow",0,0,"","dcs_data"
"ordmasstslvl","error",2,0,"","dcs_data"
"ordmasstslvl","warn",1,0,"","dcs_data"
"ordsts","A",3,0,"","dcs_data"
"ordsts","B",1,0,"","dcs_data"
"ordsts","C",7,0,"","dcs_data"
"ordsts","CA",8,0,"","dcs_data"
"ordsts","D",6,0,"","dcs_data"
"ordsts","L",5,0,"","dcs_data"
"ordsts","PC",2,0,"","dcs_data"
"ordsts","R",0,0,"","dcs_data"
"ordsts","U",4,0,"","dcs_data"
"orgcod","AD",1,0,"","dcs_orgcod"
"orgcod","AE",2,0,"","dcs_orgcod"
"orgcod","AF",3,0,"","dcs_orgcod"
"orgcod","AG",4,0,"","dcs_orgcod"
"orgcod","AI",5,0,"","dcs_orgcod"
"orgcod","AL",6,0,"","dcs_orgcod"
"orgcod","AM",7,0,"","dcs_orgcod"
"orgcod","AN",8,0,"","dcs_orgcod"
"orgcod","AO",9,0,"","dcs_orgcod"
"orgcod","AQ",10,0,"","dcs_orgcod"
"orgcod","AR",11,0,"","dcs_orgcod"
"orgcod","ARPA",12,0,"","dcs_orgcod"
"orgcod","AS",13,0,"","dcs_orgcod"
"orgcod","AT",14,0,"","dcs_orgcod"
"orgcod","AU",15,0,"","dcs_orgcod"
"orgcod","AW",16,0,"","dcs_orgcod"
"orgcod","AZ",17,0,"","dcs_orgcod"
"orgcod","BA",18,0,"","dcs_orgcod"
"orgcod","BB",19,0,"","dcs_orgcod"
"orgcod","BD",20,0,"","dcs_orgcod"
"orgcod","BE",21,0,"","dcs_orgcod"
"orgcod","BF",22,0,"","dcs_orgcod"
"orgcod","BG",23,0,"","dcs_orgcod"
"orgcod","BH",24,0,"","dcs_orgcod"
"orgcod","BI",25,0,"","dcs_orgcod"
"orgcod","BJ",26,0,"","dcs_orgcod"
"orgcod","BM",27,0,"","dcs_orgcod"
"orgcod","BN",28,0,"","dcs_orgcod"
"orgcod","BO",29,0,"","dcs_orgcod"
"orgcod","BR",30,0,"","dcs_orgcod"
"orgcod","BS",31,0,"","dcs_orgcod"
"orgcod","BT",32,0,"","dcs_orgcod"
"orgcod","BV",33,0,"","dcs_orgcod"
"orgcod","BW",34,0,"","dcs_orgcod"
"orgcod","BY",35,0,"","dcs_orgcod"
"orgcod","BZ",36,0,"","dcs_orgcod"
"orgcod","CA",37,0,"","dcs_orgcod"
"orgcod","CC",38,0,"","dcs_orgcod"
"orgcod","CF",39,0,"","dcs_orgcod"
"orgcod","CG",40,0,"","dcs_orgcod"
"orgcod","CH",41,0,"","dcs_orgcod"
"orgcod","CI",42,0,"","dcs_orgcod"
"orgcod","CK",43,0,"","dcs_orgcod"
"orgcod","CL",44,0,"","dcs_orgcod"
"orgcod","CM",45,0,"","dcs_orgcod"
"orgcod","CN",46,0,"","dcs_orgcod"
"orgcod","CO",47,0,"","dcs_orgcod"
"orgcod","COM",48,0,"","dcs_orgcod"
"orgcod","CR",49,0,"","dcs_orgcod"
"orgcod","CS",50,0,"","dcs_orgcod"
"orgcod","CU",51,0,"","dcs_orgcod"
"orgcod","CV",52,0,"","dcs_orgcod"
"orgcod","CX",53,0,"","dcs_orgcod"
"orgcod","CY",54,0,"","dcs_orgcod"
"orgcod","CZ",55,0,"","dcs_orgcod"
"orgcod","DE",56,0,"","dcs_orgcod"
"orgcod","DJ",57,0,"","dcs_orgcod"
"orgcod","DK",58,0,"","dcs_orgcod"
"orgcod","DM",59,0,"","dcs_orgcod"
"orgcod","DO",60,0,"","dcs_orgcod"
"orgcod","DZ",61,0,"","dcs_orgcod"
"orgcod","EC",62,0,"","dcs_orgcod"
"orgcod","EDU",63,0,"","dcs_orgcod"
"orgcod","EE",64,0,"","dcs_orgcod"
"orgcod","EG",65,0,"","dcs_orgcod"
"orgcod","EH",66,0,"","dcs_orgcod"
"orgcod","ER",67,0,"","dcs_orgcod"
"orgcod","ES",68,0,"","dcs_orgcod"
"orgcod","ET",69,0,"","dcs_orgcod"
"orgcod","FI",70,0,"","dcs_orgcod"
"orgcod","FJ",71,0,"","dcs_orgcod"
"orgcod","FK",72,0,"","dcs_orgcod"
"orgcod","FM",73,0,"","dcs_orgcod"
"orgcod","FO",74,0,"","dcs_orgcod"
"orgcod","FR",75,0,"","dcs_orgcod"
"orgcod","FX",76,0,"","dcs_orgcod"
"orgcod","GA",77,0,"","dcs_orgcod"
"orgcod","GB",78,0,"","dcs_orgcod"
"orgcod","GD",79,0,"","dcs_orgcod"
"orgcod","GE",80,0,"","dcs_orgcod"
"orgcod","GF",81,0,"","dcs_orgcod"
"orgcod","GH",82,0,"","dcs_orgcod"
"orgcod","GI",83,0,"","dcs_orgcod"
"orgcod","GL",84,0,"","dcs_orgcod"
"orgcod","GM",85,0,"","dcs_orgcod"
"orgcod","GN",86,0,"","dcs_orgcod"
"orgcod","GOV",87,0,"","dcs_orgcod"
"orgcod","GP",88,0,"","dcs_orgcod"
"orgcod","GQ",89,0,"","dcs_orgcod"
"orgcod","GR",90,0,"","dcs_orgcod"
"orgcod","GS",91,0,"","dcs_orgcod"
"orgcod","GT",92,0,"","dcs_orgcod"
"orgcod","GU",93,0,"","dcs_orgcod"
"orgcod","GW",94,0,"","dcs_orgcod"
"orgcod","GY",95,0,"","dcs_orgcod"
"orgcod","HK",96,0,"","dcs_orgcod"
"orgcod","HM",97,0,"","dcs_orgcod"
"orgcod","HN",98,0,"","dcs_orgcod"
"orgcod","HR",99,0,"","dcs_orgcod"
"orgcod","HT",100,0,"","dcs_orgcod"
"orgcod","HU",101,0,"","dcs_orgcod"
"orgcod","ID",102,0,"","dcs_orgcod"
"orgcod","IE",103,0,"","dcs_orgcod"
"orgcod","IL",104,0,"","dcs_orgcod"
"orgcod","IN",105,0,"","dcs_orgcod"
"orgcod","INT",106,0,"","dcs_orgcod"
"orgcod","IO",107,0,"","dcs_orgcod"
"orgcod","IQ",108,0,"","dcs_orgcod"
"orgcod","IR",109,0,"","dcs_orgcod"
"orgcod","IS",110,0,"","dcs_orgcod"
"orgcod","IT",111,0,"","dcs_orgcod"
"orgcod","JM",112,0,"","dcs_orgcod"
"orgcod","JO",113,0,"","dcs_orgcod"
"orgcod","JP",114,0,"","dcs_orgcod"
"orgcod","KE",115,0,"","dcs_orgcod"
"orgcod","KG",116,0,"","dcs_orgcod"
"orgcod","KH",117,0,"","dcs_orgcod"
"orgcod","KI",118,0,"","dcs_orgcod"
"orgcod","KM",119,0,"","dcs_orgcod"
"orgcod","KN",120,0,"","dcs_orgcod"
"orgcod","KP",121,0,"","dcs_orgcod"
"orgcod","KR",122,0,"","dcs_orgcod"
"orgcod","KW",123,0,"","dcs_orgcod"
"orgcod","KY",124,0,"","dcs_orgcod"
"orgcod","KZ",125,0,"","dcs_orgcod"
"orgcod","LA",126,0,"","dcs_orgcod"
"orgcod","LB",127,0,"","dcs_orgcod"
"orgcod","LC",128,0,"","dcs_orgcod"
"orgcod","LI",129,0,"","dcs_orgcod"
"orgcod","LK",130,0,"","dcs_orgcod"
"orgcod","LR",131,0,"","dcs_orgcod"
"orgcod","LS",132,0,"","dcs_orgcod"
"orgcod","LT",133,0,"","dcs_orgcod"
"orgcod","LU",134,0,"","dcs_orgcod"
"orgcod","LV",135,0,"","dcs_orgcod"
"orgcod","LY",136,0,"","dcs_orgcod"
"orgcod","MA",137,0,"","dcs_orgcod"
"orgcod","MC",138,0,"","dcs_orgcod"
"orgcod","MD",139,0,"","dcs_orgcod"
"orgcod","MG",140,0,"","dcs_orgcod"
"orgcod","MH",141,0,"","dcs_orgcod"
"orgcod","MIL",142,0,"","dcs_orgcod"
"orgcod","MK",143,0,"","dcs_orgcod"
"orgcod","ML",144,0,"","dcs_orgcod"
"orgcod","MM",145,0,"","dcs_orgcod"
"orgcod","MN",146,0,"","dcs_orgcod"
"orgcod","MO",147,0,"","dcs_orgcod"
"orgcod","MP",148,0,"","dcs_orgcod"
"orgcod","MQ",149,0,"","dcs_orgcod"
"orgcod","MR",150,0,"","dcs_orgcod"
"orgcod","MS",151,0,"","dcs_orgcod"
"orgcod","MT",152,0,"","dcs_orgcod"
"orgcod","MU",153,0,"","dcs_orgcod"
"orgcod","MV",154,0,"","dcs_orgcod"
"orgcod","MW",155,0,"","dcs_orgcod"
"orgcod","MX",156,0,"","dcs_orgcod"
"orgcod","MY",157,0,"","dcs_orgcod"
"orgcod","MZ",158,0,"","dcs_orgcod"
"orgcod","NA",159,0,"","dcs_orgcod"
"orgcod","NATO",160,0,"","dcs_orgcod"
"orgcod","NC",161,0,"","dcs_orgcod"
"orgcod","NE",162,0,"","dcs_orgcod"
"orgcod","NET",163,0,"","dcs_orgcod"
"orgcod","NF",164,0,"","dcs_orgcod"
"orgcod","NG",165,0,"","dcs_orgcod"
"orgcod","NI",166,0,"","dcs_orgcod"
"orgcod","NL",167,0,"","dcs_orgcod"
