src_mov_zone_id,dst_mov_zone_id,lodlvl,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id,is_purged
10032,10053,"S","20230612174241","20230612174241","939370","939370",0
10032,10054,"L","20230612174241","20230612174241","939370","939370",0
10032,10054,"S","20230612174241","20230612174241","939370","939370",0
10032,10055,"L","20230612174241","20230612174241","939370","939370",0
10032,10055,"S","20230612174241","20230612174241","939370","939370",0
10032,10056,"L","20230612174241","20230612174241","939370","939370",0
10032,10056,"S","20230612174241","20230612174241","939370","939370",0
10032,10057,"L","20230612174241","20230612174241","939370","939370",0
10032,10057,"S","20230612174241","20230612174241","939370","939370",0
10032,10058,"L","20230612174241","20230612174241","939370","939370",0
10032,10058,"S","20230612174241","20230612174241","939370","939370",0
10032,10059,"L","20230612174241","20230612174241","939370","939370",0
10032,10059,"S","20230612174241","20230612174241","939370","939370",0
10032,10060,"L","20230612174241","20230612174241","939370","939370",0
10032,10060,"S","20230612174241","20230612174241","939370","939370",0
10033,10040,"D","20230503230624","20230503230624","938673","938673",0
10033,10040,"L","20230309203537","20230309203537","938673","938673",0
10033,10040,"S","20230309203537","20230309203537","938673","938673",0
10033,10041,"D","20230503230106","20230503230106","938673","938673",0
10033,10041,"L","20230309204715","20230309204715","938673","938673",0
10033,10041,"S","20230309204715","20230309204715","938673","938673",0
10033,10042,"D","20230503230335","20230503230335","938673","938673",0
10033,10042,"L","20230309204524","20230309204524","938673","938673",0
10033,10042,"S","20230309204524","20230309204524","938673","938673",0
10033,10048,"L","20230612174253","20230612174253","939370","939370",0
10033,10048,"S","20230612174253","20230612174253","939370","939370",0
10033,10049,"L","20230612174253","20230612174253","939370","939370",0
10033,10049,"S","20230612174253","20230612174253","939370","939370",0
10033,10050,"L","20230612174253","20230612174253","939370","939370",0
10033,10050,"S","20230612174253","20230612174253","939370","939370",0
10033,10051,"L","20230612174253","20230612174253","939370","939370",0
10033,10051,"S","20230612174253","20230612174253","939370","939370",0
10033,10052,"L","20230612174253","20230612174253","939370","939370",0
10033,10052,"S","20230612174253","20230612174253","939370","939370",0
10033,10053,"L","20230612174253","20230612174253","939370","939370",0
10033,10053,"S","20230612174253","20230612174253","939370","939370",0
10033,10054,"L","20230612174253","20230612174253","939370","939370",0
10033,10054,"S","20230612174253","20230612174253","939370","939370",0
10033,10055,"L","20230612174253","20230612174253","939370","939370",0
10033,10055,"S","20230612174253","20230612174253","939370","939370",0
10033,10056,"L","20230612174253","20230612174253","939370","939370",0
10033,10056,"S","20230612174253","20230612174253","939370","939370",0
10033,10057,"L","20230612174253","20230612174253","939370","939370",0
10033,10057,"S","20230612174253","20230612174253","939370","939370",0
10033,10058,"L","20230612174253","20230612174253","939370","939370",0
10033,10058,"S","20230612174253","20230612174253","939370","939370",0
10033,10059,"L","20230612174253","20230612174253","939370","939370",0
10033,10059,"S","20230612174253","20230612174253","939370","939370",0
10033,10060,"L","20230612174253","20230612174253","939370","939370",0
10033,10060,"S","20230612174253","20230612174253","939370","939370",0
10034,10040,"D","20230503230557","20230503230557","938673","938673",0
10034,10040,"L","20230309205140","20230309205140","938673","938673",0
10034,10040,"S","20230309205140","20230309205140","938673","938673",0
10034,10041,"D","20230503230036","20230503230036","938673","938673",0
10034,10041,"L","20230309204614","20230309204614","938673","938673",0
10034,10041,"S","20230309204614","20230309204614","938673","938673",0
10034,10042,"D","20230503230311","20230503230311","938673","938673",0
10034,10042,"L","20230309204406","20230309204406","938673","938673",0
10034,10042,"S","20230309204406","20230309204406","938673","938673",0
10034,10048,"L","20230612173540","20230612173540","939370","939370",0
10034,10048,"S","20230612173540","20230612173540","939370","939370",0
10034,10049,"L","20230612173540","20230612173540","939370","939370",0
10034,10049,"S","20230612173540","20230612173540","939370","939370",0
10034,10050,"L","20230612173540","20230612173540","939370","939370",0
10034,10050,"S","20230612173540","20230612173540","939370","939370",0
10034,10051,"L","20230612173540","20230612173540","939370","939370",0
10034,10051,"S","20230612173540","20230612173540","939370","939370",0
10034,10052,"L","20230612173540","20230612173540","939370","939370",0
10034,10052,"S","20230612173540","20230612173540","939370","939370",0
10034,10053,"L","20230612173540","20230612173540","939370","939370",0
10034,10053,"S","20230612173540","20230612173540","939370","939370",0
10034,10054,"L","20230612173540","20230612173540","939370","939370",0
10034,10054,"S","20230612173540","20230612173540","939370","939370",0
10034,10055,"L","20230612173540","20230612173540","939370","939370",0
10034,10055,"S","20230612173540","20230612173540","939370","939370",0
10034,10056,"L","20230612173540","20230612173540","939370","939370",0
10034,10056,"S","20230612173540","20230612173540","939370","939370",0
10034,10057,"L","20230612173540","20230612173540","939370","939370",0
10034,10057,"S","20230612173540","20230612173540","939370","939370",0
10034,10058,"L","20230612173540","20230612173540","939370","939370",0
10034,10058,"S","20230612173540","20230612173540","939370","939370",0
10034,10059,"L","20230612173540","20230612173540","939370","939370",0
10034,10059,"S","20230612173540","20230612173540","939370","939370",0
10034,10060,"L","20230612173540","20230612173540","939370","939370",0
10034,10060,"S","20230612173540","20230612173540","939370","939370",0
10039,10040,"D","20230503230508","20230503230508","938673","938673",0
10039,10040,"L","20230309203317","20230309203317","938673","938673",0
10039,10040,"S","20230309203317","20230309203317","938673","938673",0
10039,10041,"D","20230503225942","20230503225942","938673","938673",0
10039,10041,"L","20230309204810","20230309204810","938673","938673",0
10039,10041,"S","20230309204810","20230309204810","938673","938673",0
10039,10042,"D","20230503230225","20230503230225","938673","938673",0
10039,10042,"L","20230309204315","20230309204315","938673","938673",0
10039,10042,"S","20230309204315","20230309204315","938673","938673",0
10041,10044,"L","20230426192652","20230426192652","938673","938673",0
10041,10044,"S","20230426192737","20230426192737","938673","938673",0
10044,10017,"L","20230309205509","20230309205509","938673","938673",0
10044,10017,"S","20230309205509","20230309205509","938673","938673",0
10044,10032,"L","20230309205431","20230309205431","938673","938673",0
10044,10032,"S","20230309205431","20230309205431","938673","938673",0
10044,10033,"L","20230309205007","20230309205007","938673","938673",0
10044,10033,"S","20230309205007","20230309205007","938673","938673",0
10044,10034,"L","20230309205049","20230309205049","938673","938673",0
10044,10034,"S","20230309205049","20230309205049","938673","938673",0
10044,10039,"L","20230309205555","20230309205555","938673","938673",0
10044,10039,"S","20230309205555","20230309205555","938673","938673",0
10044,10077,"L","20231020163024","20231020163024","939370","939370",0
10044,10077,"S","20231020163024","20231020163024","939370","939370",0
10047,10040,"L","20230512170524","20230512170524","939370","939370",0
10047,10040,"S","20230512170546","20230512170546","939370","939370",0
10047,10041,"L","20230512170611","20230512170611","939370","939370",0
10047,10041,"S","20230512170632","20230512170632","939370","939370",0
10047,10042,"L","20230512170652","20230512170652","939370","939370",0
10047,10042,"S","20230512170709","20230512170709","939370","939370",0
10047,10048,"L","20230612173540","20230612173540","939370","939370",0
10047,10048,"S","20230612173540","20230612173540","939370","939370",0
10047,10049,"L","20230612173540","20230612173540","939370","939370",0
10047,10049,"S","20230612173540","20230612173540","939370","939370",0
10047,10050,"L","20230612173540","20230612173540","939370","939370",0
10047,10050,"S","20230612173540","20230612173540","939370","939370",0
10047,10051,"L","20230612173540","20230612173540","939370","939370",0
10047,10051,"S","20230612173540","20230612173540","939370","939370",0
10047,10052,"L","20230612173540","20230612173540","939370","939370",0
10047,10052,"S","20230612173540","20230612173540","939370","939370",0
10047,10053,"L","20230612173540","20230612173540","939370","939370",0
10047,10053,"S","20230612173540","20230612173540","939370","939370",0
10047,10054,"L","20230612173540","20230612173540","939370","939370",0
10047,10054,"S","20230612173540","20230612173540","939370","939370",0
10047,10055,"L","20230612173540","20230612173540","939370","939370",0
10047,10055,"S","20230612173540","20230612173540","939370","939370",0
10047,10056,"L","20230612173540","20230612173540","939370","939370",0
10047,10056,"S","20230612173540","20230612173540","939370","939370",0
10047,10057,"L","20230612173540","20230612173540","939370","939370",0
10047,10057,"S","20230612173540","20230612173540","939370","939370",0
10047,10058,"L","20230612173540","20230612173540","939370","939370",0
10047,10058,"S","20230612173540","20230612173540","939370","939370",0
10047,10059,"L","20230612173540","20230612173540","939370","939370",0
10047,10059,"S","20230612173540","20230612173540","939370","939370",0
10047,10060,"L","20230612173540","20230612173540","939370","939370",0
10047,10060,"S","20230612173540","20230612173540","939370","939370",0
10077,10040,"D","20231020161124","20231020161124","939370","939370",0
10077,10040,"L","20231020161124","20231020161124","939370","939370",0
10077,10040,"S","20231020161124","20231020161124","939370","939370",0
10077,10041,"D","20231020161124","20231020161124","939370","939370",0
10077,10041,"L","20231020161124","20231020161124","939370","939370",0
10077,10041,"S","20231020161124","20231020161124","939370","939370",0
10077,10042,"D","20231020161124","20231020161124","939370","939370",0
10077,10042,"L","20231020161124","20231020161124","939370","939370",0
10077,10042,"S","20231020161124","20231020161124","939370","939370",0
10077,10048,"L","20231020161124","20231020161124","939370","939370",0
10077,10048,"S","20231020161124","20231020161124","939370","939370",0
10077,10049,"L","20231020161124","20231020161124","939370","939370",0
10077,10049,"S","20231020161124","20231020161124","939370","939370",0
10077,10050,"L","20231020161124","20231020161124","939370","939370",0
10077,10050,"S","20231020161125","20231020161125","939370","939370",0
10077,10051,"L","20231020161125","20231020161125","939370","939370",0
10077,10051,"S","20231020161125","20231020161125","939370","939370",0
10077,10052,"L","20231020161125","20231020161125","939370","939370",0
10077,10052,"S","20231020161125","20231020161125","939370","939370",0
10077,10053,"L","20231020161125","20231020161125","939370","939370",0
10077,10053,"S","20231020161125","20231020161125","939370","939370",0
10077,10054,"L","20231020161125","20231020161125","939370","939370",0
10077,10054,"S","20231020161125","20231020161125","939370","939370",0
10077,10055,"L","20231020161125","20231020161125","939370","939370",0
10077,10055,"S","20231020161125","20231020161125","939370","939370",0
10077,10056,"L","20231020161125","20231020161125","939370","939370",0
10077,10056,"S","20231020161125","20231020161125","939370","939370",0
10077,10057,"L","20231020161125","20231020161125","939370","939370",0
10077,10057,"S","20231020161125","20231020161125","939370","939370",0
10077,10058,"L","20231020161125","20231020161125","939370","939370",0
10077,10058,"S","20231020161125","20231020161125","939370","939370",0
10077,10059,"L","20231020161125","20231020161125","939370","939370",0
10077,10059,"S","20231020161125","20231020161125","939370","939370",0
10077,10060,"L","20231020161125","20231020161125","939370","939370",0
10077,10060,"S","20231020161125","20231020161125","939370","939370",0
