src_mov_zone_id,dst_mov_zone_id,lodlvl,hopseq,hop_mov_zone_id,move_method,cri_id,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id
20013,20071,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20013,20071,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20013,20071,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20013,20071,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20013,20091,"L",1,20051,"","","20230331133923","20230331133923","939370","939370"
20013,20091,"L",2,20057,"","","20230331133923","20230331133923","939370","939370"
20013,20091,"S",1,20051,"","","20230331133923","20230331133923","939370","939370"
20013,20091,"S",2,20057,"","","20230331133923","20230331133923","939370","939370"
20013,20093,"L",1,20051,"","","20230228140410","20230228140410","939370","939370"
20013,20093,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20013,20093,"S",1,20051,"","","20230228140410","20230228140410","939370","939370"
20013,20093,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20013,20094,"L",1,20051,"","","20230228140410","20230228140410","939370","939370"
20013,20094,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20013,20094,"S",1,20051,"","","20230228140410","20230228140410","939370","939370"
20013,20094,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20013,20095,"L",1,20051,"","","20230228140410","20230228140410","939370","939370"
20013,20095,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20013,20095,"S",1,20051,"","","20230228140410","20230228140410","939370","939370"
20013,20095,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20013,20096,"L",1,20051,"","","20230228140410","20230228140410","939370","939370"
20013,20096,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20013,20096,"S",1,20051,"","","20230228140410","20230228140410","939370","939370"
20013,20096,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20013,20097,"L",1,20051,"","","20230228140410","20230228140410","939370","939370"
20013,20097,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20013,20097,"S",1,20051,"","","20230228140410","20230228140410","939370","939370"
20013,20097,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20013,20098,"L",1,20051,"","","20230228140410","20230228140410","939370","939370"
20013,20098,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20013,20098,"S",1,20051,"","","20230228140410","20230228140410","939370","939370"
20013,20098,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20013,20099,"L",1,20051,"","","20230228140411","20230228140411","939370","939370"
20013,20099,"L",2,20057,"","","20230228140411","20230228140411","939370","939370"
20013,20099,"S",1,20051,"","","20230228140411","20230228140411","939370","939370"
20013,20099,"S",2,20057,"","","20230228140411","20230228140411","939370","939370"
20017,20059,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20059,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20059,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20059,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20060,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20060,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20060,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20060,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20061,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20061,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20061,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20061,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20062,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20062,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20062,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20062,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20063,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20063,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20063,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20063,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20064,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20064,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20064,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20064,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20065,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20065,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20065,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20065,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20066,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20066,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20066,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20066,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20067,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20067,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20067,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20067,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20068,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20068,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20068,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20068,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20069,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20069,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20069,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20069,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20070,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20070,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20070,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20070,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20071,"L",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20071,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20071,"S",1,20051,"","","20220725155041","20220725155041","939370","939370"
20017,20071,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20017,20091,"L",1,20051,"","","20230331133923","20230331133923","939370","939370"
20017,20091,"L",2,20057,"","","20230331133923","20230331133923","939370","939370"
20017,20091,"S",1,20051,"","","20230331133923","20230331133923","939370","939370"
20017,20091,"S",2,20057,"","","20230331133923","20230331133923","939370","939370"
20017,20093,"L",1,20051,"","","20230228140410","20230228140410","939370","939370"
20017,20093,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20017,20093,"S",1,20051,"","","20230228140410","20230228140410","939370","939370"
20017,20093,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20017,20094,"L",1,20051,"","","20230228140410","20230228140410","939370","939370"
20017,20094,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20017,20094,"S",1,20051,"","","20230228140410","20230228140410","939370","939370"
20017,20094,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20017,20095,"L",1,20051,"","","20230228140410","20230228140410","939370","939370"
20017,20095,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20017,20095,"S",1,20051,"","","20230228140410","20230228140410","939370","939370"
20017,20095,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20017,20096,"L",1,20051,"","","20230228140410","20230228140410","939370","939370"
20017,20096,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20017,20096,"S",1,20051,"","","20230228140410","20230228140410","939370","939370"
20017,20096,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20017,20097,"L",1,20051,"","","20230228140410","20230228140410","939370","939370"
20017,20097,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20017,20097,"S",1,20051,"","","20230228140410","20230228140410","939370","939370"
20017,20097,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20017,20098,"L",1,20051,"","","20230228140410","20230228140410","939370","939370"
20017,20098,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20017,20098,"S",1,20051,"","","20230228140410","20230228140410","939370","939370"
20017,20098,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20017,20099,"L",1,20051,"","","20230228140411","20230228140411","939370","939370"
20017,20099,"L",2,20057,"","","20230228140411","20230228140411","939370","939370"
20017,20099,"S",1,20051,"","","20230228140411","20230228140411","939370","939370"
20017,20099,"S",2,20057,"","","20230228140411","20230228140411","939370","939370"
20020,20059,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20059,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20059,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20059,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20060,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20060,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20060,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20060,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20061,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20061,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20061,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20061,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20062,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20062,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20062,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20062,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20063,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20063,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20063,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20063,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20064,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20064,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20064,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20064,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20065,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20065,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20065,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20065,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20066,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20066,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20066,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20066,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20067,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20067,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20067,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20067,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20068,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20068,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20068,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20068,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20069,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20069,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20069,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20069,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20070,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20070,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20070,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20070,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20071,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20071,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20071,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20020,20071,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20020,20091,"L",1,20052,"","","20230331133923","20230331133923","939370","939370"
20020,20091,"L",2,20057,"","","20230331133923","20230331133923","939370","939370"
20020,20091,"S",1,20052,"","","20230331133923","20230331133923","939370","939370"
20020,20091,"S",2,20057,"","","20230331133923","20230331133923","939370","939370"
20020,20093,"L",1,20052,"","","20230228140410","20230228140410","939370","939370"
20020,20093,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20020,20093,"S",1,20052,"","","20230228140410","20230228140410","939370","939370"
20020,20093,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20020,20094,"L",1,20052,"","","20230228140410","20230228140410","939370","939370"
20020,20094,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20020,20094,"S",1,20052,"","","20230228140410","20230228140410","939370","939370"
20020,20094,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20020,20095,"L",1,20052,"","","20230228140410","20230228140410","939370","939370"
20020,20095,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20020,20095,"S",1,20052,"","","20230228140410","20230228140410","939370","939370"
20020,20095,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20020,20096,"L",1,20052,"","","20230228140410","20230228140410","939370","939370"
20020,20096,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20020,20096,"S",1,20052,"","","20230228140410","20230228140410","939370","939370"
20020,20096,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20020,20097,"L",1,20052,"","","20230228140410","20230228140410","939370","939370"
20020,20097,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20020,20097,"S",1,20052,"","","20230228140410","20230228140410","939370","939370"
20020,20097,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20020,20098,"L",1,20052,"","","20230228140410","20230228140410","939370","939370"
20020,20098,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20020,20098,"S",1,20052,"","","20230228140410","20230228140410","939370","939370"
20020,20098,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20020,20099,"L",1,20052,"","","20230228140411","20230228140411","939370","939370"
20020,20099,"L",2,20057,"","","20230228140411","20230228140411","939370","939370"
20020,20099,"S",1,20052,"","","20230228140411","20230228140411","939370","939370"
20020,20099,"S",2,20057,"","","20230228140411","20230228140411","939370","939370"
20023,20059,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20059,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20059,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20059,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20060,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20060,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20060,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20060,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20061,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20061,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20061,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20061,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20062,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20062,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20062,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20062,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20063,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20063,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20063,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20063,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20064,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20064,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20064,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20064,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20065,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20065,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20065,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20065,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20066,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20066,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20066,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20066,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20067,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20067,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20067,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20067,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20068,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20068,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20068,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20068,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20069,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20069,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20069,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20069,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20070,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20070,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20070,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20070,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20071,"L",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20071,"L",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20071,"S",1,20052,"","","20220725155041","20220725155041","939370","939370"
20023,20071,"S",2,20057,"","","20220725155041","20220725155041","939370","939370"
20023,20091,"L",1,20052,"","","20230331133923","20230331133923","939370","939370"
20023,20091,"L",2,20057,"","","20230331133923","20230331133923","939370","939370"
20023,20091,"S",1,20052,"","","20230331133923","20230331133923","939370","939370"
20023,20091,"S",2,20057,"","","20230331133923","20230331133923","939370","939370"
20023,20093,"L",1,20052,"","","20230228140410","20230228140410","939370","939370"
20023,20093,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20023,20093,"S",1,20052,"","","20230228140410","20230228140410","939370","939370"
20023,20093,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20023,20094,"L",1,20052,"","","20230228140410","20230228140410","939370","939370"
20023,20094,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20023,20094,"S",1,20052,"","","20230228140410","20230228140410","939370","939370"
20023,20094,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20023,20095,"L",1,20052,"","","20230228140410","20230228140410","939370","939370"
20023,20095,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20023,20095,"S",1,20052,"","","20230228140410","20230228140410","939370","939370"
20023,20095,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20023,20096,"L",1,20052,"","","20230228140410","20230228140410","939370","939370"
20023,20096,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20023,20096,"S",1,20052,"","","20230228140410","20230228140410","939370","939370"
20023,20096,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20023,20097,"L",1,20052,"","","20230228140410","20230228140410","939370","939370"
20023,20097,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20023,20097,"S",1,20052,"","","20230228140410","20230228140410","939370","939370"
20023,20097,"S",2,20057,"","","20230228140410","20230228140410","939370","939370"
20023,20098,"L",1,20052,"","","20230228140410","20230228140410","939370","939370"
20023,20098,"L",2,20057,"","","20230228140410","20230228140410","939370","939370"
20023,20098,"S",1,20052,"","","20230228140410","20230228140410","939370","939370"
20023,20098,"S",2,20057,"","","20230228140411","20230228140411","939370","939370"
20023,20099,"L",1,20052,"","","20230228140411","20230228140411","939370","939370"
20023,20099,"L",2,20057,"","","20230228140411","20230228140411","939370","939370"
20023,20099,"S",1,20052,"","","20230228140411","20230228140411","939370","939370"
20023,20099,"S",2,20057,"","","20230228140411","20230228140411","939370","939370"
20026,20059,"L",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20059,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20059,"S",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20059,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20060,"L",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20060,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20060,"S",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20060,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20061,"L",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20061,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20061,"S",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20061,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20062,"L",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20062,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20062,"S",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20062,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20063,"L",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20063,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20063,"S",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20063,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20064,"L",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20064,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20064,"S",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20064,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20065,"L",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20065,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20065,"S",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20065,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20066,"L",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20066,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20066,"S",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20066,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20067,"L",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20067,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20067,"S",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20067,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20068,"L",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20068,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20068,"S",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20068,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20069,"L",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20069,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20069,"S",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20069,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20070,"L",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20070,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20070,"S",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20070,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20071,"L",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20071,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20071,"S",1,20054,"","","20220725155041","20220725155041","939370","939370"
20026,20071,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20026,20091,"L",1,20054,"","","20230331133923","20230331133923","939370","939370"
20026,20091,"L",2,20092,"","","20230331133923","20230331133923","939370","939370"
20026,20091,"S",1,20054,"","","20230331133923","20230331133923","939370","939370"
20026,20091,"S",2,20092,"","","20230331133923","20230331133923","939370","939370"
20026,20093,"L",1,20054,"","","20230228140410","20230228140410","939370","939370"
20026,20093,"L",2,20092,"","","20230228140410","20230228140410","939370","939370"
20026,20093,"S",1,20054,"","","20230228140410","20230228140410","939370","939370"
20026,20093,"S",2,20092,"","","20230228140410","20230228140410","939370","939370"
20026,20094,"L",1,20054,"","","20230228140410","20230228140410","939370","939370"
20026,20094,"L",2,20092,"","","20230228140410","20230228140410","939370","939370"
20026,20094,"S",1,20054,"","","20230228140410","20230228140410","939370","939370"
20026,20094,"S",2,20092,"","","20230228140410","20230228140410","939370","939370"
20026,20095,"L",1,20054,"","","20230228140410","20230228140410","939370","939370"
20026,20095,"L",2,20092,"","","20230228140410","20230228140410","939370","939370"
20026,20095,"S",1,20054,"","","20230228140410","20230228140410","939370","939370"
20026,20095,"S",2,20092,"","","20230228140410","20230228140410","939370","939370"
20026,20096,"L",1,20054,"","","20230228140410","20230228140410","939370","939370"
20026,20096,"L",2,20092,"","","20230228140410","20230228140410","939370","939370"
20026,20096,"S",1,20054,"","","20230228140410","20230228140410","939370","939370"
20026,20096,"S",2,20092,"","","20230228140410","20230228140410","939370","939370"
20026,20097,"L",1,20054,"","","20230228140410","20230228140410","939370","939370"
20026,20097,"L",2,20092,"","","20230228140410","20230228140410","939370","939370"
20026,20097,"S",1,20054,"","","20230228140410","20230228140410","939370","939370"
20026,20097,"S",2,20092,"","","20230228140410","20230228140410","939370","939370"
20026,20098,"L",1,20054,"","","20230228140411","20230228140411","939370","939370"
20026,20098,"L",2,20092,"","","20230228140411","20230228140411","939370","939370"
20026,20098,"S",1,20054,"","","20230228140411","20230228140411","939370","939370"
20026,20098,"S",2,20092,"","","20230228140411","20230228140411","939370","939370"
20026,20099,"L",1,20054,"","","20230228140411","20230228140411","939370","939370"
20026,20099,"L",2,20092,"","","20230228140411","20230228140411","939370","939370"
20026,20099,"S",1,20054,"","","20230228140411","20230228140411","939370","939370"
20026,20099,"S",2,20092,"","","20230228140411","20230228140411","939370","939370"
20029,20059,"L",1,20053,"","","20220725155041","20220725155041","939370","939370"
20029,20059,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20029,20059,"S",1,20053,"","","20220725155041","20220725155041","939370","939370"
20029,20059,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20029,20060,"L",1,20053,"","","20220725155041","20220725155041","939370","939370"
20029,20060,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20029,20060,"S",1,20053,"","","20220725155041","20220725155041","939370","939370"
20029,20060,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20029,20061,"L",1,20053,"","","20220725155041","20220725155041","939370","939370"
20029,20061,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
20029,20061,"S",1,20053,"","","20220725155041","20220725155041","939370","939370"
20029,20061,"S",2,20092,"","","20220725155041","20220725155041","939370","939370"
20029,20062,"L",1,20053,"","","20220725155041","20220725155041","939370","939370"
20029,20062,"L",2,20092,"","","20220725155041","20220725155041","939370","939370"
