src_mov_zone_id,dst_mov_zone_id,lodlvl,hopseq,hop_mov_zone_id,move_method,cri_id,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id,is_purged
10047,10052,"L",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10052,"L",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10052,"S",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10052,"S",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10053,"L",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10053,"L",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10053,"S",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10053,"S",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10055,"L",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10055,"L",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10055,"S",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10055,"S",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10056,"L",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10056,"L",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10056,"S",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10056,"S",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10057,"L",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10057,"L",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10057,"S",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10057,"S",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10058,"L",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10058,"L",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
10047,10058,"S",1,10066,"","NONPRIORD","20230612173615","20230612173615","939370","939370",0
10047,10058,"S",2,10069,"","PRIORD","20230612173615","20230612173615","939370","939370",0
