var_nam,appl_id,frm_id,addon_id,cust_lvl,ena_flg,const_flg,def_typ,char_val,int_val,flt_val,dt_val,def_cmd,grp_nam
"optInvLocation","LES","invdsp","LES",0,1,1,"","",1,0,"","","dcs_data"
"optInvLocation","LES","invdspmw","LES",0,1,1,"","",1,0,"","","dcs_data"
"optInvLocation","LES","rcvinvdsp","LES",0,1,1,"","",1,0,"","","dcs_data"
"optInvsts","LES","AreHostLvlWiz","LES",0,1,1,"","",1,0,"","","dcs_data"
"optLoads","LES","shpspltopr","LES",0,1,1,"","",1,0,"","","dcs_data"
"optLoads","LES","wkoalocsumdsp","LES",0,1,1,"","",1,0,"","","dcs_data"
"optLoads","LES","wkosumdsp","LES",0,1,1,"","",1,0,"","","dcs_data"
"optLotnum","LES","AreHostLvlWiz","LES",0,1,1,"","",0,0,"","","dcs_data"
"optMandte","LES","AreHostLvlWiz","LES",0,1,1,"","",0,0,"","","dcs_data"
"optManual","LES","AreMstTemplateWiz","LES",0,1,1,"","",0,0,"","","dcs_data"
"optMoveImmed","LES","shpLoadTrailer","LES",0,1,1,"","",1,0,"","","dcs_data"
"optNever","LES","AreAttachStratWiz","LES",0,1,1,"","",1,0,"","","dcs_data"
"optNo","LES","AreMstWipWiz","LES",0,1,1,"","",1,0,"","","dcs_data"
"optNo","LES","AreWipBldgWiz","LES",0,1,1,"","",1,0,"","","dcs_data"
"optOrd","LES","ordcancelopr","LES",0,1,1,"","",1,0,"","","dcs_data"
"optOrdLin","LES","ordcancelopr","LES",0,1,1,"","",0,0,"","","dcs_data"
"optOrgcod","LES","AreHostLvlWiz","LES",0,1,1,"","",0,0,"","","dcs_data"
"optPendInvCases","LES","invdspdtl","LES",0,0,1,"","",1,0,"","","dcs_data"
"optPendInvCases","RPWEB","wmd|invdspdtl","LES",0,0,1,"","",1,0,"","","dcsweb_data"
"optPendInvDetail","LES","invdspdtl","LES",0,1,1,"","",1,0,"","","dcs_data"
"optPendInvDetail","RPWEB","wmd|invdspdtl","LES",0,1,1,"","",1,0,"","","dcsweb_data"
"optPendInvLoads","LES","invdspdtl","LES",0,0,1,"","",1,0,"","","dcs_data"
"optPendInvLoads","LES","locdsp","LES",0,1,1,"","",1,0,"","","dcs_data"
"optPendInvLoads","RPWEB","wmd|invdspdtl","LES",0,0,1,"","",1,0,"","","dcsweb_data"
"optPickInvLoads","LES","wkoalocsumdsp","LES",0,1,1,"","",1,0,"","","dcs_data"
"optPickInvLoads","LES","wkoopr","LES",0,1,1,"","",1,0,"","","dcs_data"
"optPickInvLoads","LES","wkosumdsp","LES",0,1,1,"","",1,0,"","","dcs_data"
"optPickPolicies","LES","pckpolmnt","LES",0,1,1,"","",1,0,"","","dcs_data"
"optPRCT","LES","prdovrrcpprtnum","LES",0,1,1,"","",1,0,"","","dcs_data"
"optPRCT","LES","prdovrrcpsupnum","LES",0,1,1,"","",1,0,"","","dcs_data"
"optRemainingPicks","LES","carmovdsp","LES",0,1,1,"","",1,0,"","","dcs_data"
"optRemainingPicks","LES","sphandopr","LES",0,1,1,"","",1,0,"","","dcs_data"
"optRemainingPicks","LES","wkoalocsumdsp","LES",0,1,1,"","",1,0,"","","dcs_data"
"optRemainingPicks","LES","wkosumdsp","LES",0,1,1,"","",1,0,"","","dcs_data"
"optReplenByConfig","LES","LES","LES",0,1,1,"","",0,0,"","","dcs_data"
"optReplenByPart","LES","LES","LES",0,1,1,"","",1,0,"","","dcs_data"
"optReplenByPartArea","LES","LES","LES",0,1,1,"","",0,0,"","","dcs_data"
"optRevlvl","LES","AreHostLvlWiz","LES",0,1,1,"","",0,0,"","","dcs_data"
"optSessionOnly","LES","playadjust","LES",0,1,1,"","",1,0,"","","dcs_data"
"optShipment","LES","shpcanopr","LES",0,1,1,"","",1,0,"","","dcs_data"
"optShipmentLine","LES","shpcanopr","LES",0,1,1,"","",0,0,"","","dcs_data"
"optSingleLoc","LES","locmstsetupwiz","LES",0,1,1,"","",1,0,"","","dcs_data"
"optSummary","LES","AreHostLvlWiz","LES",0,1,1,"","",1,0,"","","dcs_data"
"optTemplate","LES","AreMstTemplateWiz","LES",0,1,1,"","",1,0,"","","dcs_data"
"optTemplate","LES","locmstsetupwiz","LES",0,1,1,"","",1,0,"","","dcs_data"
"optUQTY","LES","prdovrrcpprtnum","LES",0,0,1,"","",1,0,"","","dcs_data"
"optUQTY","LES","prdovrrcpsupnum","LES",0,0,1,"","",1,0,"","","dcs_data"
"optUsrLevel","LES","SALFieldConfigFldnamWiz","LES",0,1,1,"","",1,0,"","","mcs_data"
"optViewLocation","LES","locmapdsp","LES",0,1,1,"","",1,0,"","","dcs_data"
"optViewLocUse","LES","locmapdsp","LES",0,1,1,"","",1,0,"","","dcs_data"
"optViewWavDtl","LES","planwavesumres","LES",0,1,1,"","",1,0,"","","dcs_data"
"optViewWavDtl","RPWEB","wmd|planwavesumres","LES",0,1,1,"","",1,0,"","","dcsweb_data"
"optWorkQueue","LES","clsrcvtrkopr","LES",0,1,1,"","",0,0,"","","dcs_data"
"optWorkQueue","LES","movtrlropr","LES",0,1,0,"","",0,0,"","","dcs_data"
"optWorkQueue","LES","shpCloseTrailer","LES",0,1,1,"","",0,0,"","","dcs_data"
"optWorkQueue","LES","shpLoadTrailer","LES",0,1,1,"","",1,0,"","","dcs_data"
"orgflg","LES","prtmstmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"orgflg","LES","prtmstovrdmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"ovaflg","LES","ordlinmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"overpack_allowed","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"overstack_arg_flg","LES","algmnt","SEAMLES",0,1,1,"","F",0,0,"","","int_data"
"ovpflg","LES","ordlinmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"ovr_loc_cod","LES","LES","LES",0,1,0,"","",0,0,"","list override location codes where defflg = 1","dcs_data"
"ovramt","LES","bomdtlmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"pack_print_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"pak_flg","LES","LES","LES",0,1,0,"","",0,0,"","","sal_data"
"pakflg","LES","prtmstmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"pakflg","LES","prtmstovrdmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"pal_stck_hgt","LES","prtftpmstdfltmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"pal_stck_hgt","LES","prtftpmstovrdmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"palzrflg","LES","autlinmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"parcel_flg","LES","prtmstmnt","LES",0,1,0,"","",1,0,"","","sal_data"
"parcel_flg","LES","prtmstovrdmnt","LES",0,1,0,"","",1,0,"","","sal_data"
"parflg","LES","CustomerMnt","LES",0,1,0,"","",0,0,"","","sal_data"
"parflg","LES","ordlinmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"parflg","LES","ordmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"part_client_id","LES","LES","3pl",0,1,0,"","",0,0,"","","dcs_data"
"part_client_id","LES","LES","LES",0,1,0,"","----",0,0,"","","dcs_data"
"pass_assign","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"pck_steal_flg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"pck_steal_flg","LES","prtmstmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"pck_steal_flg","LES","prtmstovrdmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"pckcod","LES","AreWipBldgWiz","LES",0,1,1,"","N",0,0,"","","dcs_data"
"pckflg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"pckflg","LES","locmstattrwiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"pckflg","LES","locmstmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"pckflg","LES","locmstovr","LES",0,1,0,"","",0,0,"","","dcs_data"
"pcktyp","LES","allocatewave","LES",0,1,1,"","PICK-N-REPLEN-N-SHIP",0,0,"","","dcs_data"
"pckup_flg","AuthMnt","LES","LES",0,1,0,"","",0,0,"","","mcs_data"
"pctflg","LES","rplcfgmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"pctflg","LES","servrtsmplmnt","LES",0,1,0,"","",1,0,"","","dcs_data"
"pdflg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"perm_asgflg","LES","locmstmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"persist_eo_flg","LES","rifdmnt","SEAMLES",0,1,1,"","F",0,0,"","","int_data"
"persist_ifd_flg","LES","rifdmnt","SEAMLES",0,1,1,"","F",0,0,"","","int_data"
"pipflg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"pko_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"pln_cmpl_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"plyflg","LES","AreMoveTranidModalWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"pmsn_mask","AthMnt","LES","LES",0,1,0,"","",-1,0,"","","sal_data"
"pmsn_mask","SALMnuOptMnt","LES","LES",0,1,0,"","",-1,0,"","","sal_data"
"pndqvl","LES","locmstmnt","LES",0,1,0,"","0",0,0,"","","dcs_data"
"pndqvl","LES","locmstovr","LES",0,1,0,"","0",0,0,"","","dcs_data"
"po_box_flg","LES","LES","LES",0,1,0,"","",0,0,"","","sal_data"
"polcod","LES","FindPolicy","LES",0,1,1,"","",1,0,"","","sal_data"
"poldata","LES","FindPolicy","LES",0,1,1,"","",1,0,"","","sal_data"
"polval","LES","FindPolicy","LES",0,1,1,"","",1,0,"","","sal_data"
"polvar","LES","FindPolicy","LES",0,1,1,"","",1,0,"","","sal_data"
"pool_adr_id","LES","LES","LES",0,1,0,"","----",0,0,"","","sal_data"
"pool_flg","LES","LES","LES",0,1,0,"","",0,0,"","","sal_data"
"post_proc_flg","LES","rifdmnt","SEAMLES",0,1,1,"","F",0,0,"","","int_data"
"praflg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"prcpri","LES","ordlinmnt","LES",0,1,0,"","",5,0,"","","dcs_data"
"prcpri","LES","ordmnt","LES",0,1,0,"","",5,0,"","","dcs_data"
"prcpri","LES","wkomnt","LES",0,1,0,"","",5,0,"","","dcs_data"
"prd_stgflg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"prdflg","LES","prtmstmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"prdflg","LES","prtmstovrdmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"prdqty","LES","wkomnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"pre_prnt_lbl_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"pricod","LES","procordbat","LES",0,1,0,"","",5,0,"","","dcs_data"
"print_exception_label","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"print_label","LES","CARTON_RESIZE","LES",0,1,1,"","Y",0,0,"","","dcs_data"
"print_label","LES","rcvPutaway","LES",0,1,1,"","",0,0,"","","dcs_data"
"print_label","LES","rcvPutaway_1","LES",0,1,1,"","",0,0,"","","dcs_data"
"print_residual_label","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"printflg","LES","LES","LES",0,1,1,"","",1,0,"","","dcs_data"
"prob_qty","LES","LES","LES",0,1,0,"","",100,0,"","","dcs_data"
"proc_clsd_flg","LES","LES","LES",0,1,0,"","",1,0,"","","dcs_data"
"prod_flg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"prod_id","LES","SALMOCAReportMnt","LES",0,1,0,"","LES",0,0,"","","sal_data"
"prod_id","RPWEB","rp|mocareportmnt","LES",0,1,0,"","LES",0,0,"","","salweb_data"
"prsrv_evt_seq_flg","LES","sysmnt","SEAMLES",0,1,1,"","F",0,0,"","","int_data"
"prt_client_id","LES","cntreqopr","LES",0,1,0,"","",0,0,"","","dcs_data"
"prt_client_id","LES","dlytrndsp","LES",0,0,0,"","",0,0,"","","dcs_data"
"prt_client_id","LES","LES","3pl",0,0,0,"","",0,0,"","","sal_data"
"prt_client_id","LES","LES","LES",0,1,0,"","----",0,0,"","","sal_data"
"prt_client_id","LES","manpkgdsp","LES",0,0,0,"","",0,0,"","","dcs_data"
"prt_client_id","LES","SALMOCAReportOpr","LES",0,1,0,"","",0,0,"","","dcs_data"
"prt_client_id","RPWEB","LES","3pl",0,0,0,"","",0,0,"","","salweb_data"
"prt_client_id","RPWEB","LES","LES",0,1,1,"","----",0,0,"","","salweb_data"
"prtadjflg","LES","prtmstmnt","LES",0,1,0,"","",1,0,"","","sal_data"
"prtadjflg","LES","prtmstovrdmnt","LES",0,1,0,"","",1,0,"","","sal_data"
"prtcaslbl_flg","LES","LES","LES",0,1,1,"","",0,0,"","","dcs_data"
"prtftpcod","prtmstmnt","footprintconfig","LES",0,1,0,"","",0,0,"","","dcs_data"
"prtpallbl_flg","LES","LES","LES",0,1,1,"","",0,0,"","","dcs_data"
"pswd_chg_flg","AthMnt","LES","LES",0,1,0,"","",0,0,"","","sal_data"
"pswd_chg_flg","SALUsrConfig","LES","LES",0,1,0,"","",1,0,"","","sal_data"
"pswd_expir_flg","RPWEB","rp|mod_usr_security","LES",0,1,1,"","",0,0,"","","sal_data"
"pswd_expir_flg","SALUsrConfig","LES","LES",0,1,0,"","",1,0,"","","sal_data"
"purge_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"put_to_sto_flg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"qty_by_cod","LES","LES","LES",0,1,0,"","LOAD",0,0,"","","dcs_data"
"qvnotifydelv1","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifydelv2","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifydelv3","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifydelv4","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifydelv5","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifyexcp1","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifyexcp2","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifyexcp3","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifyexcp4","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifyexcp5","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifyship1","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifyship2","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifyship3","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifyship4","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"qvnotifyship5","LES","LES","LES",0,1,1,"","NONE",0,0,"","","sal_prcl_data"
"radioServer","LES","loadfileopr","LES",0,1,1,"","",1,0,"","","mcs_data"
"rcv_dck_flg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"rcv_flg","LES","LES","LES",0,1,0,"","",0,0,"","","sal_data"
"rcv_pltbld_rule_id","LES","LES","LES",0,1,0,"","0",0,0,"","","dcs_data"
"rcv_stgflg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"rcvflg","LES","prtmstmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"rcvflg","LES","prtmstovrdmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"rdtflg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"ready_allowed","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"realloc_flg","LES","LES","LES",0,1,0,"","",1,0,"","","dcs_data"
"recalc_putaway","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"recursive_flg","LES","iifdmnt","SEAMLES",0,1,1,"","F",0,0,"","","int_data"
"recursive_flg","LES","rifdmnt","SEAMLES",0,1,1,"","T",0,0,"","","int_data"
"redval","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"reeval_expire_flg","LES","LES","LES",0,1,1,"","",1,0,"","","dcs_data"
"refresh_sec","LES","WEBDASHMNT","LES",0,1,0,"","",0,0,"","","sal_data"
"refrig_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"remflg","LES","xdkcanopr","LES",0,1,1,"","",0,0,"","","dcs_data"
"repflg","LES","locmstattrwiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"repflg","LES","locmstmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"repflg","LES","locmstovr","LES",0,1,0,"","",0,0,"","","dcs_data"
"repick_skips","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"replace_errtag","LES","autlinmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"reqtyp","LES","cntreqopr","LES",0,1,0,"","U",0,0,"","","dcs_data"
"request_cnt_by_opt","LES","ccnttmplmnt","LES",0,1,0,"","LOC_RANGE",0,0,"","","dcs_data"
"request_cnt_by_opt","LES","cntreqloc","LES",0,1,0,"","LOC_RANGE",0,0,"","","dcs_data"
"requir_tms_cod","LES","LES","LES",0,1,0,"","",0,0,"","","sal_data"
"requir_tms_flg","LES","ordmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"require_flg","LES","evtmnt","SEAMLES",0,1,1,"","F",0,0,"","","int_data"
"required_flg","LES","LES","SEAMLES",0,1,1,"","F",0,0,"","","int_data"
"retry_fail_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"revflg","LES","prtmstmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"revflg","LES","prtmstovrdmnt","LES",0,1,0,"","",0,0,"","","sal_data"
"rf_frm_id","LES","servinsactmnt","LES",0,1,0,"","CNFRM_SERV_VAL",0,0,"","","dcs_data"
"rf_msg_type","LES","insmsgopr","LES",0,1,1,"","",3,0,"","","sal_data"
"rf_prmpt_rea_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"rfe_flg","LES","LES","LES",0,1,0,"","",1,0,"","","mcs_data"
"rimsts","LES","LES","LES",0,1,0,"","OPEN",0,0,"","","dcs_data"
"rls_tbl","LES","LES","LES",0,1,0,"","",0,0,"","publish data where rls_table = 'locmst'","dcs_data"
"rnwl_sto_flg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"root_seg_rpt_brk_flg","LES","iifdmnt","SEAMLES",0,1,1,"","F",0,0,"","","int_data"
"root_seg_rpt_brk_flg","LES","rifdmnt","SEAMLES",0,1,1,"","F",0,0,"","","int_data"
"rplpckcod","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"rpqflg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"rpqflg","LES","ordlinmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"rpqflg","LES","ordmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"rpqflg","LES","selecttool","LES",0,0,0,"","",0,0,"","","dcs_data"
"rpt_cnsqty","LES","clswkodtl","LES",0,1,0,"","",0,0,"","","dcs_data"
"rpt_cnsqty","LES","wkodtlmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"rpt_rtsqty","LES","clswkodtl","LES",0,1,0,"","",0,0,"","","dcs_data"
"rpt_rtsqty","LES","wkodtlmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"rpt_scpqty","LES","clswkodtl","LES",0,1,0,"","",0,0,"","","dcs_data"
"rpt_scpqty","LES","wkodtlmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"rpt_typ","LES","SALMOCAReportMnt","LES",0,1,0,"","MOCA",0,0,"","","sal_data"
"rpt_typ","RPWEB","rp|mocareportmnt","LES",0,1,0,"","MOCA",0,0,"","","salweb_data"
"rpt_wpsqty","LES","clswkodtl","LES",0,1,0,"","",0,0,"","","dcs_data"
"rpt_wpsqty","LES","wkodtlmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"rqdflg","LES","SALCodeMnt","LES",0,1,0,"","",0,0,"","","sal_data"
"rqdflg","LES","SALCodeMntSupervisor","LES",0,1,0,"","",0,0,"","","sal_data"
"rrlflg","LES","ordmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"rrlflg","LES","procordbat","LES",0,1,1,"","",0,0,"","","dcs_data"
"rrlflg","LES","shipmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"rsaflg","LES","LES","LES",0,1,0,"","",0,0,"","","sal_data"
"rsvpri","LES","ordlinmnt","LES",0,1,1,"","",5,0,"","","dcs_data"
"rsvpri","LES","ordmnt","LES",0,1,1,"","",5,0,"","","dcs_data"
"rule_nam","LES","planwave","LES",0,1,1,"","STD-ORDERSELECTION",0,0,"","","dcs_data"
"rush_flg","LES","ordmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"saveFlg","LES","palbldopr","LES",0,1,1,"","",0,0,"","","dcs_data"
"schdte","LES","cntreqloc","LES",0,1,0,"","",0,0,"","publish data where schdte = sysdate","dcs_data"
"schedsiz","LES","dckschdopr","LES",0,1,1,"","H",0,0,"","","dcs_data"
"schedzoom","LES","dckschdopr","LES",0,1,1,"","100%",0,0,"","","dcs_data"
"scpflg","LES","agepfldtl","LES",0,1,1,"","",0,0,"","","dcs_data"
"sddflg","LES","cardtlmnt","LES",0,1,1,"","",0,0,"","","dcs_data"
"sddflg","LES","ordlinmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"sddflg","LES","ordmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"sddflg","LES","procordbat","LES",0,1,1,"","",1,0,"","","dcs_data"
"sddflg","LES","shipmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"sedflg","LES","ordlinmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"sedflg","LES","ordmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"seg_pad_flg","LES","LES","SEAMLES",0,1,1,"","F",0,0,"","","int_data"
"sens_box_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"seqnum","LES","clswkodtl","LES",0,1,0,"","",0,0,"","","dcs_data"
"seqnum","LES","locnamscmmnt","LES",0,1,0,"","",0,0,"","[select nvl(max(seqnum), 0) + 1 from locnam where scmnam = '&scmnam']","dcs_data"
"seqnum","LES","rcvdtlmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"seqnum","LES","wkodtlmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"ser_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"serv_enaflg","LES","LES","LES",0,1,1,"","",0,0,"","","dcs_data"
"serv_prnt_lblflg","LES","carxrfmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"serv_req_cmp_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"serv_req_flg","LES","invservmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"serv_req_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"ses_log_dir","rflogcfgmnt","LES","LES",0,1,0,"","${LESDIR}/log",0,0,"","","mtf_data"
"ses_thresh","rflogcfgmnt","LES","LES",0,1,0,"","ALL",0,0,"","","mtf_data"
"set_locsts_flg","LES","AreMstFlagsWiz","LES",0,1,0,"","",1,0,"","","dcs_data"
"set_maxqvl_flg","LES","AreMstFlagsWiz","LES",0,1,0,"","",1,0,"","","dcs_data"
"share_loc_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"ship_flg","LES","clsrcvtrkopr","LES",0,1,1,"","",0,0,"","","dcs_data"
"show_all","LES","notesdsp","LES",0,1,1,"","",0,0,"","","dcs_data"
"show_in_transit_flg","LES","invchgopr","LES",0,1,1,"","",0,0,"","","dcs_data"
"show_lod_flg","LES","LES","LES",0,1,1,"","",0,0,"","","dcs_data"
"show_only_fwi","LES","LES","LES",0,1,1,"","",1,0,"","","dcs_data"
"show_only_picked_inv","LES","LES","LES",0,1,1,"","",0,0,"","","dcs_data"
"show_query_flg","LES","dcsmgmntopr","LES",0,1,1,"","",0,0,"","","dcs_data"
"show_query_flg","LES","SALMgmntOpr","LES",0,1,1,"","",0,0,"","","sal_data"
"show_resolved_flg","LES","distroexcpopr","LES",0,1,1,"","",0,0,"","","dcs_data"
"show_selected","LES","procwko","LES",0,1,1,"","",0,0,"","","dcs_data"
"show_ship_info","LES","SALMOCAReportOpr","LES",0,1,1,"","",0,0,"","","dcs_data"
"show_summary","LES","LES","LES",0,1,1,"","",1,0,"","","dcs_data"
"showMilitaryTime","LES","dckschdopr","LES",0,1,1,"","",1,0,"","","dcs_data"
"shp_dck_flg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"shp_stg_ovrd_flg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"shp_stg_ovrd_flg","LES","cardtlmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"shpflg","LES","AreMstFlagsWiz","LES",0,1,0,"","",0,0,"","","dcs_data"
"shpflg","LES","hldmstmnt","LES",0,1,0,"","",1,0,"","","dcs_data"
"shpflg","LES","invstsprgdtl","LES",0,1,0,"","",0,0,"","","dcs_data"
"shw_clsd_invc","LES","LES","LES",0,1,1,"","",0,0,"","","dcs_data"
"sid_flg","LES","LES","LES",0,1,0,"","",0,0,"","","mcs_data"
"sig_id","LES","LES","LES",0,1,1,"","DEFAULT",0,0,"","","sal_data"
"sig_req_flg","LES","ordmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"sigflg","LES","AreMstFlagsWiz","LES",0,1,0,"","",1,0,"","","dcs_data"
"signoff_allowed","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"single_pkg_shp_flg","LES","cardtlmnt","LES",0,1,1,"","",0,0,"","","dcs_data"
"single_signon_flg","AthMnt","LES","LES",0,1,0,"","",0,0,"","","sal_data"
"single_signon_flg","RPWEB","rp|mod_usr_security","LES",0,1,1,"","",0,0,"","","sal_data"
"SinglePart","LES","xdkplnopr","LES",0,1,1,"","",0,0,"","","dcs_data"
"skip_aisle_allowed","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"skip_pick_valdt","LES","LES","LES",0,1,0,"","DEF_NO_PROMPT",0,0,"","","dcs_data"
"skip_slot_allowed","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"skp_alc_flg","LES","bomdtlmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"sml_pkg_flg","LES","TrnspModMnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"snd_err_stat_flg","LES","sysmnt","SEAMLES",0,1,1,"","F",0,0,"","","int_data"
"sngl_prt_pal_flg","LES","CustomerMnt","LES",0,1,0,"","",0,0,"","","sal_data"
"sngpal_flg","LES","autlinmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"sngprt_flg","LES","autlinmnt","LES",0,1,0,"","",0,0,"","","dcs_data"
"sort_default_flg","LES","LES","LES",0,1,0,"","",0,0,"","","dcs_data"
"splflg","LES","CustomerMnt","LES",0,1,0,"","",0,0,"","","sal_data"
"splflg","LES","ordlinmnt","LES",0,1,0,"","",1,0,"","","dcs_data"
"splflg","LES","ordmnt","LES",0,1,0,"","",1,0,"","","dcs_data"
