gln,wh_id,uc_delivery_id,ins_dt,last_upd_dt,last_upd_user_id,is_purged
"8713783234709","1",1193,"20230612162827","20230612162827","939370",0
"8713783234709","1",1198,"20230612162827","20230612162827","939370",0
"8713783234709","1",1297,"20231023203228","20231023203228","939370",0
"8713783234709","1",1302,"20231023203217","20231023203217","939370",0
"8713783234716","1",1007,"20230612162825","20230612162825","939370",0
"8713783234716","1",1010,"20230612162826","20230612162826","939370",0
"8713783234716","1",1060,"20230612162826","20230612162826","939370",0
"8713783234716","1",1066,"20230612162826","20230612162826","939370",0
"8713783234716","1",1193,"20230612162827","20230612162827","939370",0
"8713783234716","1",1199,"20230612162827","20230612162827","939370",0
"8713783234716","1",1297,"20231023203228","20231023203228","939370",0
"8713783234716","1",1302,"20231023203218","20231023203218","939370",0
"8713783234778","1",1006,"20230612162825","20230612162825","939370",0
"8713783234778","1",1010,"20230612162826","20230612162826","939370",0
"8713783234778","1",1055,"20230612162826","20230612162826","939370",0
"8713783234778","1",1060,"20230612162826","20230612162826","939370",0
"8713783234778","1",1188,"20230612162827","20230612162827","939370",0
"8713783234778","1",1193,"20230612162827","20230612162827","939370",0
"8713783234778","1",1297,"20231023203146","20231023203146","939370",0
"8713783234778","1",1302,"20231023203217","20231023203217","939370",0
"8713783234815","1",1008,"20230612162825","20230612162825","939370",0
"8713783234815","1",1010,"20230612162826","20230612162826","939370",0
"8713783234815","1",1055,"20230612162826","20230612162826","939370",0
"8713783234815","1",1060,"20230612162826","20230612162826","939370",0
"8713783234815","1",1188,"20230612162827","20230612162827","939370",0
"8713783234815","1",1193,"20230612162827","20230612162827","939370",0
"8713783234815","1",1297,"20231023203146","20231023203146","939370",0
"8713783234815","1",1302,"20231023203228","20231023203228","939370",0
"8713783234822","1",1008,"20230612162825","20230612162825","939370",0
"8713783234822","1",1010,"20230612162826","20230612162826","939370",0
"8713783234822","1",1055,"20230612162826","20230612162826","939370",0
"8713783234822","1",1060,"20230612162826","20230612162826","939370",0
"8713783234822","1",1188,"20230612162827","20230612162827","939370",0
"8713783234822","1",1193,"20230612162827","20230612162827","939370",0
"8713783234822","1",1297,"20231023203146","20231023203146","939370",0
"8713783234822","1",1302,"20231023203228","20231023203228","939370",0
"8713783234839","1",1008,"20230612162825","20230612162825","939370",0
"8713783234839","1",1010,"20230612162826","20230612162826","939370",0
"8713783234839","1",1054,"20230612162826","20230612162826","939370",0
"8713783234839","1",1060,"20230612162826","20230612162826","939370",0
"8713783234839","1",1187,"20230612162827","20230612162827","939370",0
"8713783234839","1",1193,"20230612162827","20230612162827","939370",0
"8713783234839","1",1297,"20231023203146","20231023203146","939370",0
"8713783234839","1",1302,"20231023203228","20231023203228","939370",0
"8713783234846","1",1003,"20230612162825","20230612162825","939370",0
"8713783234846","1",1010,"20230612162825","20230612162825","939370",0
"8713783234846","1",1022,"20230612162826","20230612162826","939370",0
"8713783234846","1",1033,"20230612162826","20230612162826","939370",0
"8713783234846","1",1155,"20230612162827","20230612162827","939370",0
"8713783234846","1",1166,"20230612162827","20230612162827","939370",0
"8713783234846","1",1296,"20231023201212","20231023201212","939370",0
"8713783234846","1",1302,"20231023201435","20231023201435","939370",0
"8713783234853","1",1003,"20230612162825","20230612162825","939370",0
"8713783234853","1",1010,"20230612162825","20230612162825","939370",0
"8713783234853","1",1033,"20230612162826","20230612162826","939370",0
"8713783234853","1",1037,"20230612162826","20230612162826","939370",0
"8713783234853","1",1166,"20230612162827","20230612162827","939370",0
"8713783234853","1",1170,"20230612162827","20230612162827","939370",0
"8713783234853","1",1297,"20231023203038","20231023203038","939370",0
"8713783234853","1",1302,"20231023201436","20231023201436","939370",0
"8713783234860","1",1003,"20230612162825","20230612162825","939370",0
"8713783234860","1",1010,"20230612162825","20230612162825","939370",0
"8713783234860","1",1017,"20230612162826","20230612162826","939370",0
"8713783234860","1",1033,"20230612162826","20230612162826","939370",0
"8713783234860","1",1150,"20230612162827","20230612162827","939370",0
"8713783234860","1",1166,"20230612162827","20230612162827","939370",0
"8713783234860","1",1296,"20231023201140","20231023201140","939370",0
"8713783234860","1",1302,"20231023201436","20231023201436","939370",0
"8713783234877","1",1003,"20230612162825","20230612162825","939370",0
"8713783234877","1",1010,"20230612162825","20230612162825","939370",0
"8713783234877","1",1019,"20230612162826","20230612162826","939370",0
"8713783234877","1",1033,"20230612162826","20230612162826","939370",0
"8713783234877","1",1152,"20230612162827","20230612162827","939370",0
"8713783234877","1",1166,"20230612162827","20230612162827","939370",0
"8713783234877","1",1296,"20231023201140","20231023201140","939370",0
"8713783234877","1",1302,"20231023201436","20231023201436","939370",0
"8713783234884","1",1003,"20230612162825","20230612162825","939370",0
"8713783234884","1",1010,"20230612162825","20230612162825","939370",0
"8713783234884","1",1021,"20230612162826","20230612162826","939370",0
"8713783234884","1",1033,"20230612162826","20230612162826","939370",0
"8713783234884","1",1154,"20230612162827","20230612162827","939370",0
"8713783234884","1",1166,"20230612162827","20230612162827","939370",0
"8713783234884","1",1296,"20231023201204","20231023201204","939370",0
"8713783234884","1",1302,"20231023201448","20231023201448","939370",0
"8713783234891","1",1003,"20230612162825","20230612162825","939370",0
"8713783234891","1",1010,"20230612162825","20230612162825","939370",0
"8713783234891","1",1029,"20230612162826","20230612162826","939370",0
"8713783234891","1",1033,"20230612162826","20230612162826","939370",0
"8713783234891","1",1162,"20230612162827","20230612162827","939370",0
"8713783234891","1",1166,"20230612162827","20230612162827","939370",0
"8713783234891","1",1296,"20231023201435","20231023201435","939370",0
"8713783234891","1",1302,"20231023201459","20231023201459","939370",0
"8713783234907","1",1004,"20230612162825","20230612162825","939370",0
"8713783234907","1",1010,"20230612162825","20230612162825","939370",0
"8713783234907","1",1105,"20230612162826","20230612162826","939370",0
"8713783234907","1",1109,"20230612162827","20230612162827","939370",0
"8713783234907","1",1238,"20230612162827","20230612162827","939370",0
"8713783234907","1",1242,"20230612162827","20230612162827","939370",0
"8713783234907","1",1299,"20231023203626","20231023203626","939370",0
"8713783234907","1",1302,"20231023203617","20231023203617","939370",0
"8713783234914","1",1004,"20230612162825","20230612162825","939370",0
"8713783234914","1",1010,"20230612162826","20230612162826","939370",0
"8713783234914","1",1080,"20230612162826","20230612162826","939370",0
"8713783234914","1",1105,"20230612162827","20230612162827","939370",0
"8713783234914","1",1213,"20230612162827","20230612162827","939370",0
"8713783234914","1",1238,"20230612162827","20230612162827","939370",0
"8713783234914","1",1297,"20231023203528","20231023203528","939370",0
"8713783234914","1",1302,"20231023203617","20231023203617","939370",0
"8713783234921","1",1004,"20230612162825","20230612162825","939370",0
"8713783234921","1",1010,"20230612162826","20230612162826","939370",0
"8713783234921","1",1080,"20230612162826","20230612162826","939370",0
"8713783234921","1",1105,"20230612162827","20230612162827","939370",0
"8713783234921","1",1213,"20230612162827","20230612162827","939370",0
"8713783234921","1",1238,"20230612162827","20230612162827","939370",0
"8713783234921","1",1297,"20231023203530","20231023203530","939370",0
"8713783234921","1",1302,"20231023203617","20231023203617","939370",0
"8713783234938","1",1004,"20230612162825","20230612162825","939370",0
"8713783234938","1",1010,"20230612162826","20230612162826","939370",0
"8713783234938","1",1102,"20230612162826","20230612162826","939370",0
"8713783234938","1",1105,"20230612162827","20230612162827","939370",0
"8713783234938","1",1235,"20230612162827","20230612162827","939370",0
"8713783234938","1",1238,"20230612162827","20230612162827","939370",0
"8713783234938","1",1298,"20231023203609","20231023203609","939370",0
"8713783234938","1",1302,"20231023203626","20231023203626","939370",0
"8713783234945","1",1004,"20230612162825","20230612162825","939370",0
"8713783234945","1",1010,"20230612162826","20230612162826","939370",0
"8713783234945","1",1102,"20230612162826","20230612162826","939370",0
"8713783234945","1",1105,"20230612162827","20230612162827","939370",0
"8713783234945","1",1235,"20230612162827","20230612162827","939370",0
"8713783234945","1",1238,"20230612162827","20230612162827","939370",0
"8713783234945","1",1298,"20231023203609","20231023203609","939370",0
"8713783234945","1",1302,"20231023203626","20231023203626","939370",0
"8713783234952","1",1004,"20230612162825","20230612162825","939370",0
"8713783234952","1",1010,"20230612162826","20230612162826","939370",0
"8713783234952","1",1102,"20230612162826","20230612162826","939370",0
"8713783234952","1",1105,"20230612162827","20230612162827","939370",0
"8713783234952","1",1235,"20230612162827","20230612162827","939370",0
"8713783234952","1",1238,"20230612162827","20230612162827","939370",0
"8713783234952","1",1298,"20231023203609","20231023203609","939370",0
"8713783234952","1",1302,"20231023203626","20231023203626","939370",0
"8713783234983","1",1007,"20230612162825","20230612162825","939370",0
"8713783234983","1",1010,"20230612162826","20230612162826","939370",0
"8713783234983","1",1060,"20230612162826","20230612162826","939370",0
"8713783234983","1",1074,"20230612162826","20230612162826","939370",0
"8713783234983","1",1193,"20230612162827","20230612162827","939370",0
"8713783234983","1",1207,"20230612162827","20230612162827","939370",0
"8713783234983","1",1297,"20231023203258","20231023203258","939370",0
"8713783234983","1",1302,"20231023203218","20231023203218","939370",0
"8713783234990","1",1007,"20230612162825","20230612162825","939370",0
"8713783234990","1",1010,"20230612162826","20230612162826","939370",0
"8713783234990","1",1060,"20230612162826","20230612162826","939370",0
"8713783234990","1",1074,"20230612162826","20230612162826","939370",0
"8713783234990","1",1193,"20230612162827","20230612162827","939370",0
"8713783234990","1",1207,"20230612162827","20230612162827","939370",0
"8713783234990","1",1297,"20231023203258","20231023203258","939370",0
"8713783234990","1",1302,"20231023203218","20231023203218","939370",0
"8713783235003","1",1008,"20230612162825","20230612162825","939370",0
"8713783235003","1",1010,"20230612162826","20230612162826","939370",0
"8713783235003","1",1055,"20230612162826","20230612162826","939370",0
"8713783235003","1",1060,"20230612162826","20230612162826","939370",0
"8713783235003","1",1188,"20230612162827","20230612162827","939370",0
"8713783235003","1",1193,"20230612162827","20230612162827","939370",0
"8713783235003","1",1297,"20231023203146","20231023203146","939370",0
"8713783235003","1",1302,"20231023203228","20231023203228","939370",0
"8713783235010","1",1008,"20230612162825","20230612162825","939370",0
"8713783235010","1",1010,"20230612162826","20230612162826","939370",0
"8713783235010","1",1055,"20230612162826","20230612162826","939370",0
"8713783235010","1",1060,"20230612162826","20230612162826","939370",0
"8713783235010","1",1188,"20230612162827","20230612162827","939370",0
"8713783235010","1",1193,"20230612162827","20230612162827","939370",0
"8713783235010","1",1297,"20231023203146","20231023203146","939370",0
"8713783235010","1",1302,"20231023203228","20231023203228","939370",0
"8713783235027","1",1005,"20230612162825","20230612162825","939370",0
"8713783235027","1",1010,"20230612162826","20230612162826","939370",0
"8713783235027","1",1118,"20230612162827","20230612162827","939370",0
"8713783235027","1",1129,"20230612162827","20230612162827","939370",0
"8713783235027","1",1251,"20230612162827","20230612162827","939370",0
"8713783235027","1",1262,"20230612162828","20230612162828","939370",0
"8713783235027","1",1300,"20231023203700","20231023203700","939370",0
"8713783235027","1",1302,"20231023203627","20231023203627","939370",0
"8713783235034","1",1005,"20230612162825","20230612162825","939370",0
"8713783235034","1",1010,"20230612162826","20230612162826","939370",0
"8713783235034","1",1118,"20230612162827","20230612162827","939370",0
"8713783235034","1",1129,"20230612162827","20230612162827","939370",0
"8713783235034","1",1251,"20230612162827","20230612162827","939370",0
"8713783235034","1",1262,"20230612162827","20230612162827","939370",0
"8713783235034","1",1300,"20231023203700","20231023203700","939370",0
"8713783235034","1",1302,"20231023203627","20231023203627","939370",0
"8713783235041","1",1005,"20230612162825","20230612162825","939370",0
"8713783235041","1",1010,"20230612162826","20230612162826","939370",0
"8713783235041","1",1118,"20230612162827","20230612162827","939370",0
"8713783235041","1",1129,"20230612162827","20230612162827","939370",0
"8713783235041","1",1251,"20230612162827","20230612162827","939370",0
"8713783235041","1",1262,"20230612162828","20230612162828","939370",0
"8713783235041","1",1300,"20231023203700","20231023203700","939370",0
"8713783235041","1",1302,"20231023203627","20231023203627","939370",0
"8713783235058","1",1005,"20230612162825","20230612162825","939370",0
"8713783235058","1",1010,"20230612162826","20230612162826","939370",0
"8713783235058","1",1118,"20230612162827","20230612162827","939370",0
"8713783235058","1",1129,"20230612162827","20230612162827","939370",0
"8713783235058","1",1251,"20230612162827","20230612162827","939370",0
"8713783235058","1",1262,"20230612162827","20230612162827","939370",0
"8713783235058","1",1300,"20231023203700","20231023203700","939370",0
"8713783235058","1",1302,"20231023203627","20231023203627","939370",0
"8713783235065","1",1005,"20230612162825","20230612162825","939370",0
"8713783235065","1",1010,"20230612162826","20230612162826","939370",0
"8713783235065","1",1118,"20230612162827","20230612162827","939370",0
"8713783235065","1",1136,"20230612162827","20230612162827","939370",0
"8713783235065","1",1251,"20230612162827","20230612162827","939370",0
"8713783235065","1",1269,"20230612162828","20230612162828","939370",0
"8713783235065","1",1300,"20231023203936","20231023203936","939370",0
"8713783235065","1",1302,"20231023203627","20231023203627","939370",0
"8713783235072","1",1005,"20230612162825","20230612162825","939370",0
"8713783235072","1",1010,"20230612162826","20230612162826","939370",0
"8713783235072","1",1118,"20230612162827","20230612162827","939370",0
"8713783235072","1",1126,"20230612162827","20230612162827","939370",0
"8713783235072","1",1251,"20230612162827","20230612162827","939370",0
"8713783235072","1",1259,"20230612162827","20230612162827","939370",0
"8713783235072","1",1300,"20231023203700","20231023203700","939370",0
"8713783235072","1",1302,"20231023203635","20231023203635","939370",0
"8713783235089","1",1005,"20230612162825","20230612162825","939370",0
"8713783235089","1",1010,"20230612162826","20230612162826","939370",0
"8713783235089","1",1118,"20230612162827","20230612162827","939370",0
"8713783235089","1",1126,"20230612162827","20230612162827","939370",0
"8713783235089","1",1251,"20230612162827","20230612162827","939370",0
"8713783235089","1",1259,"20230612162827","20230612162827","939370",0
"8713783235089","1",1300,"20231023203654","20231023203654","939370",0
"8713783235089","1",1302,"20231023203635","20231023203635","939370",0
"8713783235096","1",1003,"20230612162825","20230612162825","939370",0
"8713783235096","1",1010,"20230612162825","20230612162825","939370",0
"8713783235096","1",1022,"20230612162826","20230612162826","939370",0
"8713783235096","1",1033,"20230612162826","20230612162826","939370",0
"8713783235096","1",1155,"20230612162827","20230612162827","939370",0
"8713783235096","1",1166,"20230612162827","20230612162827","939370",0
"8713783235096","1",1296,"20231023201208","20231023201208","939370",0
"8713783235096","1",1302,"20231023201435","20231023201435","939370",0
"8713783235102","1",1003,"20230612162825","20230612162825","939370",0
"8713783235102","1",1010,"20230612162825","20230612162825","939370",0
"8713783235102","1",1022,"20230612162826","20230612162826","939370",0
"8713783235102","1",1033,"20230612162826","20230612162826","939370",0
"8713783235102","1",1155,"20230612162827","20230612162827","939370",0
"8713783235102","1",1166,"20230612162827","20230612162827","939370",0
"8713783235102","1",1296,"20231023201208","20231023201208","939370",0
"8713783235102","1",1302,"20231023201435","20231023201435","939370",0
"8713783235126","1",1007,"20230612162825","20230612162825","939370",0
"8713783235126","1",1010,"20230612162826","20230612162826","939370",0
"8713783235126","1",1060,"20230612162826","20230612162826","939370",0
"8713783235126","1",1077,"20230612162826","20230612162826","939370",0
"8713783235126","1",1193,"20230612162827","20230612162827","939370",0
"8713783235126","1",1210,"20230612162827","20230612162827","939370",0
"8713783235126","1",1297,"20231023203305","20231023203305","939370",0
"8713783235126","1",1302,"20231023203228","20231023203228","939370",0
"8713783235140","1",1004,"20230612162825","20230612162825","939370",0
"8713783235140","1",1010,"20230612162825","20230612162825","939370",0
"8713783235140","1",1086,"20230612162826","20230612162826","939370",0
"8713783235140","1",1105,"20230612162826","20230612162826","939370",0
"8713783235140","1",1219,"20230612162827","20230612162827","939370",0
"8713783235140","1",1238,"20230612162827","20230612162827","939370",0
"8713783235140","1",1298,"20231023203608","20231023203608","939370",0
"8713783235140","1",1302,"20231023203609","20231023203609","939370",0
"8713783235188","1",1004,"20230612162825","20230612162825","939370",0
"8713783235188","1",1010,"20230612162825","20230612162825","939370",0
"8713783235188","1",1105,"20230612162826","20230612162826","939370",0
"8713783235188","1",1110,"20230612162827","20230612162827","939370",0
"8713783235188","1",1238,"20230612162827","20230612162827","939370",0
"8713783235188","1",1243,"20230612162827","20230612162827","939370",0
"8713783235188","1",1299,"20231023203626","20231023203626","939370",0
"8713783235188","1",1302,"20231023203617","20231023203617","939370",0
"8713783235195","1",1004,"20230612162825","20230612162825","939370",0
"8713783235195","1",1010,"20230612162825","20230612162825","939370",0
"8713783235195","1",1105,"20230612162826","20230612162826","939370",0
"8713783235195","1",1110,"20230612162827","20230612162827","939370",0
"8713783235195","1",1238,"20230612162827","20230612162827","939370",0
"8713783235195","1",1243,"20230612162827","20230612162827","939370",0
"8713783235195","1",1299,"20231023203626","20231023203626","939370",0
"8713783235195","1",1302,"20231023203617","20231023203617","939370",0
"8713783235225","1",1005,"20230612162825","20230612162825","939370",0
"8713783235225","1",1010,"20230612162826","20230612162826","939370",0
"8713783235225","1",1118,"20230612162827","20230612162827","939370",0
"8713783235225","1",1133,"20230612162827","20230612162827","939370",0
"8713783235225","1",1251,"20230612162827","20230612162827","939370",0
"8713783235225","1",1266,"20230612162828","20230612162828","939370",0
"8713783235225","1",1300,"20231023203936","20231023203936","939370",0
"8713783235225","1",1302,"20231023203627","20231023203627","939370",0
"8713783235232","1",1005,"20230612162825","20230612162825","939370",0
"8713783235232","1",1010,"20230612162826","20230612162826","939370",0
"8713783235232","1",1031,"20230612162826","20230612162826","939370",0
"8713783235232","1",1118,"20230612162827","20230612162827","939370",0
"8713783235232","1",1164,"20230612162827","20230612162827","939370",0
"8713783235232","1",1251,"20230612162827","20230612162827","939370",0
"8713783235232","1",1296,"20231023201435","20231023201435","939370",0
"8713783235232","1",1302,"20231023203635","20231023203635","939370",0
"8713783235249","1",1005,"20230612162825","20230612162825","939370",0
"8713783235249","1",1010,"20230612162826","20230612162826","939370",0
"8713783235249","1",1118,"20230612162827","20230612162827","939370",0
"8713783235249","1",1126,"20230612162827","20230612162827","939370",0
"8713783235249","1",1251,"20230612162827","20230612162827","939370",0
"8713783235249","1",1259,"20230612162827","20230612162827","939370",0
"8713783235249","1",1300,"20231023203654","20231023203654","939370",0
"8713783235249","1",1302,"20231023203635","20231023203635","939370",0
"8713783235263","1",1005,"20230612162825","20230612162825","939370",0
"8713783235263","1",1010,"20230612162826","20230612162826","939370",0
"8713783235263","1",1031,"20230612162826","20230612162826","939370",0
"8713783235263","1",1118,"20230612162827","20230612162827","939370",0
"8713783235263","1",1164,"20230612162827","20230612162827","939370",0
"8713783235263","1",1251,"20230612162827","20230612162827","939370",0
"8713783235263","1",1296,"20231023201435","20231023201435","939370",0
"8713783235263","1",1302,"20231023203635","20231023203635","939370",0
"8713783235270","1",1005,"20230612162825","20230612162825","939370",0
"8713783235270","1",1010,"20230612162826","20230612162826","939370",0
"8713783235270","1",1118,"20230612162827","20230612162827","939370",0
"8713783235270","1",1126,"20230612162827","20230612162827","939370",0
"8713783235270","1",1251,"20230612162827","20230612162827","939370",0
"8713783235270","1",1259,"20230612162827","20230612162827","939370",0
"8713783235270","1",1300,"20231023203654","20231023203654","939370",0
"8713783235270","1",1302,"20231023203635","20231023203635","939370",0
"8713783235287","1",1008,"20230612162825","20230612162825","939370",0
"8713783235287","1",1010,"20230612162826","20230612162826","939370",0
"8713783235287","1",1055,"20230612162826","20230612162826","939370",0
"8713783235287","1",1060,"20230612162826","20230612162826","939370",0
"8713783235287","1",1188,"20230612162827","20230612162827","939370",0
"8713783235287","1",1193,"20230612162827","20230612162827","939370",0
"8713783235287","1",1297,"20231023203146","20231023203146","939370",0
"8713783235287","1",1302,"20231023203228","20231023203228","939370",0
"8713783235300","1",1292,"20230619184217","20230619184217","939370",0
"8713783235300","1",1293,"20230619184217","20230619184217","939370",0
"8713783235300","1",1294,"20230619184217","20230619184217","939370",0
"8713783235331","1",1001,"20230612162825","20230612162825","939370",0
"8713783235331","1",1010,"20230612162825","20230612162825","939370",0
"8713783235331","1",1051,"20230612162826","20230612162826","939370",0
"8713783235331","1",1131,"20230612162827","20230612162827","939370",0
"8713783235331","1",1184,"20230612162827","20230612162827","939370",0
"8713783235331","1",1264,"20230612162828","20230612162828","939370",0
"8713783235331","1",1295,"20231023203146","20231023203146","939370",0
"8713783235331","1",1303,"20231023203936","20231023203936","939370",0
"8713783235348","1",1001,"20230612162825","20230612162825","939370",0
"8713783235348","1",1010,"20230612162825","20230612162825","939370",0
"8713783235348","1",1130,"20230612162827","20230612162827","939370",0
"8713783235348","1",1131,"20230612162827","20230612162827","939370",0
"8713783235348","1",1263,"20230612162828","20230612162828","939370",0
"8713783235348","1",1264,"20230612162828","20230612162828","939370",0
"8713783235348","1",1295,"20231023203820","20231023203820","939370",0
"8713783235348","1",1303,"20231023203936","20231023203936","939370",0
"8713783235355","1",1001,"20230612162825","20230612162825","939370",0
"8713783235355","1",1010,"20230612162825","20230612162825","939370",0
"8713783235355","1",1130,"20230612162827","20230612162827","939370",0
"8713783235355","1",1131,"20230612162827","20230612162827","939370",0
"8713783235355","1",1263,"20230612162828","20230612162828","939370",0
"8713783235355","1",1264,"20230612162828","20230612162828","939370",0
"8713783235355","1",1295,"20231023203813","20231023203813","939370",0
"8713783235355","1",1303,"20231023203936","20231023203936","939370",0
"8713783235386","1",1001,"20230612162825","20230612162825","939370",0
"8713783235386","1",1010,"20230612162825","20230612162825","939370",0
"8713783235386","1",1028,"20230612162826","20230612162826","939370",0
"8713783235386","1",1131,"20230612162827","20230612162827","939370",0
"8713783235386","1",1161,"20230612162827","20230612162827","939370",0
"8713783235386","1",1264,"20230612162828","20230612162828","939370",0
"8713783235386","1",1295,"20231023201308","20231023201308","939370",0
"8713783235386","1",1303,"20231023203936","20231023203936","939370",0
"8713783235416","1",1001,"20230612162825","20230612162825","939370",0
"8713783235416","1",1010,"20230612162825","20230612162825","939370",0
"8713783235416","1",1056,"20230612162826","20230612162826","939370",0
"8713783235416","1",1131,"20230612162827","20230612162827","939370",0
"8713783235416","1",1189,"20230612162827","20230612162827","939370",0
"8713783235416","1",1264,"20230612162828","20230612162828","939370",0
"8713783235416","1",1295,"20231023203146","20231023203146","939370",0
"8713783235416","1",1303,"20231023203936","20231023203936","939370",0
"8713783440315","1",1001,"20230612162825","20230612162825","939370",0
"8713783440315","1",1010,"20230612162825","20230612162825","939370",0
"8713783440315","1",1028,"20230612162826","20230612162826","939370",0
"8713783440315","1",1131,"20230612162827","20230612162827","939370",0
"8713783440315","1",1161,"20230612162827","20230612162827","939370",0
"8713783440315","1",1264,"20230612162828","20230612162828","939370",0
"8713783440315","1",1295,"20231023201316","20231023201316","939370",0
"8713783440315","1",1303,"20231023203936","20231023203936","939370",0
"8713783443873","1",1001,"20230612162825","20230612162825","939370",0
"8713783443873","1",1010,"20230612162825","20230612162825","939370",0
"8713783443873","1",1099,"20230612162826","20230612162826","939370",0
"8713783443873","1",1131,"20230612162827","20230612162827","939370",0
"8713783443873","1",1232,"20230612162827","20230612162827","939370",0
"8713783443873","1",1264,"20230612162828","20230612162828","939370",0
"8713783443873","1",1295,"20231023203609","20231023203609","939370",0
"8713783443873","1",1303,"20231023203907","20231023203907","939370",0
"8713783444047","1",1001,"20230612162825","20230612162825","939370",0
"8713783444047","1",1010,"20230612162825","20230612162825","939370",0
"8713783444047","1",1099,"20230612162826","20230612162826","939370",0
"8713783444047","1",1131,"20230612162827","20230612162827","939370",0
"8713783444047","1",1232,"20230612162827","20230612162827","939370",0
"8713783444047","1",1264,"20230612162828","20230612162828","939370",0
"8713783444047","1",1295,"20231023203609","20231023203609","939370",0
"8713783444047","1",1303,"20231023203904","20231023203904","939370",0
"8713783444054","1",1001,"20230612162825","20230612162825","939370",0
"8713783444054","1",1010,"20230612162825","20230612162825","939370",0
"8713783444054","1",1099,"20230612162826","20230612162826","939370",0
"8713783444054","1",1131,"20230612162827","20230612162827","939370",0
"8713783444054","1",1232,"20230612162827","20230612162827","939370",0
"8713783444054","1",1264,"20230612162828","20230612162828","939370",0
"8713783444054","1",1295,"20231023203609","20231023203609","939370",0
"8713783444054","1",1303,"20231023203904","20231023203904","939370",0
"8713783444061","1",1001,"20230612162825","20230612162825","939370",0
"8713783444061","1",1010,"20230612162825","20230612162825","939370",0
"8713783444061","1",1099,"20230612162826","20230612162826","939370",0
"8713783444061","1",1131,"20230612162827","20230612162827","939370",0
"8713783444061","1",1232,"20230612162827","20230612162827","939370",0
"8713783444061","1",1264,"20230612162828","20230612162828","939370",0
"8713783444061","1",1295,"20231023203609","20231023203609","939370",0
"8713783444061","1",1303,"20231023203904","20231023203904","939370",0
"8713783444368","1",1001,"20230612162825","20230612162825","939370",0
"8713783444368","1",1010,"20230612162825","20230612162825","939370",0
"8713783444368","1",1117,"20230612162827","20230612162827","939370",0
"8713783444368","1",1131,"20230612162827","20230612162827","939370",0
"8713783444368","1",1250,"20230612162827","20230612162827","939370",0
"8713783444368","1",1264,"20230612162828","20230612162828","939370",0
"8713783444368","1",1295,"20231023203627","20231023203627","939370",0
"8713783444368","1",1303,"20231023203833","20231023203833","939370",0
"8713783444375","1",1001,"20230612162825","20230612162825","939370",0
"8713783444375","1",1010,"20230612162825","20230612162825","939370",0
"8713783444375","1",1117,"20230612162827","20230612162827","939370",0
"8713783444375","1",1131,"20230612162827","20230612162827","939370",0
"8713783444375","1",1250,"20230612162827","20230612162827","939370",0
"8713783444375","1",1264,"20230612162828","20230612162828","939370",0
"8713783444375","1",1295,"20231023203627","20231023203627","939370",0
"8713783444375","1",1303,"20231023203833","20231023203833","939370",0
"8713783444382","1",1001,"20230612162825","20230612162825","939370",0
"8713783444382","1",1010,"20230612162825","20230612162825","939370",0
"8713783444382","1",1117,"20230612162827","20230612162827","939370",0
"8713783444382","1",1131,"20230612162827","20230612162827","939370",0
"8713783444382","1",1250,"20230612162827","20230612162827","939370",0
"8713783444382","1",1264,"20230612162828","20230612162828","939370",0
"8713783444382","1",1295,"20231023203627","20231023203627","939370",0
"8713783444382","1",1303,"20231023203826","20231023203826","939370",0
"8713783444399","1",1001,"20230612162825","20230612162825","939370",0
"8713783444399","1",1010,"20230612162825","20230612162825","939370",0
"8713783444399","1",1117,"20230612162827","20230612162827","939370",0
"8713783444399","1",1131,"20230612162827","20230612162827","939370",0
"8713783444399","1",1250,"20230612162827","20230612162827","939370",0
"8713783444399","1",1264,"20230612162828","20230612162828","939370",0
"8713783444399","1",1295,"20231023203627","20231023203627","939370",0
"8713783444399","1",1303,"20231023203826","20231023203826","939370",0
"8713783444504","1",1001,"20230612162825","20230612162825","939370",0
"8713783444504","1",1010,"20230612162825","20230612162825","939370",0
"8713783444504","1",1089,"20230612162826","20230612162826","939370",0
"8713783444504","1",1131,"20230612162827","20230612162827","939370",0
"8713783444504","1",1222,"20230612162827","20230612162827","939370",0
"8713783444504","1",1264,"20230612162828","20230612162828","939370",0
"8713783444504","1",1295,"20231023203609","20231023203609","939370",0
"8713783444504","1",1303,"20231023203843","20231023203843","939370",0
"8713783444511","1",1001,"20230612162825","20230612162825","939370",0
"8713783444511","1",1010,"20230612162825","20230612162825","939370",0
"8713783444511","1",1089,"20230612162826","20230612162826","939370",0
"8713783444511","1",1131,"20230612162827","20230612162827","939370",0
"8713783444511","1",1222,"20230612162827","20230612162827","939370",0
"8713783444511","1",1264,"20230612162828","20230612162828","939370",0
"8713783444511","1",1295,"20231023203609","20231023203609","939370",0
"8713783444511","1",1303,"20231023203839","20231023203839","939370",0
"8713783444689","1",1001,"20230612162825","20230612162825","939370",0
"8713783444689","1",1010,"20230612162825","20230612162825","939370",0
"8713783444689","1",1056,"20230612162826","20230612162826","939370",0
"8713783444689","1",1131,"20230612162827","20230612162827","939370",0
"8713783444689","1",1189,"20230612162827","20230612162827","939370",0
"8713783444689","1",1264,"20230612162828","20230612162828","939370",0
"8713783444689","1",1295,"20231023203146","20231023203146","939370",0
"8713783444689","1",1303,"20231023203922","20231023203922","939370",0
"8713783444702","1",1001,"20230612162825","20230612162825","939370",0
"8713783444702","1",1010,"20230612162825","20230612162825","939370",0
