var_nam,appl_id,frm_id,addon_id,cust_lvl,lkp_id,ena_flg,cod_col,desc_col,add_null_flg,dis_sgl_flg,edt_flg,srt_col,grd_lkp_cols,grp_nam
"one_pass_only","LES","pcklstrulsetmnt","LES",0,"l_one_pass_only",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"operator","LES","LES","LES",0,"l_operator",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"opr_cod","LES","pcklstcfgmnt","LES",0,"l_oprcod",1,"oprcod","lngdsc",1,0,0,"","","dcs_data"
"opr_cod","LES","pcklstcfgmntoverride","LES",0,"l_oprcod",1,"oprcod","lngdsc",1,0,0,"","","dcs_data"
"opr_cod","LES","pcklstrulsetmnt","LES",0,"l_oprcod",1,"oprcod","lngdsc",1,0,0,"","","dcs_data"
"opr_typ","LES","LES","LES",0,"l_sys_dsc_mst",1,"colval","mls_text",1,0,0,"","mls_text","mcs_data"
"opr_typ","LES","ordlinupd","LES",0,"l_operator_equals",1,"codval","codval",0,0,0,"","","dcs_data"
"oprcod","LES","dlytrndsp","LES",0,"l_dlytrn_oprcod",1,"colval","lngdsc",1,0,0,"","","dcs_data"
"oprcod","LES","LES","LES",0,"l_oprcod",1,"oprcod","lngdsc",1,0,0,"","","dcs_data"
"oprcod","LES","WMD-DLYTRN-SUMMARY","LES",0,"l_dlytrn_oprcod",1,"colval","lngdsc",1,0,0,"","","dcs_data"
"oprcod","wrksysdsp","wrksysdsp","LES",0,"l_oprcod_wrksysopr",1,"oprcod","lngdsc",1,0,0,"","","dcs_data"
"oprcod","wrksysopr","wrksysopr","LES",0,"l_oprcod_wrksysopr",1,"oprcod","lngdsc",1,0,0,"","","dcs_data"
"opt_nam","LES","l_opt_nam_perm","LES",0,"l_opt_nam",0,"opt_nam","",0,0,0,"","","mcs_data"
"opt_nam","LES","LES","LES",0,"l_opt_nam",1,"opt_nam","",0,0,0,"","","mcs_data"
"opt_nam","RPWEB","rp|profile_config","LES",0,"l_profile_opt_name",1,"opt_nam","mls_text",1,0,0,"","","sal_waffle_data"
"opt_nam","RPWEB","rp|profile_config_mod_mod","LES",0,"l_profile_opt_name",1,"opt_nam","mls_text",1,0,0,"","","sal_waffle_data"
"opt_nam","RPWEB","rp|profile_config_mod_new","LES",0,"l_profile_opt_name",1,"opt_nam","mls_text",1,0,0,"","","sal_waffle_data"
"opt_qty_typ","LES","LES","LES",0,"l_opt_qty_typ",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"opt_typ","AuthMnt","LES","LES",0,"l_opt_typ",1,"codval","short_dsc",0,0,0,"","","mcs_data"
"opt_typ","LES","LES","LES",0,"l_opt_typ",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"opt_typ_a1","LES","LES","LES",0,"l_opt_typ",1,"codval","lngdsc",1,0,0,"","","sal_data"
"opti_asg_period_cod","LES","LES","LES",0,"l_opti_asg_prdcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"ord_dir","LES","LES","LES",0,"l_ord_dir",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"ord_dst_are","LES","LES","LES",0,"l_ord_dst_are",1,"arecod","lngdsc",0,0,0,"","","dcs_data"
"ord_dst_ordtyp","LES","LES","LES",0,"l_ord_dst_ordtyp",1,"arecod","lngdsc",0,0,0,"","","dcs_data"
"ord_dst_sel","LES","LES","LES",0,"l_code_master",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"ord_inv_code","LES","LES","LES",0,"l_abs_ordinv_code",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"ord_inv_type","LES","LES","LES",0,"l_ordinv",1,"polval","polval",1,0,0,"","","dcs_data"
"ord_spl_cod","LES","LES","LES",0,"l_ord_spl_cod",1,"codval","short_dsc",1,0,0,"","","dcs_data"
"ordact_actcod","LES","LES","LES",0,"l_ordact_actcod",1,"actcod","act_lngdsc",1,0,0,"act_lngdsc","","dcs_data"
"ordact_log_mode","LES","LES","LES",0,"l_ordact_log_mode",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"order_allocated","LES","LES","LES",0,"l_ordmasstslvl",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"order_cancelled","LES","LES","LES",0,"l_ordmasstslvl",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"order_complete","LES","LES","LES",0,"l_ordmasstslvl",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"order_pick_begun","LES","LES","LES",0,"l_ordmasstslvl",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"order_pick_complete","LES","LES","LES",0,"l_ordmasstslvl",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"order_pick_released","LES","LES","LES",0,"l_ordmasstslvl",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"order_unallocated","LES","LES","LES",0,"l_ordmasstslvl",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"ordinv","LES","LES","LES",0,"l_ordinv",1,"polval","polval",1,0,0,"","","sal_data"
"ordlin_chg_reacod","LES","LES","LES",0,"l_ordlin_chg_reacod",1,"ordlin_chg_reacod","lngdsc",1,0,0,"","","dcs_data"
"ordtyp","LES","LES","LES",0,"l_ordtyp",1,"ordtyp","lngdsc",1,0,0,"","","dcs_data"
"ordtyp","LES","ordmnt","LES",0,"l_ordtyp_shippable",1,"ordtyp","lngdsc",1,0,0,"","","dcs_data"
"org_frm_id","LES","LES","LES",0,"l_frm_flw_id",1,"","",0,0,0,"","","mcs_data"
"organz","LES","LES","LES",0,"l_organz",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"orgcod","LES","LES","LES",0,"l_orgcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"orgcod_idn","retprcopr","retitem","LES",0,"l_orgcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"orientation","LES","LES","LES",0,"l_chart_orientation",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"orientation","LES","trlrpalposdsp","LES",0,"l_pallet_orientation",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"orientation_pctl","LES","trlrpalposmnt","LES",0,"l_pallet_orientation",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"os_ind","LES","LES","LES",0,"l_os_ind",1,"codval","lngdsc",1,0,0,"","","sal_data"
"os_pkg_cat","LES","LES","LES",0,"l_os_pkg_cat",1,"codval","lngdsc",1,0,0,"","","sal_prcl_data"
"outtyp","LES","LES","LES",0,"l_outtyp",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"ovdcod","LES","LES","LES",0,"l_ovdcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"over_rcv_catchby","LES","LES","LES",0,"l_over_rcv_catchby",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"overage_rule_set","LES","LES","LES",0,"l_ovg_rule_set",1,"rule_set","rule_set_dsc",1,0,0,"","","dcs_data"
"overreceipttype","LES","LES","LES",0,"l_ovrrcptcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"ovr_loc_cod","LES","LES","LES",0,"l_ovr_loc_cod",1,"ovr_loc_cod","lngdsc",1,0,0,"","","dcs_data"
"ovrcod","LES","LES","LES",0,"l_ovrcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"ovrd_load_attr1_cfg","LES","LES","LES",0,"l_load_attr",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"ovrd_load_attr2_cfg","LES","LES","LES",0,"l_load_attr",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"ovrd_load_attr3_cfg","LES","LES","LES",0,"l_load_attr",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"ovrd_load_attr4_cfg","LES","LES","LES",0,"l_load_attr",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"ovrd_load_attr5_cfg","LES","LES","LES",0,"l_load_attr",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"ovrd_rcvsts","LES","LES","LES",0,"l_invsts",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pack_code","LES","LES","LES",0,"l_pack_code",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pakprf","LES","LES","LES",0,"l_pakprf",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pal_stck_rst","LES","LES","LES",0,"l_pal_stack_rst",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"palctlsts","LES","LES","LES",0,"l_palctlsts",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"par_carcod","LES","LES","LES",0,"l_code_master",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"par_grp","DDAMstMnt","DDAMstFltrGrpFlds","LES",0,"l_layout_id",1,"layout_id","layout_id",1,0,0,"","","mcs_data"
"par_grp","DDAMstMnt","DDAMstFltrGrpMnt","LES",0,"l_layout_id",1,"layout_id","layout_id",1,0,0,"","","mcs_data"
"par_grp","DDAMstMnt","LES","LES",0,"l_par_grp",1,"mnu_grp","grp_desc",0,0,0,"","","mcs_data"
"par_grp","LES","LES","LES",0,"l_menu_grp",1,"","",0,0,0,"","","mcs_data"
"par_grp","mcsmnumnt","LES","LES",0,"l_par_grp",1,"mnu_grp","grp_desc",0,0,0,"","","mcs_data"
"par_grp","WebServiceMnt","LES","LES",0,"l_par_grp",1,"mnu_grp","grp_desc",0,0,0,"","","sal_data"
"par_role_id","LES","LES","LES",0,"l_par_role_id",1,"par_role_id","role_desc",0,0,0,"par_role_id","","mcs_data"
"parent_eo_seg_id","LES","eosegmnt","SEAMLES",0,"l_parent_eo_seg_id",1,"eo_seg_id","eo_seg_id",1,0,0,"","","int_data"
"parent_ifd_seg_id","LES","LES","SEAMLES",0,"l_parent_ifd_seg_id",1,"ifd_seg_id","ifd_seg_id",1,0,0,"","","int_data"
"pareto_chart_line_fill_gradient_style","LES","LES","LES",0,"l_fill_gradient_styl",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"pareto_chart_line_image_fit_style","LES","LES","LES",0,"l_image_fit_style",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"pareto_chart__handling","LES","LES","LES",0,"l__handling",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"parity","LES","LES","LES",0,"l_parity",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"parm_typ","LES","LES","LES",0,"l_parm_typ",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"payment_type","LES","LES","LES",0,"l_pay_type",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"paytrm","LES","LES","LES",0,"l_pay_trm",1,"paycod","lngdsc",1,0,0,"","","dcs_data"
"paytrm","LES","manpkgopr","LES",0,"l_pay_trm",1,"payval","lngdsc",1,0,0,"","","dcs_data"
"pcftyp","LES","LES","LES",0,"l_pcftyp",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pck_config_tbl","LES","LES","LES",0,"l_pck_config_tbl",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pck_exp_are","LES","LES","LES",0,"l_pck_exp_are",1,"arecod","lngdsc",1,0,0,"","","dcs_data"
"pck_grps","LES","LES","LES",0,"l_pck_grps",1,"code","name",0,0,0,"","","dcs_data"
"pck_lbl_dev","LES","LES","LES",0,"l_devcod_printers",1,"devcod","devnam",0,0,0,"","","dcs_data"
"pck_mthd_id","LES","LES","LES",0,"l_pck_mthd_id",1,"pck_mthd_id","pck_mthd_nam",0,0,0,"","","dcs_data"
"pck_to_box_lodlvl","LES","LES","LES",0,"l_lodlvl",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"pck_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pck_zone_id","LES","LES","LES",0,"l_pckzon",1,"pck_zone_id","lngdsc",1,0,0,"","","dcs_data"
"pckcod","LES","LES","LES",0,"l_pckcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pckexc","LES","LES","LES",0,"l_pckexc",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pcklst_rule_grp_id","LES","pcklstrulsetmnt","LES",0,"l_pcklst_rule_grp",1,"pcklst_rule_grp_id","pcklst_rule_grp_name",1,0,0,"","","dcs_data"
"pcklst_rule_id","LES","pcklstrulsetmnt","LES",0,"l_pcklst_rule",1,"pcklst_rule_id","pcklst_rule_name",1,0,0,"","","dcs_data"
"pcklst_rule_typ","LES","LES","LES",0,"l_pcklst_rule_typ",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pckqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"pckrel_relgrp","LES","LES","LES",0,"l_code_master",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"pckrelstrat","LES","procordbat","LES",0,"l_pckrelstrat",1,"colnam","lngdsc",1,0,0,"","","dcs_data"
"pcksts","LES","LES","LES",0,"l_pcksts",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pcksts","LES","rcvpolmnt","LES",0,"l_pcksts_pckstl",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pcksts","PolicyMnt","PolicyMnt","LES",0,"l_pcksts_pckstl",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pcktyp","LES","LES","LES",0,"l_alctyp",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pd_stoloc","LES","LES","LES",0,"l_pd_stoloc",1,"stoloc","stoloc",1,0,0,"","","dcs_data"
"pick_prompt","LES","LES","LES",0,"l_code_master",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"pie_chart_labels_border_draw_style","LES","LES","LES",0,"l_draw_style",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"pie_chart_labels_format","LES","LES","LES",0,"l_chart_label_format",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"pie_chart_labels_leader_draw_style","LES","LES","LES",0,"l_draw_style",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"pie_chart_labels_leader_end_style","LES","LES","LES",0,"l_end_cap_style",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"pkgcod","LES","LES","LES",0,"l_pkgcod",1,"pkgcod","lngdsc",1,0,0,"","","dcs_data"
"pkglvl","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pkgtyp","LES","LES","LES",0,"l_pkgtyp",1,"codval","lngdsc",1,0,0,"","","sal_data"
"pko_dstloc","LES","LES","LES",0,"l_pko_dstloc",1,"stoloc","stoloc",0,0,0,"stoloc","","dcs_data"
"pko_errmsg","LES","LES","LES",0,"l_pko_errmsg",1,"mls_id","mls_text",0,0,0,"","","dcs_data"
"pko_errtyp","LES","LES","LES",0,"l_pko_errtyp",1,"codval","lngdsc",1,0,0,"srtseq","","dcs_data"
"pko_mov_zone_id","LES","LES","LES",0,"l_mov_zone_id",1,"mov_zone_id","lngdsc",1,0,0,"","","dcs_data"
"plan_typ","LES","LES","LES",0,"l_plan_typ",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"plbld_consol_by","LES","TrnspModMnt","LES",0,"l_plbld_consol_by",1,"rule","rule",1,0,0,"","","dcs_data"
"plbld_consol_tbl","LES","l_consol_by","LES",0,"l_plbld_consol_tbl",1,"codval","codval",0,0,0,"","","dcs_data"
"pltbld_consby","LES","LES","LES",0,"l_plbld_consol_by",1,"rule","rule",1,0,0,"","","sal_data"
"pltbld_mov_zone_id","LES","LES","LES",0,"l_pltbld_mov_zone_id",1,"mov_zone_id","lngdsc",0,0,0,"","","dcs_data"
"pol_fld_nam","LES","LES","LES",0,"l_pol_fld_nam",1,"codval","short_dsc",1,0,0,"","","mcs_data"
"polar_chart_angle_unit","LES","LES","LES",0,"l_polar_chart_algunt",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"polar_chart_icon","LES","LES","LES",0,"l_icon",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"polar_chart_icon_size","LES","LES","LES",0,"l_icon_size",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"polar_chart_line_draw_style","LES","LES","LES",0,"l_draw_style",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"polar_chart__handling","LES","LES","LES",0,"l__handling",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"pollty","LES","LES","LES",0,"l_pollty",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"poltyp","LES","LES","LES",0,"l_poltyp",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"polval","LES","LES","LES",0,"l_polval",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"polval","LES","polhstdsp","LES",0,"l_polval",0,"","",0,0,0,"","","mcs_data"
"polval","polhstdsp","polhstdsp","LES",0,"l_polval",0,"","",0,0,0,"","","mcs_data"
"polval","PolInfMnt","PolInfMnt","LES",0,"l_polval",0,"","",0,0,0,"","","mcs_data"
"poolid","LES","LES","LES",0,"l_poolid",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"pos_crncy_fmt","LES","LES","LES",0,"l_pos_crncy_fmt",1,"crncy_fmt","crncy_fmt",1,0,0,"","","mcs_data"
"pos_fmt","LES","LES","LES",0,"l_pos_fmt",1,"codval","codval",1,0,0,"","","mcs_data"
"post_alg_id","LES","commmthdmnt","SEAMLES",0,"l_comm_alg_id",1,"alg_id","alg_id",1,0,0,"","","int_data"
"post_alg_id","LES","iifdsegmnt","SEAMLES",0,"l_post_alg_ifd_seg",1,"alg_id","alg_id",1,0,0,"","","int_data"
"post_alg_id","LES","LES","SEAMLES",0,"l_postalg",1,"alg_id","alg_id",1,0,0,"","","int_data"
"post_alg_id","LES","rifdsegmnt","SEAMLES",0,"l_post_alg_ifd_seg",1,"alg_id","alg_id",1,0,0,"","","int_data"
"post_async_alg_id","LES","sysmnt","SEAMLES",0,"l_alg_post_async",1,"alg_id","alg_id",1,0,0,"","","int_data"
"post_dwnld_alg_id","LES","sysmnt","SEAMLES",0,"l_alg_post_dwnld",1,"alg_id","alg_id",1,0,0,"","","int_data"
"prcare","LES","bommnt","LES",0,"l_bommnt_prcare_wip",1,"arecod","lngdsc",1,0,0,"","","dcs_data"
"prcare","LES","LES","LES",0,"l_prcare_wip",1,"arecod","lngdsc",1,0,0,"","","dcs_data"
"prcare","LES","procwko","LES",0,"l_wkoaloc_prcare",1,"arecod","lngdsc",1,0,0,"","","dcs_data"
"prcare","LES","wkoalocopr","LES",0,"l_wkomnt_prcare_wip",1,"arecod","lngdsc",1,0,0,"","","dcs_data"
"prcare","LES","wkomnt","LES",0,"l_wkomnt_prcare_wip",1,"arecod","lngdsc",1,0,0,"","","dcs_data"
"prcl_pkgtyp","LES","LES","LES",0,"l_code_master",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"prcloc","LES","bomdtlmnt","LES",0,"l_bomdtlmnt_prcloc",1,"prcloc","prcloc",1,0,0,"","","dcs_data"
"prcloc","LES","LES","LES",0,"l_prcloc",1,"stoloc","stoloc",1,0,0,"","","dcs_data"
"prcloc","LES","prdlinmnt","LES",0,"NONE",0,"","",0,0,0,"","","dcs_data"
"prcloc","LES","prdlinplanmnt","LES",0,"l_prdlin_prcloc",1,"prcloc","prcloc",1,0,0,"","","dcs_data"
"prcloc","LES","prdstaopr","LES",0,"l_wkodtlmnt_prcloc",1,"prcloc","prcloc",1,0,0,"","","dcs_data"
"prcloc","LES","procwko","LES",0,"l_wkodtlmnt_prcloc",1,"prcloc","prcloc",1,0,0,"","","dcs_data"
"prcloc","LES","wkodtlmnt","LES",0,"l_wkodtlmnt_prcloc",1,"prcloc","prcloc",1,0,0,"","","dcs_data"
"prcloc","LES","wkoopr","LES",0,"NONE",0,"","",0,0,0,"","","dcs_data"
"prcsts","LES","LES","LES",0,"l_prcsts",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"prdlin","LES","bommnt","LES",0,"l_bommnt_prdlin",1,"prdlin","prdlin",1,0,0,"","","dcs_data"
"prdlin","LES","LES","LES",0,"l_wkomnt_prdlin",1,"prdlin","prdlin",1,0,0,"","","dcs_data"
"prdlin","LES","prdlinmnt","LES",0,"NONE",0,"prdlin","prdlin",1,0,0,"","","dcs_data"
"prdlin","LES","wkomov","LES",0,"l_prdlin",1,"prdlin","prdlin",1,0,0,"","","dcs_data"
"prdlinsts","LES","LES","LES",0,"l_prdlinsts",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"pre_alg_bnd_var_id","LES","rifdsegmnt","SEAMLES",0,"l_obnd_var_ifd_fld",1,"out_bnd_var_id","out_bnd_var_id",0,0,0,"","","int_data"
"pre_alg_id","LES","commmthdmnt","SEAMLES",0,"l_comm_alg_id",1,"alg_id","alg_id",1,0,0,"","","int_data"
"pre_alg_id","LES","iifdsegmnt","SEAMLES",0,"l_pre_alg_ifd_seg",1,"alg_id","alg_id",1,0,0,"","","int_data"
"pre_alg_id","LES","LES","SEAMLES",0,"l_prealg",1,"alg_id","alg_id",1,0,0,"","","int_data"
"pre_alg_id","LES","rifdsegmnt","SEAMLES",0,"l_pre_alg_ifd_seg",1,"alg_id","alg_id",1,0,0,"","","int_data"
"pre_async_alg_id","LES","sysmnt","SEAMLES",0,"l_alg_pre_async",1,"alg_id","alg_id",1,0,0,"","","int_data"
"pre_dwnld_alg_id","LES","sysmnt","SEAMLES",0,"l_alg_pre_dwnld",1,"alg_id","alg_id",1,0,0,"","","int_data"
"prf_default","RPWEB","LES","LES",0,"l_prf_default",1,"codval","lngdsc",0,0,0,"","","lens_data"
"print_labels","LES","LES","LES",0,"l_code_master",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"printer","LES","LES","LES",0,"l_moca_def_printer",1,"printer","printer",0,0,0,"","","sal_data"
"printer","LES","SALMOCAReportOpr","LES",0,"l_moca_def_printer",1,"printer","printer",1,0,0,"","","sal_data"
"printer","LES","SALMOCAReportPrint","LES",0,"l_moca_def_printer",1,"printer","printer",0,1,0,"","","sal_data"
"printer","RPWEB","rp|mocareportopr","LES",0,"l_moca_def_printer",1,"printer","printer",1,0,0,"","","salweb_data"
"priority","LES","LES","LES",0,"l_priority",1,"codval","lngdsc",1,0,0,"","","ems_data"
"proc_alg_id","LES","iifdsegmnt","SEAMLES",0,"l_proc_alg_ifd_seg",1,"alg_id","alg_id",1,0,0,"","","int_data"
"proc_alg_id","LES","rifdsegmnt","SEAMLES",0,"l_proc_alg_ifd_seg",1,"alg_id","alg_id",1,0,0,"","","int_data"
"process_state","LES","LES","LES",0,"l_ordsts",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"prod_id","LES","LES","LES",0,"l_prod_id",1,"","",0,0,0,"","","mcs_data"
"prof_crit_mode","LES","LES","LES",0,"l_prof_crit_mode",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"prox_put_cod","LES","LES","LES",0,"l_prox_put_cod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"prt_client_id","cntreqopr","LES","3pl",0,"l_prt_cli_cntreq_3pl",1,"client_id","client_id",1,0,0,"","","dcs_data"
"prt_client_id","cntreqopr","LES","LES",0,"l_no_client",1,"","",1,0,0,"","","dcs_data"
"prt_client_id","cyccntopr","LES","3pl",0,"l_prt_client_id_3pl",1,"","",1,0,0,"","","dcs_data"
"prt_client_id","cyccntopr","LES","LES",0,"l_no_client",1,"","",1,0,0,"","","dcs_data"
"prt_client_id","LES","cancelcyccnt","3pl",0,"l_client_id_3pl",1,"client_id","client_id",0,1,0,"","","dcs_data"
"prt_client_id","LES","cancelcyccnt","LES",0,"l_no_client",1,"client_id","client_id",1,1,0,"","","dcs_data"
"prt_client_id","LES","cntreqopr","3pl",0,"l_prt_cli_cntreq_3pl",1,"client_id","client_id",1,0,0,"","","dcs_data"
"prt_client_id","LES","cntreqopr","LES",0,"l_no_client",1,"client_id","client_id",1,0,0,"","","dcs_data"
"prt_client_id","LES","cstprqmnt","3pl",0,"l_prt_client_id_cst",1,"","",1,0,0,"","","dcs_data"
"prt_client_id","LES","defservmnt","3pl",0,"l_prt_client_id_3pl",1,"client_id","client_id",0,1,0,"","","sal_data"
"prt_client_id","LES","defservmnt","LES",0,"l_client_id",0,"client_id","client_id",0,1,0,"","","sal_data"
"prt_client_id","LES","invadjopr","3pl",0,"l_prt_client_id_3pl",1,"client_id","client_id",0,1,0,"","","dcs_data"
"prt_client_id","LES","invadjopr","LES",0,"l_client_id",0,"client_id","client_id",0,1,0,"","","dcs_data"
"prt_client_id","LES","invdspmw","3pl",0,"l_prt_client_id_mw",1,"client_id","client_id",0,1,0,"","","dcs_data"
"prt_client_id","LES","LES","3pl",0,"l_prt_client_id_3pl",1,"client_id","client_id",0,1,0,"","","sal_data"
"prt_client_id","LES","LES","LES",0,"l_client_id",1,"client_id","client_id",0,1,0,"","","sal_data"
"prt_client_id","LES","lesWebFrm","3pl",0,"l_client_id_3pl",1,"client_id","client_id",0,1,0,"","","dcs_data"
"prt_client_id","LES","manpkgdsp","LES",0,"l_client_id",1,"client_id","client_id",1,0,0,"","","dcs_data"
"prt_client_id","LES","movreqopr","3pl",0,"l_client_id_3pl",1,"client_id","client_id",0,1,0,"","","dcs_data"
"prt_client_id","LES","ordactdsp","3pl",0,"l_prt_client_id_3pl",1,"client_id","client_id",0,1,0,"","","dcs_data"
"prt_client_id","LES","ordactdsp","LES",0,"l_no_client",1,"client_id","client_id",1,1,0,"","","dcs_data"
"prt_client_id","LES","prdovrrcpprtnum","3pl",0,"l_prt_client_id_rcv",1,"client_id","client_id",1,0,0,"","","dcs_data"
"prt_client_id","LES","prtcopy","3pl",0,"l_client_id_3pl",1,"client_id","client_id",0,1,0,"","","sal_data"
"prt_client_id","LES","prtftpmstdfltmnt","3pl",0,"l_client_id_3pl",1,"client_id","client_id",0,1,0,"","","sal_data"
"prt_client_id","LES","prtftpmstovrdmnt","3pl",0,"l_client_id_3pl",1,"client_id","client_id",0,1,0,"","","sal_data"
"prt_client_id","LES","prtmstmnt","3pl",0,"l_client_id_3pl",1,"client_id","client_id",0,1,0,"","","sal_data"
"prt_client_id","LES","prtmstovrdmnt","3pl",0,"l_client_id_3pl",1,"client_id","client_id",0,1,0,"","","sal_data"
"prt_client_id","LES","rcvinvmnt","3pl",0,"l_prt_client_id_3pl",1,"client_id","client_id",1,1,0,"","","dcs_data"
"prt_client_id","LES","rcvpolmnt","3pl",0,"l_prt_client_id_pol",1,"client_id","client_id",1,0,0,"","","dcs_data"
"prt_client_id","LES","rimmstmnt","3pl",0,"l_prt_client_id_3pl",1,"client_id","client_id",1,1,0,"","","dcs_data"
"prt_client_id","LES","rimmstmnt","LES",0,"l_no_client",1,"client_id","client_id",1,0,0,"","","dcs_data"
"prt_client_id","LES","SALMOCAReportOpr","3pl",0,"l_client_id_3pl",1,"client_id","client_id",1,0,0,"","","dcs_data"
"prt_client_id","LES","SALMOCAReportOpr","LES",0,"l_client_id",1,"client_id","client_id",1,0,0,"","","dcs_data"
"prt_client_id","LES","trnvalsel","LES",0,"NONE",1,"","",0,1,0,"","","sal_data"
"prt_client_id","LES","wfmtrnopr","3pl",0,"l_prt_client_id_3pl",1,"client_id","client_id",0,1,0,"","","dcs_data"
"prt_client_id","LES","wfmtrnopr","LES",0,"l_no_client",1,"client_id","client_id",1,1,0,"","","dcs_data"
"prt_client_id","LES","WMD-CNTHISTDSP","3pl",0,"l_prt_client_id_3pl",1,"client_id","client_id",1,1,0,"","","dcs_data"
"prt_client_id","LES","WMD-CNTHISTDSP","LES",0,"l_no_client",1,"client_id","client_id",1,1,0,"","","dcs_data"
"prt_client_id","prtftpmstdfltmnt","prtftpcopy","3pl",0,"l_client_id_3pl",1,"client_id","client_id",0,1,0,"","","sal_data"
"prt_client_id","prtftpmstovrdmnt","prtftpcopy","3pl",0,"l_client_id_3pl",1,"client_id","client_id",0,1,0,"","","sal_data"
"prt_client_id","RPWEB","LES","3pl",0,"l_web_client_id_3pl",1,"client_id","client_id",1,1,0,"","","dcsweb_data"
