var_nam,appl_id,frm_id,addon_id,cust_lvl,vis_flg,ena_flg,fld_typ,ctrl_typ,ctxt_flg,dsp_wid,dsp_hgt,ctrl_prop,grp_nam
"reltyp_id","LES","LES","LES",0,1,1,"","",0,0,0,"","dcs_data"
"rem_prc_dyn_slot_plan","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"remoareaserv_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"remove_etl_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"remove_site_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"reopnt","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"reoqty","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"repflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"repick_skips","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"replace_errtag","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"replace_with_command","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"replace_with_mov_zone_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"replace_with_numcod","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"reporting_viewer","LES","LES","LES",0,1,1,"C","",0,0,0,"","reporting_data"
"reprintcmd","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"reprintprm","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"req_action","retprcopr","retitem","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"req_entry_dtl_multi","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"req_entry_dtl_single","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"req_entry_sum_multi","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"req_entry_sum_single","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"req_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"req_proc_min_comp","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"reqflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"reqtyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"request_cnt_by_opt","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"requir_tms_cod","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"requir_tms_cod","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"requir_tms_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"require_flg","evtlog","ctlevtlog","SEAMLES",0,1,0,"","",1,0,0,"","int_data"
"require_flg","LES","LES","SEAMLES",0,1,1,"F","",1,0,0,"","int_data"
"rernet","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"rescod","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"reslv_flg","LES","LES","LES",0,0,0,"F","",1,0,0,"","dcs_data"
"restart","taskmnt","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"restart_chk","RPWEB","LES","LES",0,1,1,"F","",0,0,0,"","salweb_data"
"restyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"ret_date","LES","LES","LES",0,1,1,"DATERANGE","",1,0,0,"","dcs_data"
"ret_fld_flg","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"ret_itm_sts","retprcopr","retitem","LES",0,1,0,"C","",1,0,0,"","dcs_data"
"ret_ship_ref","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"retcod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"retcod","retprcopr","retitem","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"retdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"retdte","retprcopr","retitem","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"retflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"retry_fail_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"retsts","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"reuse_locflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"revflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"revlvl","delvconfopr","IdentifyUnInv","LES",0,1,0,"","",1,0,0,"","dcs_data"
"revlvl","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rf_frm_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rf_pcklst_dsp","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"rf_prmpt_rea_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"rf_sess_rec_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"rf_ven_inq","LES","LES","LES",0,1,1,"","",1,0,0,"","mtf_data"
"rf_ven_nam","LES","LES","LES",0,1,1,"","",1,0,0,"","mtf_data"
"rf_ven_resp","LES","LES","LES",0,1,1,"","",1,0,0,"","mtf_data"
"rf_ven_resp_time","LES","LES","LES",0,1,1,"","",1,0,0,"","mtf_data"
"rfact","LES","asgnusrtrlr","LES",1,1,1,"F","",1,0,0,"","dcs_data"
"rfe_flg","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"rfid_ena_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"rfid_filter_val_cod","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"rfid_prtadr","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"RFLOGCFGMNT-CONSOLE","LES","LES","LES",0,0,1,"","",1,0,0,"","mtf_data"
"rftflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"rftmod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"rgncod","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rimsts","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"rls_tbl","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"rmanum","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rmanum","retprcopr","retitem","LES",0,1,0,"","",1,0,0,"","dcs_data"
"rnd_uom","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"rngeflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"rnwl_sto_flg","LES","LES","3pl",0,1,1,"F","",1,0,0,"","dcs_data"
"rnwl_sto_flg","LES","LES","LES",0,0,1,"F","",1,0,0,"","dcs_data"
"role_desc","LES","LES","LES",0,1,1,"","",0,0,0,"","mcs_data"
"role_id","authdsp","authdsp","LES",0,1,1,"LISTBOX_MULTI","",1,320,0,"","mcs_data"
"role_id","RPWEB","rp|copy_role","LES",0,1,1,"","",1,0,0,"","salweb_data"
"role_id","RPWEB","rp|job_mnt","LES",0,1,1,"C","",0,0,0,"","salweb_data"
"role_id","RPWEB","rp|mod_role","LES",0,1,1,"","",1,0,0,"","sal_data"
"role_id","RPWEB","rp|task_mnt","LES",0,1,1,"C","",0,0,0,"","salweb_data"
"roll_call_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"rollovrdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"roltyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"root_seg_rpt_brk_flg","iifdmnt","iifdmnt","SEAMLES",0,0,0,"","",1,0,0,"","int_data"
"round_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"route_dist","LES","LES","LES",0,1,1,"UOM_DIST","",1,0,0,"","dcs_data"
"route_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"row","LES","frmEditHomeFrmItems","LES",0,1,1,"","",0,0,0,"","mcs_data"
"rowid","LES","LES","LES",0,0,1,"C","",0,0,0,"","sal_data"
"rpkcls","LES","CustomerMnt","LES",0,0,0,"C","",1,0,0,"","sal_data"
"rpkcls","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"rpl_path_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"RplCommitFlag","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"rpldte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"rplpckcod","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"rplsts","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"rpqflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"rpt_id","LES","LES","LES",0,1,1,"","",0,0,0,"","sal_data"
"rpt_layout_file","LES","LES","LES",0,1,1,"C","",0,0,0,"","sal_data"
"rpt_page","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"rpt_to_host_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"rpt_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"rqdflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"rrlflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"rsaflg","LES","LES","LES",0,1,1,"F","",0,0,0,"","sal_data"
"rsaflg","manpkgopr","manpkgopr","LES",0,0,0,"","",1,0,0,"","sal_data"
"rseemailto","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsncod","LES","LES","LES",0,1,1,"LISTBOX_SINGLE","",1,190,100,"","dcs_data"
"rsnfailemail1","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnfailemail2","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnfailemail3","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnfailemail4","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnfailemail5","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnmemo1","LES","LES","LES",0,1,1,"","",1,500,100,"","sal_prcl_data"
"rsnmemo2","LES","LES","LES",0,1,1,"","",1,500,100,"","sal_prcl_data"
"rsnmemo3","LES","LES","LES",0,1,1,"","",1,500,100,"","sal_prcl_data"
"rsnmemo4","LES","LES","LES",0,1,1,"","",1,500,100,"","sal_prcl_data"
"rsnmemo5","LES","LES","LES",0,1,1,"","",1,500,100,"","sal_prcl_data"
"rsnnotifyemail1","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnnotifyemail2","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnnotifyemail3","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnnotifyemail4","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnnotifyemail5","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnrefnum1","LES","LES","LES",0,1,1,"C","",1,250,0,"","sal_prcl_data"
"rsnrefnum2","LES","LES","LES",0,1,1,"C","",1,250,0,"","sal_prcl_data"
"rsnrefnum3","LES","LES","LES",0,1,1,"C","",1,250,0,"","sal_prcl_data"
"rsnrefnum4","LES","LES","LES",0,1,1,"C","",1,250,0,"","sal_prcl_data"
"rsnrefnum5","LES","LES","LES",0,1,1,"C","",1,250,0,"","sal_prcl_data"
"rsnsentfrom1","LES","LES","LES",0,1,1,"","",1,250,0,"","sal_prcl_data"
"rsnsentfrom2","LES","LES","LES",0,1,1,"","",1,250,0,"","sal_prcl_data"
"rsnsentfrom3","LES","LES","LES",0,1,1,"","",1,250,0,"","sal_prcl_data"
"rsnsentfrom4","LES","LES","LES",0,1,1,"","",1,250,0,"","sal_prcl_data"
"rsnsentfrom5","LES","LES","LES",0,1,1,"","",1,250,0,"","sal_prcl_data"
"rsnsubject1","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnsubject2","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnsubject3","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnsubject4","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rsnsubject5","LES","LES","LES",0,1,1,"","",1,350,0,"","sal_prcl_data"
"rst_dlv_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"rsvpri","LES","LES","WM",0,1,1,"","",1,0,0,"","wm_data"
"rsvpri","ordmnt","ordlinmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rsvpri_threshold","LES","LES","LES",0,1,1,"","",1,1,0,"","dcs_data"
"rsvuom","LES","LES","LES",0,0,0,"","",0,0,0,"","sal_data"
"rsvuom","LES","LES","WM",0,1,1,"","",1,0,0,"","dcs_data"
"rt_adr_id","LES","distromnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rt_adr_id","LES","LES","LES",0,0,1,"C","",1,0,0,"","dcs_data"
"rt_adr_id","LES","lesWebFrm","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"rt_adr_id","LES","ordmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rt_adr_id","LES","pckrelopr","LES",0,1,1,"ADDRESS","",1,0,0,"","dcs_data"
"rt_csttyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"rtcust","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rtecod","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rteflg","LES","LES","LES",0,0,1,"F","",1,0,0,"","dcs_data"
"rtn_rcpt_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"rtn_rcpt_mrch_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"rtncod","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rttn_id","AuthMnt","LES","CUSTOMS",0,1,1,"","",1,0,0,"","dcs_data"
"rttn_id","AuthMnt","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"rttn_id","LES","LES","CUSTOMS",0,1,1,"","",1,0,0,"","dcs_data"
"rttn_id","LES","LES","LES",0,0,0,"","",1,0,0,"","dcs_data"
"rttn_id_flg","LES","LES","CUSTOMS",0,1,1,"F","",1,0,0,"","dcs_data"
"rttn_id_flg","LES","LES","LES",0,0,0,"F","",1,0,0,"","dcs_data"
"rttn_id_max_value","LES","LES","CUSTOMS",0,1,1,"","",0,0,0,"","mcs_data"
"rttn_id_max_value","LES","LES","LES",0,0,0,"","",0,0,0,"","mcs_data"
"rttn_id_min_value","LES","LES","CUSTOMS",0,1,1,"","",0,0,0,"","mcs_data"
"rttn_id_min_value","LES","LES","LES",0,0,0,"","",0,0,0,"","mcs_data"
"rule_cmd_str","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rule_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rule_nam","alcrulmnt","alcrulmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rule_nam","bommnt","bomdtlmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rule_nam","bommnt","bommnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rule_nam","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"rule_nam","wkomnt","wkomnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"runsch","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"rush_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"rvsdte","rcvhstdsp","rcvhstdsp","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"sadnum","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"safe_sts","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"sales_ordlin","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"sales_ordnum","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"sat_delv_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"sat_pkup_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"saveFlg","LES","palbldopr","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"scacod","LES","LES","LES",0,1,1,"","",1,80,0,"","dcs_data"
"scanned_invtid","LES","sphandmerge","LES",0,1,0,"","",1,0,0,"","dcs_data"
"scanned_masterassetnum","LES","sphandmerge","LES",0,1,0,"","",1,0,0,"","dcs_data"
"scanned_prtnum","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"scanned_qty","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"scanned_slotnum","LES","sphandmerge","LES",0,1,0,"","",1,0,0,"","dcs_data"
"scatter_chart_connect_with_lines","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"scatter_chart_icon","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"scatter_chart_icon_size","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"scatter_chart_line_draw_style","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"scatter_chart__handling","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"scatter_line_chart_line_draw_style","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"scatter_line_chart_line_highlight_lines","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"scatter_line_chart_line_midpt_anchors","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"scatter_line_chart_line__handling","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"scatter_line_chart_line_use_min_max","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"scatter_line_chart_line_zero_aligned","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"scatter_line_chart_scat_line_draw_style","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"scatter_line_chart_scatter_connect_line","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"scatter_line_chart_scatter_icon","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"scatter_line_chart_scatter_icon_size","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"scatter_line_chart_scatter_use_min_max","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"scatter_line_chart_scatter_zero_aligned","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"scatter_line_chart_sctr__handling","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"scfpos","LES","LES","LES",0,0,0,"","",0,0,0,"","sal_data"
"scfpos","LES","LES","WM",0,1,1,"","",1,0,0,"","dcs_data"
"sch_begdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"sch_begdte","LES","wkoalocopr","LES",0,1,1,"DATERANGE","",1,0,0,"","dcs_data"
"sch_enddte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"sch_enddte","LES","wkoalocopr","LES",0,1,1,"DATERANGE","",1,0,0,"","dcs_data"
"schdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"schtyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"scmnam","LES","locmstrangewiz","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"scn_itm_on_wko","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"scnd_blng_day","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"scnflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"scpflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"scstnum","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"sddflg","LES","LES","LES",0,0,0,"F","",0,0,0,"","dcs_data"
"sddflg","LES","LES","WM",0,1,1,"F","",1,0,0,"","dcs_data"
"sddflg","LES","ordalocinfo","LES",0,0,1,"F","",1,0,0,"","dcs_data"
"search_crit","RPWEB","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"search_crit_spec","RPWEB","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"search_path_typ","LES","alcsrchpathabsgrpmnt","LES",0,1,0,"C","",1,0,0,"","dcs_data"
"section","LES","LES","LES",0,0,0,"","",1,0,0,"","dcs_data"
"sed_export_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"sedflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"sel_alc_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"sel_rule","RPWEB","CTXTMNUMNT","LES",0,0,0,"","",1,0,0,"","salweb_data"
"sel_wh_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"sens_box_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"sep_qty","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"seq","LES","AVARULCFGMNT","LES",0,1,1,"","",1,0,0,"","sal_data"
"seq_num","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"seqflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"seqnum","compcfgmnt","LES","LES",0,0,1,"","",1,0,0,"","sal_data"
"seqnum","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"seqnum","LES","rcvdtlmnt","LES",0,1,0,"","",1,0,0,"","dcs_data"
"seqnum","LES","rcvinvmnt","LES",0,1,0,"","",1,0,0,"","dcs_data"
"seqnum","pcklstrulsetmnt","pcklstrulsetmnt","LES",0,1,0,"","",1,0,0,"","dcs_data"
"seqnum","retprcopr","retitem","LES",0,0,0,"","",1,0,0,"","dcs_data"
"ser_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"ser_lvl","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"ser_num","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"ser_num_typ_id","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"ser_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"serv_action_cod","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"serv_action_typ","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"serv_enaflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"serv_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"serv_id","LES","oubservmnt","LES",0,1,1,"","",0,0,0,"","dcs_data"
"serv_ins_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"serv_ins_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"serv_prnt_lblflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"serv_rate_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"serv_rate_id_lngdsc","inbservmnt","LES","LES",0,1,1,"","",1,400,0,"","dcs_data"
"serv_rate_id_lngdsc","LES","LES","LES",0,1,1,"","",1,400,0,"","dcs_data"
"serv_rate_id_lngdsc","oubservmnt","LES","LES",0,1,0,"","",1,400,0,"","dcs_data"
"serv_req_cmp_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"serv_req_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"serv_result","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"serv_result","trlrmgtopr","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"serv_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"service_frm","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"service_image","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"service_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"service_type","LES","LES","LES",0,0,0,"C","",1,0,0,"","dcs_data"
"service_usage","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"ses_grp_nam","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"ses_log_dir","LES","LES","LES",0,1,1,"","",1,400,0,"","mtf_data"
"ses_tag","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"ses_thresh","LES","LES","LES",0,1,1,"C","",1,70,0,"","mtf_data"
"session_quals","RPWEB","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"set_locsts","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"set_locsts_flg","LES","AreMstFlagsWiz","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"set_locsts_flg","LES","LES","LES",0,1,0,"F","",1,0,0,"","dcs_data"
"set_maxqvl_flg","LES","AreMstFlagsWiz","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"set_maxqvl_flg","LES","LES","LES",0,1,0,"F","",1,0,0,"","dcs_data"
"sf_adr_id","LES","LES","LES",0,0,0,"","",0,0,0,"","dcs_data"
"sfcust","LES","LES","LES",0,0,0,"","",0,0,0,"","dcs_data"
"sgln","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"share_loc_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"ship_attn_name","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"ship_attn_phnnum","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"ship_cont_name","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"ship_cont_tel","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"ship_cont_title","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"ship_email_adr","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"ship_faxnum","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"ship_id","delvconfopr","IdentifyUnInv","LES",0,1,0,"","",1,0,0,"","dcs_data"
"ship_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"ship_id","LES","rcvinvmnt","LES",0,0,0,"","",1,0,0,"","dcs_data"
"ship_id","LES","SHIP-MASS-UPD-CHANGE-ACT","LES",0,0,1,"","",1,0,0,"","dcs_data"
"ship_id","shipmnt","shipmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"ship_line_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"ship_line_id","LES","rcvdtlmnt","LES",0,1,0,"","",1,0,0,"","dcs_data"
"ship_line_id","LES","rcvinvmnt","LES",0,1,0,"","",1,0,0,"","dcs_data"
"ship_phnnum","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"ship_web_adr","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"shipby","LES","CustomerMnt","LES",0,0,0,"C","",1,0,0,"","sal_data"
"shipby","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"shipment_lines","shpalocopr","shpalocopr","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"shipments","shpalocopr","shpalocopr","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"short_dsc","DDAMstMnt","ctlDDAMstAddWizService","LES",0,1,1,"","",1,0,0,"","mcs_data"
"short_dsc","LES","LES","LES",0,0,0,"","",1,0,0,"","sal_data"
"short_dsc","LES","mumstmnt","LES",0,1,1,"","",1,0,0,"","mcs_data"
"short_dsc","LES","SALCodeMnt","LES",0,1,1,"","",1,0,0,"","sal_data"
"short_dsc","LES","SALCodeMntSupervisor","LES",0,1,1,"","",1,0,0,"","sal_data"
