uc_delivery_id,wh_id,dst_mov_zone_id,seqnum,stoloc,uc_multi_drop,frstol,ins_dt,last_upd_dt,last_upd_user_id
-1,"3",-1,76,"F4-001-01",1,"L6-003-021","20221118142402","20221118142402","939370"
-1,"3",-1,77,"F4-001-01",1,"L6-003-022","20221118142402","20221118142402","939370"
-1,"3",-1,78,"F4-001-01",1,"L6-003-023","20221118142402","20221118142402","939370"
-1,"3",-1,79,"F4-001-01",1,"L6-003-024","20221118142402","20221118142402","939370"
-1,"3",-1,80,"F4-001-01",1,"L6-003-026","20221118142402","20221118142402","939370"
-1,"3",-1,81,"F4-001-01",1,"L6-003-028","20221118142402","20221118142402","939370"
-1,"3",-1,82,"F4-001-01",1,"L6-003-029","20221118142402","20221118142402","939370"
-1,"3",-1,83,"F4-001-01",1,"L6-003-030","20221118142402","20221118142402","939370"
-1,"3",-1,84,"F4-001-01",1,"L6-003-031","20221118142402","20221118142402","939370"
-1,"3",-1,85,"F4-001-01",1,"L6-003-032","20221118142402","20221118142402","939370"
-1,"3",-1,86,"F4-001-01",1,"L6-003-033","20221118142402","20221118142402","939370"
-1,"3",-1,87,"F3-001-01",1,"L6-003-036","20221118142402","20221118142402","939370"
-1,"3",-1,88,"F3-001-01",1,"L6-003-038","20221118142402","20221118142402","939370"
-1,"3",-1,89,"F3-001-01",1,"L6-003-039","20221118142402","20221118142402","939370"
-1,"3",-1,90,"F3-001-01",1,"L6-003-040","20221118142402","20221118142402","939370"
-1,"3",-1,91,"F3-001-01",1,"L6-003-041","20221118142402","20221118142402","939370"
-1,"3",-1,92,"F3-001-01",1,"L6-003-043","20221118142402","20221118142402","939370"
-1,"3",-1,93,"F3-001-01",1,"L6-003-044","20221118142402","20221118142402","939370"
-1,"3",-1,94,"F3-001-01",1,"L6-003-046","20221118142402","20221118142402","939370"
-1,"3",-1,95,"A-001-01",1,"L6-003-047","20221118142402","20221118142402","939370"
-1,"3",-1,96,"A-001-01",1,"L6-003-049","20221118142402","20221118142402","939370"
-1,"3",-1,97,"A-001-01",1,"L6-003-051","20221118142402","20221118142402","939370"
-1,"3",-1,98,"A-001-01",1,"L6-003-053","20221118142402","20221118142402","939370"
-1,"3",-1,99,"A-001-01",1,"L6-003-054","20221118142402","20221118142402","939370"
-1,"3",-1,100,"A-001-01",1,"L6-003-055","20221118142402","20221118142402","939370"
-1,"3",-1,101,"A-001-01",1,"L6-003-056","20221118142402","20221118142402","939370"
-1,"3",-1,102,"G6-001-01",1,"L6-003-091","20221118142402","20221118142402","939370"
-1,"3",-1,103,"L1-001-01",1,"L6-005-01","20221118142402","20221118142402","939370"
-1,"3",-1,104,"L4-001-01",1,"L6-005-02","20221118142402","20221118142402","939370"
-1,"3",-1,105,"A-001-01",1,"L6-005-03","20221118142402","20221118142402","939370"
-1,"3",-1,106,"B1-001-01",1,"L6-005-04","20221118142402","20221118142402","939370"
-1,"3",-1,107,"F3-001-01",1,"L6-005-05","20221118142402","20221118142402","939370"
-1,"3",-1,108,"F4-001-01",1,"L6-005-06","20221118142402","20221118142402","939370"
-1,"3",-1,109,"D1-001-01",1,"L6-005-07","20221118142402","20221118142402","939370"
-1,"3",-1,110,"L6-006-01",1,"L6-001-25","20221122170303","20221122170303","939370"
-1,"3",-1,111,"L6-006-01",1,"L6-001-26","20221122170303","20221122170303","939370"
-1,"3",-1,112,"L6-006-01",1,"L6-004-01","20221122170303","20221122170303","939370"
-1,"3",-1,113,"L6-006-01",1,"L6-004-02","20221122170303","20221122170303","939370"
-1,"3",-1,114,"L6-006-01",1,"L6-004-03","20221122170303","20221122170303","939370"
-1,"3",-1,115,"L6-006-01",1,"L6-004-04","20221122170303","20221122170303","939370"
-1,"3",-1,116,"L6-006-01",1,"L6-004-05","20221122170303","20221122170303","939370"
-1,"3",-1,117,"A-001-01",1,"A-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,118,"B1-001-01",1,"B1-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,119,"B2-001-01",1,"B2-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,120,"B3-001-01",1,"B3-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,121,"B4-001-01",1,"B4-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,122,"D1-001-01",1,"D1-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,123,"D2-001-01",1,"D2-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,124,"F3-001-01",1,"F3-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,125,"F4-001-01",1,"F4-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,126,"G1-001-01",1,"G1-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,127,"G4-001-01",1,"G4-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,128,"G5-001-01",1,"G5-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,129,"G6-001-01",1,"G6-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,130,"L1-001-01",1,"L1-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,131,"L4-001-01",1,"L4-001-01","20221216000000","20221216000000","938673"
-1,"3",-1,132,"L4-001-02",1,"L4-001-02","20221216000000","20221216000000","938673"
-1,"3",-1,133,"L6-006-01",1,"L6-006-01","20221216000000","20221216000000","938673"
-1,"3",-1,134,"A-002-01",1,"A-002-01","20221216000000","20221216000000","938673"
-1,"3",-1,135,"B-002-01",1,"B-002-01","20221216000000","20221216000000","938673"
-1,"3",-1,136,"C-002-01",1,"C-002-01","20221216000000","20221216000000","938673"
-1,"3",-1,137,"P-002-01",1,"P-002-01","20221216000000","20221216000000","938673"
-1,"3",-1,138,"A-EXCEPTION-02",1,"A-EXCEPTION-02","20221216000000","20221216000000","938673"
-1,"3",-1,139,"B-EXCEPTION-01",1,"B-EXCEPTION-01","20221216000000","20221216000000","938673"
-1,"3",-1,140,"C-EXCEPTION-01",1,"C-EXCEPTION-01","20221216000000","20221216000000","938673"
-1,"3",-1,141,"D-EXCEPTION-01",1,"D-EXCEPTION-01","20221216000000","20221216000000","938673"
-1,"3",-1,142,"E-EXCEPTION-01",1,"E-EXCEPTION-01","20221216000000","20221216000000","938673"
-1,"3",-1,143,"L6-EXCEPTION-03",1,"L6-EXCEPTION-03","20221216000000","20221216000000","938673"
-1,"3",-1,144,"L6-EXCEPTION-04",1,"L6-EXCEPTION-04","20221216000000","20221216000000","938673"
-1,"3",-1,145,"L6-EXCEPTION-05",1,"L6-EXCEPTION-05","20221216000000","20221216000000","938673"
-1,"3",-1,146,"P-EXCEPTION-01",1,"P-EXCEPTION-01","20221216000000","20221216000000","938673"
-1,"3",-1,147,"R-EXCEPTION-01",1,"R-EXCEPTION-01","20221216000000","20221216000000","938673"
-1,"3",-1,148,"L6-006-01",1,"L6-001-01","20221216000000","20221216000000","938673"
1001,"3",10043,1,"L6-001-02",0,"","20221118142402","20221118142402","939370"
1002,"3",10043,1,"L6-001-03",0,"","20221118142402","20221118142402","939370"
1003,"3",10043,1,"L6-001-04",0,"","20221118142402","20221118142402","939370"
1004,"3",10043,1,"L6-001-05",0,"","20221118142402","20221118142402","939370"
1005,"3",10043,1,"L6-001-06",0,"","20221118142402","20221118142402","939370"
1006,"3",10043,1,"L6-001-07",0,"","20221118142402","20221118142402","939370"
1007,"3",10043,1,"L6-001-08",0,"","20221118142402","20221118142402","939370"
1008,"3",10043,1,"L6-001-09",0,"","20221118142402","20221118142402","939370"
1009,"3",10043,1,"L6-001-10",0,"","20221118142402","20221118142402","939370"
1010,"3",10043,1,"L6-001-11",0,"","20221118142402","20221118142402","939370"
1011,"3",10043,1,"L6-001-12",0,"","20221118142402","20221118142402","939370"
1012,"3",10043,1,"L6-001-13",0,"","20221118142402","20221118142402","939370"
1013,"3",10043,1,"L6-001-14",0,"","20221118142402","20221118142402","939370"
1014,"3",10043,1,"L6-001-15",0,"","20221118142402","20221118142402","939370"
1015,"3",10043,1,"L6-001-16",0,"","20221118142402","20221118142402","939370"
1016,"3",10043,1,"L6-001-17",0,"","20221118142402","20221118142402","939370"
1017,"3",10043,1,"L6-001-18",0,"","20221118142402","20221118142402","939370"
1018,"3",10043,1,"L6-001-19",0,"","20221118142402","20221118142402","939370"
1019,"3",10043,1,"L6-001-20",0,"","20221118142402","20221118142402","939370"
1020,"3",10043,1,"L6-001-21",0,"","20221118142402","20221118142402","939370"
1021,"3",10043,1,"L6-001-22",0,"","20221118142402","20221118142402","939370"
1022,"3",10043,1,"L6-001-23",0,"","20221118142402","20221118142402","939370"
1023,"3",10043,1,"L6-001-24",0,"","20221118142402","20221118142402","939370"
1024,"3",10043,1,"L6-001-25",0,"","20221118142402","20221118142402","939370"
1025,"3",10043,1,"L6-001-26",0,"","20221118142402","20221118142402","939370"
1026,"3",10063,1,"L6-002-001",0,"","20221118142402","20221118142402","939370"
1026,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1027,"3",10063,1,"L6-002-002",0,"","20221118142402","20221118142402","939370"
1027,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1028,"3",10063,1,"L6-002-003",0,"","20221118142402","20221118142402","939370"
1028,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1029,"3",10063,1,"L6-002-004",0,"","20221118142402","20221118142402","939370"
1029,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1030,"3",10063,1,"L6-002-005",0,"","20221118142402","20221118142402","939370"
1030,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1031,"3",10063,1,"L6-002-006",0,"","20221118142402","20221118142402","939370"
1031,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1032,"3",10063,1,"L6-002-007",0,"","20221118142402","20221118142402","939370"
1032,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1033,"3",10063,1,"L6-002-008",0,"","20221118142402","20221118142402","939370"
1033,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1034,"3",10063,1,"L6-002-009",0,"","20221118142402","20221118142402","939370"
1034,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1035,"3",10063,1,"L6-002-010",0,"","20221118142402","20221118142402","939370"
1035,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1036,"3",10063,1,"L6-002-011",0,"","20221118142402","20221118142402","939370"
1036,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1037,"3",10063,1,"L6-002-012",0,"","20221118142402","20221118142402","939370"
1037,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1038,"3",10063,1,"L6-002-013",0,"","20221118142402","20221118142402","939370"
1038,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1039,"3",10063,1,"L6-002-014",0,"","20221118142402","20221118142402","939370"
1039,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1040,"3",10063,1,"L6-002-015",0,"","20221118142402","20221118142402","939370"
1040,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1041,"3",10063,1,"L6-002-016",0,"","20221118142402","20221118142402","939370"
1041,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1042,"3",10063,1,"L6-002-017",0,"","20221118142402","20221118142402","939370"
1042,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1043,"3",10063,1,"L6-002-018",0,"","20221118142402","20221118142402","939370"
1043,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1044,"3",10063,1,"L6-002-019",0,"","20221118142402","20221118142402","939370"
1044,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1045,"3",10063,1,"L6-002-020",0,"","20221118142402","20221118142402","939370"
1045,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1046,"3",10063,1,"L6-002-021",0,"","20221118142402","20221118142402","939370"
1046,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1047,"3",10063,1,"L6-002-022",0,"","20221118142402","20221118142402","939370"
1047,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1048,"3",10063,1,"L6-002-023",0,"","20221118142402","20221118142402","939370"
1048,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1049,"3",10063,1,"L6-002-024",0,"","20221118142402","20221118142402","939370"
1049,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1050,"3",10063,1,"L6-002-025",0,"","20221118142402","20221118142402","939370"
1050,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1051,"3",10063,1,"L6-002-026",0,"","20221118142402","20221118142402","939370"
1051,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1052,"3",10063,1,"L6-002-027",0,"","20221118142402","20221118142402","939370"
1052,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1053,"3",10063,1,"L6-002-028",0,"","20221118142402","20221118142402","939370"
1053,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1054,"3",10063,1,"L6-002-029",0,"","20221118142402","20221118142402","939370"
1054,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1055,"3",10063,1,"L6-002-030",0,"","20221118142402","20221118142402","939370"
1055,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1056,"3",10063,1,"L6-002-031",0,"","20221118142402","20221118142402","939370"
1056,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1057,"3",10063,1,"L6-002-032",0,"","20221118142402","20221118142402","939370"
1057,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1058,"3",10063,1,"L6-002-033",0,"","20221118142402","20221118142402","939370"
1058,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1059,"3",10063,1,"L6-002-034",0,"","20221118142402","20221118142402","939370"
1059,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1060,"3",10063,1,"L6-002-035",0,"","20221118142402","20221118142402","939370"
1060,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1061,"3",10063,1,"L6-002-036",0,"","20221118142402","20221118142402","939370"
1061,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1062,"3",10063,1,"L6-002-037",0,"","20221118142402","20221118142402","939370"
1062,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1063,"3",10063,1,"L6-002-038",0,"","20221118142402","20221118142402","939370"
1063,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1064,"3",10063,1,"L6-002-039",0,"","20221118142402","20221118142402","939370"
1064,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1065,"3",10063,1,"L6-002-040",0,"","20221118142402","20221118142402","939370"
1065,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1066,"3",10063,1,"L6-002-041",0,"","20221118142402","20221118142402","939370"
1066,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1067,"3",10063,1,"L6-002-042",0,"","20221118142402","20221118142402","939370"
1067,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1068,"3",10063,1,"L6-002-043",0,"","20221118142402","20221118142402","939370"
1068,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1069,"3",10063,1,"L6-002-044",0,"","20221118142402","20221118142402","939370"
1069,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1070,"3",10063,1,"L6-002-045",0,"","20221118142402","20221118142402","939370"
1070,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1071,"3",10063,1,"L6-002-046",0,"","20221118142402","20221118142402","939370"
1071,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1072,"3",10063,1,"L6-002-047",0,"","20221118142402","20221118142402","939370"
1072,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1073,"3",10063,1,"L6-002-048",0,"","20221118142402","20221118142402","939370"
1073,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1074,"3",10063,1,"L6-002-049",0,"","20221118142402","20221118142402","939370"
1074,"3",10069,1,"L6-004-01",0,"","20221118142402","20221118142402","939370"
1075,"3",10063,1,"L6-002-050",0,"","20221118142402","20221118142402","939370"
1075,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1076,"3",10063,1,"L6-002-051",0,"","20221118142402","20221118142402","939370"
1076,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1077,"3",10063,1,"L6-002-052",0,"","20221118142402","20221118142402","939370"
1077,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1078,"3",10063,1,"L6-002-053",0,"","20221118142402","20221118142402","939370"
1078,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1079,"3",10063,1,"L6-002-054",0,"","20221118142402","20221118142402","939370"
1079,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1080,"3",10063,1,"L6-002-055",0,"","20221118142402","20221118142402","939370"
1080,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1081,"3",10063,1,"L6-002-056",0,"","20221118142402","20221118142402","939370"
1081,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1082,"3",10063,1,"L6-002-057",0,"","20221118142402","20221118142402","939370"
1082,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1083,"3",10063,1,"L6-002-058",0,"","20221118142402","20221118142402","939370"
1083,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1084,"3",10063,1,"L6-002-059",0,"","20221118142402","20221118142402","939370"
1084,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1085,"3",10063,1,"L6-002-060",0,"","20221118142402","20221118142402","939370"
1085,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1086,"3",10063,1,"L6-002-061",0,"","20221118142402","20221118142402","939370"
1086,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1087,"3",10063,1,"L6-002-062",0,"","20221118142402","20221118142402","939370"
1087,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1088,"3",10063,1,"L6-002-063",0,"","20221118142402","20221118142402","939370"
1088,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1089,"3",10063,1,"L6-002-064",0,"","20221118142402","20221118142402","939370"
1089,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1090,"3",10063,1,"L6-002-065",0,"","20221118142402","20221118142402","939370"
1090,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1091,"3",10063,1,"L6-002-066",0,"","20221118142402","20221118142402","939370"
1091,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1092,"3",10063,1,"L6-002-067",0,"","20221118142402","20221118142402","939370"
1092,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1093,"3",10063,1,"L6-002-068",0,"","20221118142402","20221118142402","939370"
1093,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1094,"3",10063,1,"L6-002-069",0,"","20221118142402","20221118142402","939370"
1094,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1095,"3",10063,1,"L6-002-070",0,"","20221118142402","20221118142402","939370"
1095,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1096,"3",10063,1,"L6-002-071",0,"","20221118142402","20221118142402","939370"
1096,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1097,"3",10063,1,"L6-002-072",0,"","20221118142402","20221118142402","939370"
1097,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1098,"3",10063,1,"L6-002-073",0,"","20221118142402","20221118142402","939370"
1098,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1099,"3",10063,1,"L6-002-074",0,"","20221118142402","20221118142402","939370"
1099,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1100,"3",10063,1,"L6-002-075",0,"","20221118142402","20221118142402","939370"
1100,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1101,"3",10063,1,"L6-002-076",0,"","20221118142402","20221118142402","939370"
1101,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1102,"3",10063,1,"L6-002-077",0,"","20221118142402","20221118142402","939370"
1102,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1103,"3",10063,1,"L6-002-078",0,"","20221118142402","20221118142402","939370"
1103,"3",10069,1,"L6-004-02",0,"","20221118142402","20221118142402","939370"
1104,"3",10063,1,"L6-002-079",0,"","20221118142402","20221118142402","939370"
