opt_nam,ath_id,pmsn_mask,grp_nam
"audit_trailerwork_create","DCS_SUPER",-1,"dcs_data"
"audit_trailerwork_create","RECEIVING_CLERK",-1,"dcs_data"
"audit_trailerwork_create","RECEIVING_MANAGER",-1,"dcs_data"
"audit_trailerwork_create","SHIPPING_CLERK",-1,"dcs_data"
"audit_trailerwork_create","SHIPPING_MANAGER",-1,"dcs_data"
"audit_trailerwork_create","YARD_MANAGER",-1,"dcs_data"
"audit_trailerwork_missing","DCS_SUPER",-1,"dcs_data"
"audit_trailerwork_missing","RECEIVING_CLERK",-1,"dcs_data"
"audit_trailerwork_missing","RECEIVING_MANAGER",-1,"dcs_data"
"audit_trailerwork_missing","SHIPPING_CLERK",-1,"dcs_data"
"audit_trailerwork_missing","SHIPPING_MANAGER",-1,"dcs_data"
"audit_trailerwork_missing","YARD_MANAGER",-1,"dcs_data"
"confirmpick_remove","OUTBOUND_PLANNER",-1,"dcs_data"
"confirmpick_remove","PICKING_MANAGER",-1,"dcs_data"
"count_audit_operation","DCS_SUPER",-1,"dcs_data"
"count_entry_operation","DCS_SUPER",-1,"dcs_data"
"count_history","DCS_SUPER",-1,"dcs_data"
"count_history","INVENTORY_CONTROL",-1,"dcs_data"
"count_history","INVENTORY_MANAGER",-1,"dcs_data"
"count_templates","DCS_SUPER",-1,"dcs_data"
"count_templates","INVENTORY_CONTROL",-1,"dcs_data"
"count_templates","INVENTORY_MANAGER",-1,"dcs_data"
"customs_consignment_change","DCS_SUPER",-1,"dcs_data"
"customs_consignment_change","INVENTORY_CONTROL",-1,"dcs_data"
"customs_consignment_change","INVENTORY_MANAGER",-1,"dcs_data"
"customs_consignment_change","OUTBOUND_PLANNER",-1,"dcs_data"
"customs_consignment_change","PICKING_MANAGER",-1,"dcs_data"
"customs_consignment_change","PRODUCTION",-1,"dcs_data"
"customs_consignment_change","RECEIVING_CLERK",-1,"dcs_data"
"customs_consignment_change","RECEIVING_MANAGER",-1,"dcs_data"
"customs_consignment_change","SHIPPING_CLERK",-1,"dcs_data"
"customs_consignment_change","SHIPPING_MANAGER",-1,"dcs_data"
"distribution_distribution_add","DCS_SUPER",-1,"dcs_data"
"distribution_distribution_add","RECEIVING_CLERK",-1,"dcs_data"
"distribution_distribution_add","RECEIVING_MANAGER",-1,"dcs_data"
"distribution_distribution_add","SHIPPING_CLERK",-1,"dcs_data"
"distribution_distribution_add","SHIPPING_MANAGER",-1,"dcs_data"
"distribution_distribution_modify","DCS_SUPER",-1,"dcs_data"
"distribution_distribution_modify","RECEIVING_CLERK",-1,"dcs_data"
"distribution_distribution_modify","RECEIVING_MANAGER",-1,"dcs_data"
"distribution_distribution_modify","SHIPPING_CLERK",-1,"dcs_data"
"distribution_distribution_modify","SHIPPING_MANAGER",-1,"dcs_data"
"ems_admin_privileges","EMS_ADMIN",-1,"ems_data"
"ems_admin_privileges","SUPER",-1,"ems_data"
"ems_user_privileges","EMS_USER",-1,"ems_data"
"footprint_add","DCS_SUPER",-1,"dcs_data"
"footprint_add","INVENTORY_MANAGER",-1,"dcs_data"
"footprint_copy","DCS_SUPER",-1,"dcs_data"
"footprint_copy","INVENTORY_MANAGER",-1,"dcs_data"
"footprint_delete","DCS_SUPER",-1,"dcs_data"
"footprint_delete","INVENTORY_MANAGER",-1,"dcs_data"
"footprint_inventory_exists_modify","DCS_SUPER",-1,"dcs_data"
"footprint_outstandingwork_view","DCS_SUPER",-1,"dcs_data"
"footprint_outstandingwork_view","INVENTORY_MANAGER",-1,"dcs_data"
"footprint_without_inventory_modify","DCS_SUPER",-1,"dcs_data"
"footprint_without_inventory_modify","INVENTORY_MANAGER",-1,"dcs_data"
"handlingunit_emptyreceivinghandlingunit_add","DCS_SUPER",-1,"dcs_data"
"handlingunit_emptyreceivinghandlingunit_add","RECEIVING_CLERK",-1,"dcs_data"
"handlingunit_emptyreceivinghandlingunit_add","RECEIVING_MANAGER",-1,"dcs_data"
"handlingunit_emptyshipment_load","DCS_SUPER",-1,"dcs_data"
"handlingunit_emptyshipment_load","SHIPPING_CLERK",-1,"dcs_data"
"handlingunit_emptyshipment_load","SHIPPING_MANAGER",-1,"dcs_data"
"handlingunit_emptyshipment_unload","DCS_SUPER",-1,"dcs_data"
"handlingunit_emptyshipment_unload","SHIPPING_CLERK",-1,"dcs_data"
"handlingunit_emptyshipment_unload","SHIPPING_MANAGER",-1,"dcs_data"
"inventory_adjust","DCS_SUPER",-1,"dcs_data"
"inventory_adjust","INVENTORY_CONTROL",-1,"dcs_data"
"inventory_adjust","INVENTORY_MANAGER",-1,"dcs_data"
"inventory_adjust","PICKING_MANAGER",-1,"dcs_data"
"inventory_adjust","PRODUCTION",-1,"dcs_data"
"inventory_adjust","RECEIVING_MANAGER",-1,"dcs_data"
"inventory_adjust","RFH_FAB",-1,""
"inventory_adjust","RFH_KEYUSER",-1,"dcs_data"
"inventory_adjust","RFH_TM",-1,""
"inventory_adjust","RFH_TSH",-1,""
"inventory_adjust","SHIPPING_MANAGER",-1,"dcs_data"
"inventory_attribute_change","DCS_SUPER",-1,"dcs_data"
"inventory_attribute_change","INVENTORY_CONTROL",-1,"dcs_data"
"inventory_attribute_change","INVENTORY_MANAGER",-1,"dcs_data"
"inventory_attribute_change","PICKING_MANAGER",-1,"dcs_data"
"inventory_attribute_change","RECEIVING_MANAGER",-1,"dcs_data"
"inventory_attribute_change","RFH_FAB",-1,""
"inventory_attribute_change","RFH_KEYUSER",-1,"dcs_data"
"inventory_attribute_change","RFH_QC",-1,"dcs_data"
"inventory_attribute_change","RFH_TM",-1,""
"inventory_attribute_change","RFH_TSH",-1,""
"inventory_attribute_change","SHIPPING_MANAGER",-1,"dcs_data"
"inventory_cyclecount_cancel","DCS_SUPER",-1,"dcs_data"
"inventory_cyclecount_cancel","INVENTORY_CONTROL",-1,"dcs_data"
"inventory_cyclecount_cancel","INVENTORY_MANAGER",-1,"dcs_data"
"inventory_cyclecount_cancel","PICKING_MANAGER",-1,"dcs_data"
"inventory_cyclecount_generate","DCS_SUPER",-1,"dcs_data"
"inventory_cyclecount_generate","INVENTORY_CONTROL",-1,"dcs_data"
"inventory_cyclecount_generate","INVENTORY_MANAGER",-1,"dcs_data"
"inventory_cyclecount_generate","OUTBOUND_PLANNER",-1,"dcs_data"
"inventory_cyclecount_generate","PICKING_MANAGER",-1,"dcs_data"
"inventory_cyclecount_generate","PRODUCTION",-1,"dcs_data"
"inventory_cyclecount_generate","RECEIVING_CLERK",-1,"dcs_data"
"inventory_cyclecount_generate","RECEIVING_MANAGER",-1,"dcs_data"
"inventory_cyclecount_generate","SHIPPING_CLERK",-1,"dcs_data"
"inventory_cyclecount_generate","SHIPPING_MANAGER",-1,"dcs_data"
"inventory_hold_apply","DCS_SUPER",-1,"dcs_data"
"inventory_hold_apply","INVENTORY_CONTROL",-1,"dcs_data"
"inventory_hold_apply","INVENTORY_MANAGER",-1,"dcs_data"
"inventory_hold_apply","PICKING_MANAGER",-1,"dcs_data"
"inventory_hold_apply","PRODUCTION",-1,"dcs_data"
"inventory_hold_apply","RECEIVING_CLERK",-1,"dcs_data"
"inventory_hold_apply","RECEIVING_MANAGER",-1,"dcs_data"
"inventory_hold_apply","RFH_FAB",-1,""
"inventory_hold_apply","RFH_KEYUSER",-1,"dcs_data"
"inventory_hold_apply","RFH_TM",-1,""
"inventory_hold_apply","RFH_TSH",-1,""
"inventory_hold_apply","SHIPPING_MANAGER",-1,"dcs_data"
"inventory_hold_release","DCS_SUPER",-1,"dcs_data"
"inventory_hold_release","INVENTORY_CONTROL",-1,"dcs_data"
"inventory_hold_release","INVENTORY_MANAGER",-1,"dcs_data"
"inventory_hold_release","PICKING_MANAGER",-1,"dcs_data"
"inventory_hold_release","PRODUCTION",-1,"dcs_data"
"inventory_hold_release","RECEIVING_CLERK",-1,"dcs_data"
"inventory_hold_release","RECEIVING_MANAGER",-1,"dcs_data"
"inventory_hold_release","RFH_FAB",-1,""
"inventory_hold_release","RFH_KEYUSER",-1,"dcs_data"
"inventory_hold_release","RFH_TM",-1,""
"inventory_hold_release","RFH_TSH",-1,""
"inventory_hold_release","SHIPPING_MANAGER",-1,"dcs_data"
"inventory_identifier_change","DCS_SUPER",-1,"dcs_data"
"inventory_identifier_change","INVENTORY_CONTROL",-1,"dcs_data"
"inventory_identifier_change","INVENTORY_MANAGER",-1,"dcs_data"
"inventory_identifier_change","PICKING_MANAGER",-1,"dcs_data"
"inventory_identifier_change","PRODUCTION",-1,"dcs_data"
"inventory_identifier_change","RECEIVING_CLERK",-1,"dcs_data"
"inventory_identifier_change","RECEIVING_MANAGER",-1,"dcs_data"
"inventory_identifier_change","RFH_KEYUSER",-1,"dcs_data"
"inventory_identifier_change","RFH_TSH",-1,"dcs_data"
"inventory_identifier_change","SHIPPING_CLERK",-1,"dcs_data"
"inventory_identifier_change","SHIPPING_MANAGER",-1,"dcs_data"
"inventory_identifier_change","YARD_MANAGER",-1,"dcs_data"
"inventory_lpn_printcompliantlabel","DCS_SUPER",-1,"dcs_data"
"inventory_lpn_printcompliantlabel","INVENTORY_CONTROL",-1,"dcs_data"
"inventory_lpn_printcompliantlabel","INVENTORY_MANAGER",-1,"dcs_data"
"inventory_lpn_printcompliantlabel","RFH_KEYUSER",-1,"dcs_data"
"inventory_lpn_printcompliantlabel","RFH_TSH",-1,"dcs_data"
"inventory_lpn_printcompliantlabel","SHIPPING_CLERK",-1,"dcs_data"
"inventory_lpn_printcompliantlabel","SHIPPING_MANAGER",-1,"dcs_data"
"inventory_lpn_view","DCS_SUPER",-1,"dcs_data"
"inventory_lpn_view","RECEIVING_CLERK",-1,"dcs_data"
"inventory_lpn_view","RECEIVING_MANAGER",-1,"dcs_data"
"inventory_lpn_view","RFH_FAB",-1,"dcs_data"
"inventory_lpn_view","RFH_KEYUSER",-1,"dcs_data"
"inventory_lpn_view","RFH_PRD",-1,"dcs_data"
"inventory_lpn_view","RFH_QC",-1,"dcs_data"
"inventory_lpn_view","RFH_RF_SR_RCV",-1,"dcs_data"
"inventory_lpn_view","RFH_TM",-1,"dcs_data"
"inventory_lpn_view","RFH_TSH",-1,"dcs_data"
"inventory_lpn_view","SHIPPING_CLERK",-1,"dcs_data"
"inventory_lpn_view","SHIPPING_MANAGER",-1,"dcs_data"
"inventory_lpn_view","YARD_MANAGER",-1,"dcs_data"
"inventory_massupdate","DCS_SUPER",-1,"dcs_data"
"inventory_massupdate","INVENTORY_CONTROL",-1,"dcs_data"
"inventory_massupdate","INVENTORY_MANAGER",-1,"dcs_data"
"inventory_massupdate","RFH_FAB",-1,""
"inventory_massupdate","RFH_KEYUSER",-1,"dcs_data"
"inventory_massupdate","RFH_QC",-1,"dcs_data"
"inventory_massupdate","RFH_TM",-1,""
"inventory_massupdate","RFH_TSH",-1,""
"inventory_move","DCS_SUPER",-1,"dcs_data"
"inventory_move","INVENTORY_CONTROL",-1,"dcs_data"
"inventory_move","INVENTORY_MANAGER",-1,"dcs_data"
"inventory_move","PICKING_MANAGER",-1,"dcs_data"
"inventory_move","PRODUCTION",-1,"dcs_data"
"inventory_move","RECEIVING_CLERK",-1,"dcs_data"
"inventory_move","RECEIVING_MANAGER",-1,"dcs_data"
"inventory_move","RFH_FAB",-1,""
"inventory_move","RFH_KEYUSER",-1,"dcs_data"
"inventory_move","RFH_PRD",-1,"dcs_data"
"inventory_move","RFH_TM",-1,""
"inventory_move","RFH_TSH",-1,""
"inventory_move","SHIPPING_CLERK",-1,"dcs_data"
"inventory_move","SHIPPING_MANAGER",-1,"dcs_data"
"inventory_ownership_transfer","DCS_SUPER",-1,"dcs_data"
"inventory_ownership_transfer","INVENTORY_MANAGER",-1,"dcs_data"
"inventory_reverselpn_add","DCS_SUPER",-1,"dcs_data"
"inventory_reverselpn_add","RECEIVING_CLERK",-1,"dcs_data"
"inventory_reverselpn_add","RECEIVING_MANAGER",-1,"dcs_data"
"inventory_serialnumber_change","DCS_SUPER",-1,"dcs_data"
"inventory_serialnumber_change","INVENTORY_CONTROL",-1,"dcs_data"
"inventory_serialnumber_change","INVENTORY_MANAGER",-1,"dcs_data"
"inventory_serialnumber_change","PICKING_MANAGER",-1,"dcs_data"
"inventory_serialnumber_change","RECEIVING_MANAGER",-1,"dcs_data"
"inventory_serialnumber_change","SHIPPING_MANAGER",-1,"dcs_data"
"inventory_status_change","DCS_SUPER",-1,"dcs_data"
"inventory_status_change","INVENTORY_CONTROL",-1,"dcs_data"
"inventory_status_change","INVENTORY_MANAGER",-1,"dcs_data"
"inventory_status_change","PICKING_MANAGER",-1,"dcs_data"
"inventory_status_change","RECEIVING_MANAGER",-1,"dcs_data"
"inventory_status_change","RFH_FAB",-1,""
"inventory_status_change","RFH_KEYUSER",-1,"dcs_data"
"inventory_status_change","RFH_TM",-1,""
"inventory_status_change","RFH_TSH",-1,""
"inventory_status_change","SHIPPING_MANAGER",-1,"dcs_data"
"item_add","DCS_SUPER",-1,"dcs_data"
"item_add","INVENTORY_MANAGER",-1,"dcs_data"
"item_change","DCS_SUPER",-1,"dcs_data"
"item_change","INVENTORY_CONTROL",-1,"dcs_data"
"item_change","INVENTORY_MANAGER",-1,"dcs_data"
"item_change","OUTBOUND_PLANNER",-1,"dcs_data"
"item_change","PICKING_MANAGER",-1,"dcs_data"
"item_change","PRODUCTION",-1,"dcs_data"
"item_change","RECEIVING_CLERK",-1,"dcs_data"
"item_change","RECEIVING_MANAGER",-1,"dcs_data"
"item_change","SHIPPING_MANAGER",-1,"dcs_data"
"item_copy","DCS_SUPER",-1,"dcs_data"
"item_copy","INVENTORY_MANAGER",-1,"dcs_data"
"item_delete","DCS_SUPER",-1,"dcs_data"
"item_delete","INVENTORY_MANAGER",-1,"dcs_data"
"item_update","DCS_SUPER",-1,"dcs_data"
"item_update","INVENTORY_MANAGER",-1,"dcs_data"
"location_audit_repair","DCS_SUPER",-1,"dcs_data"
"location_audit_repair","INVENTORY_MANAGER",-1,"dcs_data"
"location_audit_start","DCS_SUPER",-1,"dcs_data"
"location_audit_start","INVENTORY_MANAGER",-1,"dcs_data"
"manifest_shipping_container","DCS_SUPER",-1,"dcs_data"
"manifest_shipping_container","PACKING",-1,"dcs_data"
"pick_confirmation_confirm","OUTBOUND_PLANNER",-1,"dcs_data"
"pick_confirmation_confirm","PICKING_MANAGER",-1,"dcs_data"
"picking_pick_hold_release","DCS_SUPER",-1,"dcs_data"
"picking_pick_hold_release","OUTBOUND_PLANNER",-1,"dcs_data"
"picking_pick_hold_release","PICKING_MANAGER",-1,"dcs_data"
"picking_pick_hold_release","RFH_PRD",-1,"dcs_data"
"picking_pick_release","DCS_SUPER",-1,"dcs_data"
"picking_pick_release","OUTBOUND_PLANNER",-1,"dcs_data"
"picking_pick_release","PICKING_MANAGER",-1,"dcs_data"
"picking_pick_release","RFH_PRD",-1,"dcs_data"
"picking_pick_reset","DCS_SUPER",-1,"dcs_data"
"picking_pick_reset","OUTBOUND_PLANNER",-1,"dcs_data"
"picking_pick_reset","PICKING_MANAGER",-1,"dcs_data"
"picking_pick_reset","RFH_PRD",-1,"dcs_data"
"picking_replenishment_cancel","DCS_SUPER",-1,"dcs_data"
"picking_replenishment_cancel","INVENTORY_CONTROL",-1,"dcs_data"
"picking_replenishment_cancel","INVENTORY_MANAGER",-1,"dcs_data"
"picking_replenishment_cancel","OUTBOUND_PLANNER",-1,"dcs_data"
"picking_replenishment_cancel","PICKING_MANAGER",-1,"dcs_data"
"picking_replenishment_cancel","PRODUCTION",-1,"dcs_data"
"picking_replenishment_cancel","RFH_FAB",-1,""
"picking_replenishment_cancel","RFH_KEYUSER",-1,"dcs_data"
"picking_replenishment_cancel","RFH_PRD",-1,"dcs_data"
"picking_replenishment_cancel","RFH_TM",-1,""
"picking_replenishment_cancel","RFH_TSH",-1,""
"picking_replenishment_cancel","SHIPPING_CLERK",-1,"dcs_data"
"picking_replenishment_cancel","SHIPPING_MANAGER",-1,"dcs_data"
"picking_replenishment_generate","DCS_SUPER",-1,"dcs_data"
"picking_replenishment_generate","INVENTORY_CONTROL",-1,"dcs_data"
"picking_replenishment_generate","INVENTORY_MANAGER",-1,"dcs_data"
"picking_replenishment_generate","OUTBOUND_PLANNER",-1,"dcs_data"
"picking_replenishment_generate","PICKING_MANAGER",-1,"dcs_data"
"picking_replenishment_generate","PRODUCTION",-1,"dcs_data"
"picking_replenishment_generate","RECEIVING_MANAGER",-1,"dcs_data"
"picking_replenishment_generate","SHIPPING_MANAGER",-1,"dcs_data"
"picking_replenishment_priority_change","DCS_SUPER",-1,"dcs_data"
"picking_replenishment_priority_change","INVENTORY_CONTROL",-1,"dcs_data"
"picking_replenishment_priority_change","INVENTORY_MANAGER",-1,"dcs_data"
"picking_replenishment_priority_change","OUTBOUND_PLANNER",-1,"dcs_data"
"picking_replenishment_priority_change","PICKING_MANAGER",-1,"dcs_data"
"picking_replenishment_priority_change","PRODUCTION",-1,"dcs_data"
"picking_replenishment_priority_change","RECEIVING_CLERK",-1,"dcs_data"
"picking_replenishment_priority_change","RECEIVING_MANAGER",-1,"dcs_data"
"picking_replenishment_priority_change","SHIPPING_CLERK",-1,"dcs_data"
"picking_replenishment_priority_change","SHIPPING_MANAGER",-1,"dcs_data"
"picking_replenishment_priority_change","YARD_MANAGER",-1,"dcs_data"
"receiving_hotitems_view","DCS_SUPER",-1,"dcs_data"
"receiving_hotitems_view","OUTBOUND_PLANNER",-1,"dcs_data"
"receiving_hotitems_view","PICKING_MANAGER",-1,"dcs_data"
"receiving_hotitems_view","RFH_FAB",-1,"dcs_data"
"receiving_hotitems_view","RFH_OGD",-1,"dcs_data"
"receiving_hotitems_view","SHIPPING_CLERK",-1,"dcs_data"
"receiving_hotitems_view","SHIPPING_MANAGER",-1,"dcs_data"
"receiving_hotitems_view","YARD_MANAGER",-1,"dcs_data"
"receiving_inboundload_add","DCS_SUPER",-1,"dcs_data"
"receiving_inboundload_add","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundload_add","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundload_delete","DCS_SUPER",-1,"dcs_data"
"receiving_inboundload_delete","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundload_delete","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundload_modify","DCS_SUPER",-1,"dcs_data"
"receiving_inboundload_modify","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundload_modify","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundload_reopen","DCS_SUPER",-1,"dcs_data"
"receiving_inboundload_reopen","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundload_reopen","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundorder_add","DCS_SUPER",-1,"dcs_data"
"receiving_inboundorder_add","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundorder_add","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundorder_create_load","DCS_SUPER",-1,"dcs_data"
"receiving_inboundorder_create_load","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundorder_create_load","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundorder_delete","DCS_SUPER",-1,"dcs_data"
"receiving_inboundorder_delete","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundorder_delete","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundorder_modify","DCS_SUPER",-1,"dcs_data"
"receiving_inboundorder_modify","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundorder_modify","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundorderlines_add","DCS_SUPER",-1,"dcs_data"
"receiving_inboundorderlines_add","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundorderlines_add","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundorderlines_delete","DCS_SUPER",-1,"dcs_data"
"receiving_inboundorderlines_delete","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundorderlines_delete","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundorderlines_modify","DCS_SUPER",-1,"dcs_data"
"receiving_inboundorderlines_modify","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundorderlines_modify","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundqualityissue_add","DCS_SUPER",-1,"dcs_data"
"receiving_inboundqualityissue_add","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundqualityissue_add","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundshipment_add","DCS_SUPER",-1,"dcs_data"
"receiving_inboundshipment_add","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundshipment_add","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundshipment_complete","DCS_SUPER",-1,"dcs_data"
"receiving_inboundshipment_complete","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundshipment_complete","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundshipment_complete","SHIPPING_CLERK",-1,"dcs_data"
"receiving_inboundshipment_complete","SHIPPING_MANAGER",-1,"dcs_data"
"receiving_inboundshipment_complete","YARD_MANAGER",-1,"dcs_data"
"receiving_inboundshipment_delete","DCS_SUPER",-1,"dcs_data"
"receiving_inboundshipment_delete","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundshipment_delete","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundshipment_modify","DCS_SUPER",-1,"dcs_data"
"receiving_inboundshipment_modify","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundshipment_modify","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundshipmentline_add","DCS_SUPER",-1,"dcs_data"
"receiving_inboundshipmentline_add","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundshipmentline_add","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundshipmentline_catchquantity","DCS_SUPER",-1,"dcs_data"
"receiving_inboundshipmentline_catchquantity","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundshipmentline_catchquantity","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundshipmentline_delete","DCS_SUPER",-1,"dcs_data"
"receiving_inboundshipmentline_delete","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundshipmentline_delete","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inboundshipmentline_modify","DCS_SUPER",-1,"dcs_data"
"receiving_inboundshipmentline_modify","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inboundshipmentline_modify","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inventory_autoreceive","DCS_SUPER",-1,"dcs_data"
"receiving_inventory_autoreceive","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inventory_autoreceive","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_inventory_identify","DCS_SUPER",-1,"dcs_data"
"receiving_inventory_identify","RECEIVING_CLERK",-1,"dcs_data"
"receiving_inventory_identify","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_load_assign","DCS_SUPER",-1,"dcs_data"
"receiving_load_assign","RECEIVING_CLERK",-1,"dcs_data"
"receiving_load_assign","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_load_assign","SHIPPING_CLERK",-1,"dcs_data"
"receiving_load_assign","SHIPPING_MANAGER",-1,"dcs_data"
"receiving_load_unassign","DCS_SUPER",-1,"dcs_data"
"receiving_load_unassign","RECEIVING_CLERK",-1,"dcs_data"
"receiving_load_unassign","RECEIVING_MANAGER",-1,"dcs_data"
"receiving_load_unassign","SHIPPING_CLERK",-1,"dcs_data"
"receiving_load_unassign","SHIPPING_MANAGER",-1,"dcs_data"
"receiving_stagedinboundload_add","DCS_SUPER",-1,"dcs_data"
"receiving_stagedinboundload_add","RECEIVING_CLERK",-1,"dcs_data"
"receiving_stagedinboundload_add","RECEIVING_MANAGER",-1,"dcs_data"
"report_admin_privileges","REPORT_ADMIN",-1,"reporting_data"
"report_admin_privileges","RFH_FAB",-1,"reporting_data"
"report_admin_privileges","RFH_KEYUSER",-1,"reporting_data"
"report_admin_privileges","RFH_OGD",-1,"reporting_data"
"report_admin_privileges","RFH_QC",-1,"reporting_data"
"report_admin_privileges","RFH_TM",-1,"reporting_data"
"report_admin_privileges","RFH_TSH",-1,"reporting_data"
"report_admin_privileges","SUPER",-1,"reporting_data"
"report_user_privileges","REPORT_USER",-1,"reporting_data"
"report_user_privileges","RFH_FAB",-1,"reporting_data"
"report_user_privileges","RFH_KEYUSER",-1,"reporting_data"
"report_user_privileges","RFH_OGD",-1,"reporting_data"
"report_user_privileges","RFH_PRD",-1,"reporting_data"
"report_user_privileges","RFH_QC",-1,"reporting_data"
"report_user_privileges","RFH_TM",-1,"reporting_data"
"report_user_privileges","RFH_TSH",-1,"reporting_data"
"schedule_counts","DCS_SUPER",-1,"dcs_data"
"schedule_counts","INVENTORY_CONTROL",-1,"dcs_data"
"schedule_counts","INVENTORY_MANAGER",-1,"dcs_data"
"scheduling_appointment_add","DCS_SUPER",-1,"dcs_data"
"scheduling_appointment_add","RECEIVING_CLERK",-1,"dcs_data"
"scheduling_appointment_add","RECEIVING_MANAGER",-1,"dcs_data"
"scheduling_appointment_add","SHIPPING_CLERK",-1,"dcs_data"
"scheduling_appointment_add","SHIPPING_MANAGER",-1,"dcs_data"
"scheduling_appointment_add","YARD_MANAGER",-1,"dcs_data"
"scheduling_appointment_assignload","DCS_SUPER",-1,"dcs_data"
"scheduling_appointment_assignload","RECEIVING_CLERK",-1,"dcs_data"
"scheduling_appointment_assignload","RECEIVING_MANAGER",-1,"dcs_data"
"scheduling_appointment_assignload","SHIPPING_CLERK",-1,"dcs_data"
"scheduling_appointment_assignload","SHIPPING_MANAGER",-1,"dcs_data"
"scheduling_appointment_delete","DCS_SUPER",-1,"dcs_data"
"scheduling_appointment_delete","RECEIVING_CLERK",-1,"dcs_data"
"scheduling_appointment_delete","RECEIVING_MANAGER",-1,"dcs_data"
"scheduling_appointment_delete","SHIPPING_CLERK",-1,"dcs_data"
"scheduling_appointment_delete","SHIPPING_MANAGER",-1,"dcs_data"
"scheduling_appointment_delete","YARD_MANAGER",-1,"dcs_data"
