pcklst_grp_cri_id,pcklst_rule_id,seqnum,table_nam,field_name,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id
383,93,4,"ord","rtcust","20230110153055","20230110153055","939370","939370"
384,94,1,"ord_line","uc_shipby","20230110153219","20230110153219","939370","939370"
385,94,2,"pckwrk_view","src_pck_zone_id","20230110153219","20230110153219","939370","939370"
386,94,3,"ord","rt_adr_id","20230110153219","20230110153219","939370","939370"
387,94,4,"ord","rtcust","20230110153219","20230110153219","939370","939370"
388,95,1,"ord_line","uc_shipby","20230110153401","20230110153401","939370","939370"
389,95,2,"pckwrk_view","src_pck_zone_id","20230110153401","20230110153401","939370","939370"
390,95,3,"ord","rt_adr_id","20230110153401","20230110153401","939370","939370"
391,95,4,"ord","rtcust","20230110153401","20230110153401","939370","939370"
392,96,1,"ord_line","uc_shipby","20230110153533","20230110153533","939370","939370"
393,96,2,"pckwrk_view","src_pck_zone_id","20230110153533","20230110153533","939370","939370"
394,96,3,"ord","rt_adr_id","20230110153533","20230110153533","939370","939370"
395,96,4,"ord","rtcust","20230110153533","20230110153533","939370","939370"
396,97,1,"ord_line","uc_shipby","20230110153653","20230110153653","939370","939370"
397,97,2,"pckwrk_view","src_pck_zone_id","20230110153653","20230110153653","939370","939370"
398,97,3,"ord","rt_adr_id","20230110153653","20230110153653","939370","939370"
399,97,4,"ord","rtcust","20230110153653","20230110153653","939370","939370"
400,98,1,"ord_line","uc_shipby","20230208150253","20230208150253","939370","939370"
401,98,2,"pckwrk_view","src_pck_zone_id","20230208150253","20230208150253","939370","939370"
402,98,3,"ord","rt_adr_id","20230208150253","20230208150253","939370","939370"
403,98,4,"ord","rtcust","20230208150253","20230208150253","939370","939370"
404,99,1,"ord_line","uc_shipby","20230208150328","20230208150328","939370","939370"
405,99,2,"pckwrk_view","src_pck_zone_id","20230208150328","20230208150328","939370","939370"
406,99,3,"ord","rt_adr_id","20230208150328","20230208150328","939370","939370"
407,99,4,"ord","rtcust","20230208150328","20230208150328","939370","939370"
408,100,1,"ord_line","uc_shipby","20230208150734","20230208150734","939370","939370"
409,100,2,"pckwrk_view","src_pck_zone_id","20230208150734","20230208150734","939370","939370"
410,100,3,"ord","rt_adr_id","20230208150734","20230208150734","939370","939370"
411,100,4,"ord","rtcust","20230208150734","20230208150734","939370","939370"
412,101,1,"ord_line","uc_shipby","20230208151320","20230208151320","939370","939370"
413,101,2,"pckwrk_view","src_pck_zone_id","20230208151320","20230208151320","939370","939370"
414,101,3,"ord","rt_adr_id","20230208151320","20230208151320","939370","939370"
415,101,4,"ord","rtcust","20230208151320","20230208151320","939370","939370"
416,102,1,"ord_line","uc_shipby","20230208151504","20230208151504","939370","939370"
417,102,2,"pckwrk_view","src_pck_zone_id","20230208151504","20230208151504","939370","939370"
418,102,3,"ord","rt_adr_id","20230208151504","20230208151504","939370","939370"
419,102,4,"ord","rtcust","20230208151504","20230208151504","939370","939370"
420,103,1,"ord_line","uc_shipby","20230208151541","20230208151541","939370","939370"
421,103,2,"pckwrk_view","src_pck_zone_id","20230208151541","20230208151541","939370","939370"
422,103,3,"ord","rt_adr_id","20230208151541","20230208151541","939370","939370"
423,103,4,"ord","rtcust","20230208151541","20230208151541","939370","939370"
424,104,1,"ord_line","uc_shipby","20230208153009","20230208153009","939370","939370"
425,104,2,"pckwrk_view","src_pck_zone_id","20230208153009","20230208153009","939370","939370"
426,104,3,"ord","rt_adr_id","20230208153009","20230208153009","939370","939370"
427,104,4,"ord","rtcust","20230208153009","20230208153009","939370","939370"
428,105,1,"ord_line","uc_shipby","20230208153049","20230208153049","939370","939370"
429,105,2,"pckwrk_view","src_pck_zone_id","20230208153049","20230208153049","939370","939370"
430,105,3,"ord","rt_adr_id","20230208153049","20230208153049","939370","939370"
431,105,4,"ord","rtcust","20230208153049","20230208153049","939370","939370"
432,106,1,"ord_line","uc_shipby","20230208154900","20230208154900","939370","939370"
433,106,2,"pckwrk_view","src_pck_zone_id","20230208154900","20230208154900","939370","939370"
434,106,3,"ord","rt_adr_id","20230208154900","20230208154900","939370","939370"
435,106,4,"ord","rtcust","20230208154900","20230208154900","939370","939370"
436,107,1,"ord_line","uc_shipby","20230208154935","20230208154935","939370","939370"
437,107,2,"pckwrk_view","src_pck_zone_id","20230208154935","20230208154935","939370","939370"
438,107,3,"ord","rt_adr_id","20230208154935","20230208154935","939370","939370"
439,107,4,"ord","rtcust","20230208154935","20230208154935","939370","939370"
440,108,1,"ord_line","uc_shipby","20230208155013","20230208155013","939370","939370"
441,108,2,"pckwrk_view","src_pck_zone_id","20230208155013","20230208155013","939370","939370"
442,108,3,"ord","rt_adr_id","20230208155013","20230208155013","939370","939370"
443,108,4,"ord","rtcust","20230208155013","20230208155013","939370","939370"
444,109,1,"ord_line","uc_shipby","20230208155044","20230208155044","939370","939370"
445,109,2,"pckwrk_view","src_pck_zone_id","20230208155044","20230208155044","939370","939370"
446,109,3,"ord","rt_adr_id","20230208155044","20230208155044","939370","939370"
447,109,4,"ord","rtcust","20230208155044","20230208155044","939370","939370"
448,110,1,"ord_line","uc_shipby","20230208155126","20230208155126","939370","939370"
449,110,2,"pckwrk_view","src_pck_zone_id","20230208155126","20230208155126","939370","939370"
450,110,3,"ord","rt_adr_id","20230208155126","20230208155126","939370","939370"
451,110,4,"ord","rtcust","20230208155126","20230208155126","939370","939370"
452,111,1,"ord_line","uc_shipby","20230208155217","20230208155217","939370","939370"
453,111,2,"pckwrk_view","src_pck_zone_id","20230208155217","20230208155217","939370","939370"
454,111,3,"ord","rt_adr_id","20230208155217","20230208155217","939370","939370"
455,111,4,"ord","rtcust","20230208155217","20230208155217","939370","939370"
456,112,1,"ord_line","uc_shipby","20230208155305","20230208155305","939370","939370"
457,112,2,"pckwrk_view","src_pck_zone_id","20230208155305","20230208155305","939370","939370"
458,112,3,"ord","rt_adr_id","20230208155305","20230208155305","939370","939370"
459,112,4,"ord","rtcust","20230208155305","20230208155305","939370","939370"
460,113,1,"ord_line","uc_shipby","20230208155351","20230208155351","939370","939370"
461,113,2,"pckwrk_view","src_pck_zone_id","20230208155351","20230208155351","939370","939370"
462,113,3,"ord","rt_adr_id","20230208155351","20230208155351","939370","939370"
463,113,4,"ord","rtcust","20230208155351","20230208155351","939370","939370"
464,114,1,"ord_line","uc_shipby","20230220165510","20230220165510","939370","939370"
465,114,2,"pckwrk_view","src_pck_zone_id","20230220165510","20230220165510","939370","939370"
466,114,3,"ord","rt_adr_id","20230220165510","20230220165510","939370","939370"
467,114,4,"ord","rtcust","20230220165510","20230220165510","939370","939370"
468,115,1,"ord_line","uc_shipby","20230220165604","20230220165604","939370","939370"
469,115,2,"pckwrk_view","src_pck_zone_id","20230220165604","20230220165604","939370","939370"
470,115,3,"ord","rt_adr_id","20230220165604","20230220165604","939370","939370"
471,115,4,"ord","rtcust","20230220165604","20230220165604","939370","939370"
472,116,1,"ord_line","uc_shipby","20230220165634","20230220165634","939370","939370"
473,116,2,"pckwrk_view","src_pck_zone_id","20230220165634","20230220165634","939370","939370"
474,116,3,"ord","rt_adr_id","20230220165634","20230220165634","939370","939370"
475,116,4,"ord","rtcust","20230220165634","20230220165634","939370","939370"
476,117,1,"ord_line","uc_shipby","20230220165705","20230220165705","939370","939370"
477,117,2,"pckwrk_view","src_pck_zone_id","20230220165705","20230220165705","939370","939370"
478,117,3,"ord","rt_adr_id","20230220165705","20230220165705","939370","939370"
479,117,4,"ord","rtcust","20230220165705","20230220165705","939370","939370"
480,118,1,"ord_line","uc_shipby","20230220165740","20230220165740","939370","939370"
481,118,2,"pckwrk_view","src_pck_zone_id","20230220165741","20230220165741","939370","939370"
482,118,3,"ord","rt_adr_id","20230220165741","20230220165741","939370","939370"
483,118,4,"ord","rtcust","20230220165741","20230220165741","939370","939370"
484,119,1,"ord_line","uc_shipby","20230220165809","20230220165809","939370","939370"
485,119,2,"pckwrk_view","src_pck_zone_id","20230220165809","20230220165809","939370","939370"
486,119,3,"ord","rt_adr_id","20230220165809","20230220165809","939370","939370"
487,119,4,"ord","rtcust","20230220165809","20230220165809","939370","939370"
488,120,1,"ord_line","uc_shipby","20230220165834","20230220165834","939370","939370"
489,120,2,"pckwrk_view","src_pck_zone_id","20230220165834","20230220165834","939370","939370"
490,120,3,"ord","rt_adr_id","20230220165834","20230220165834","939370","939370"
491,120,4,"ord","rtcust","20230220165834","20230220165834","939370","939370"
492,121,1,"ord_line","uc_shipby","20230220165913","20230220165913","939370","939370"
493,121,2,"pckwrk_view","src_pck_zone_id","20230220165913","20230220165913","939370","939370"
494,121,3,"ord","rt_adr_id","20230220165913","20230220165913","939370","939370"
495,121,4,"ord","rtcust","20230220165913","20230220165913","939370","939370"
496,122,1,"ord_line","uc_shipby","20230220165953","20230220165953","939370","939370"
497,122,2,"pckwrk_view","src_pck_zone_id","20230220165953","20230220165953","939370","939370"
498,122,3,"ord","rt_adr_id","20230220165953","20230220165953","939370","939370"
499,122,4,"ord","rtcust","20230220165953","20230220165953","939370","939370"
500,123,1,"ord_line","uc_shipby","20230220170044","20230220170044","939370","939370"
501,123,2,"pckwrk_view","src_pck_zone_id","20230220170044","20230220170044","939370","939370"
502,123,3,"ord","rt_adr_id","20230220170044","20230220170044","939370","939370"
503,123,4,"ord","rtcust","20230220170044","20230220170044","939370","939370"
504,124,1,"ord_line","uc_shipby","20230220170117","20230220170117","939370","939370"
505,124,2,"pckwrk_view","src_pck_zone_id","20230220170117","20230220170117","939370","939370"
506,124,3,"ord","rt_adr_id","20230220170117","20230220170117","939370","939370"
507,124,4,"ord","rtcust","20230220170117","20230220170117","939370","939370"
508,125,1,"ord_line","uc_shipby","20230220170147","20230220170147","939370","939370"
509,125,2,"pckwrk_view","src_pck_zone_id","20230220170147","20230220170147","939370","939370"
510,125,3,"ord","rt_adr_id","20230220170147","20230220170147","939370","939370"
511,125,4,"ord","rtcust","20230220170147","20230220170147","939370","939370"
512,126,1,"ord_line","uc_shipby","20230220170214","20230220170214","939370","939370"
513,126,2,"pckwrk_view","src_pck_zone_id","20230220170214","20230220170214","939370","939370"
514,126,3,"ord","rt_adr_id","20230220170214","20230220170214","939370","939370"
515,126,4,"ord","rtcust","20230220170214","20230220170214","939370","939370"
516,127,1,"ord_line","uc_shipby","20230220170243","20230220170243","939370","939370"
517,127,2,"pckwrk_view","src_pck_zone_id","20230220170244","20230220170244","939370","939370"
518,127,3,"ord","rt_adr_id","20230220170244","20230220170244","939370","939370"
519,127,4,"ord","rtcust","20230220170244","20230220170244","939370","939370"
520,128,1,"ord_line","uc_shipby","20230220170308","20230220170308","939370","939370"
521,128,2,"pckwrk_view","src_pck_zone_id","20230220170308","20230220170308","939370","939370"
522,128,3,"ord","rt_adr_id","20230220170308","20230220170308","939370","939370"
523,128,4,"ord","rtcust","20230220170308","20230220170308","939370","939370"
524,129,1,"ord_line","uc_shipby","20230220170330","20230220170330","939370","939370"
525,129,2,"pckwrk_view","src_pck_zone_id","20230220170330","20230220170330","939370","939370"
526,129,3,"ord","rt_adr_id","20230220170330","20230220170330","939370","939370"
527,129,4,"ord","rtcust","20230220170330","20230220170330","939370","939370"
528,130,1,"ord_line","uc_shipby","20230220170352","20230220170352","939370","939370"
529,130,2,"pckwrk_view","src_pck_zone_id","20230220170352","20230220170352","939370","939370"
530,130,3,"ord","rt_adr_id","20230220170352","20230220170352","939370","939370"
531,130,4,"ord","rtcust","20230220170352","20230220170352","939370","939370"
532,131,1,"ord_line","uc_shipby","20230220170425","20230220170425","939370","939370"
533,131,2,"pckwrk_view","src_pck_zone_id","20230220170425","20230220170425","939370","939370"
534,131,3,"ord","rt_adr_id","20230220170425","20230220170425","939370","939370"
535,131,4,"ord","rtcust","20230220170425","20230220170425","939370","939370"
536,132,1,"ord_line","uc_shipby","20230220170453","20230220170453","939370","939370"
537,132,2,"pckwrk_view","src_pck_zone_id","20230220170453","20230220170453","939370","939370"
538,132,3,"ord","rt_adr_id","20230220170453","20230220170453","939370","939370"
539,132,4,"ord","rtcust","20230220170453","20230220170453","939370","939370"
540,133,1,"ord_line","uc_shipby","20230220170518","20230220170518","939370","939370"
541,133,2,"pckwrk_view","src_pck_zone_id","20230220170518","20230220170518","939370","939370"
542,133,3,"ord","rt_adr_id","20230220170518","20230220170518","939370","939370"
543,133,4,"ord","rtcust","20230220170518","20230220170518","939370","939370"
544,134,1,"ord_line","uc_shipby","20230220170542","20230220170542","939370","939370"
545,134,2,"pckwrk_view","src_pck_zone_id","20230220170542","20230220170542","939370","939370"
546,134,3,"ord","rt_adr_id","20230220170542","20230220170542","939370","939370"
547,134,4,"ord","rtcust","20230220170542","20230220170542","939370","939370"
548,135,1,"ord_line","uc_shipby","20230220170604","20230220170604","939370","939370"
549,135,2,"pckwrk_view","src_pck_zone_id","20230220170604","20230220170604","939370","939370"
550,135,3,"ord","rt_adr_id","20230220170604","20230220170604","939370","939370"
551,135,4,"ord","rtcust","20230220170604","20230220170604","939370","939370"
552,136,1,"ord_line","uc_shipby","20230220170631","20230220170631","939370","939370"
553,136,2,"pckwrk_view","src_pck_zone_id","20230220170631","20230220170631","939370","939370"
554,136,3,"ord","rt_adr_id","20230220170631","20230220170631","939370","939370"
555,136,4,"ord","rtcust","20230220170631","20230220170631","939370","939370"
556,137,1,"ord_line","uc_shipby","20230220170652","20230220170652","939370","939370"
557,137,2,"pckwrk_view","src_pck_zone_id","20230220170652","20230220170652","939370","939370"
558,137,3,"ord","rt_adr_id","20230220170652","20230220170652","939370","939370"
559,137,4,"ord","rtcust","20230220170652","20230220170652","939370","939370"
560,138,1,"ord_line","uc_shipby","20230220170720","20230220170720","939370","939370"
561,138,2,"pckwrk_view","src_pck_zone_id","20230220170720","20230220170720","939370","939370"
562,138,3,"ord","rt_adr_id","20230220170720","20230220170720","939370","939370"
563,138,4,"ord","rtcust","20230220170720","20230220170720","939370","939370"
564,139,1,"ord_line","uc_shipby","20230220170755","20230220170755","939370","939370"
565,139,2,"pckwrk_view","src_pck_zone_id","20230220170755","20230220170755","939370","939370"
566,139,3,"ord","rt_adr_id","20230220170755","20230220170755","939370","939370"
567,139,4,"ord","rtcust","20230220170755","20230220170755","939370","939370"
568,140,1,"ord_line","uc_shipby","20230220170821","20230220170821","939370","939370"
569,140,2,"pckwrk_view","src_pck_zone_id","20230220170821","20230220170821","939370","939370"
570,140,3,"ord","rt_adr_id","20230220170821","20230220170821","939370","939370"
571,140,4,"ord","rtcust","20230220170821","20230220170821","939370","939370"
572,141,1,"ord_line","uc_shipby","20230220170848","20230220170848","939370","939370"
573,141,2,"pckwrk_view","src_pck_zone_id","20230220170848","20230220170848","939370","939370"
574,141,3,"ord","rt_adr_id","20230220170848","20230220170848","939370","939370"
575,141,4,"ord","rtcust","20230220170848","20230220170848","939370","939370"
576,142,1,"ord_line","uc_shipby","20230220170911","20230220170911","939370","939370"
577,142,2,"pckwrk_view","src_pck_zone_id","20230220170911","20230220170911","939370","939370"
578,142,3,"ord","rt_adr_id","20230220170911","20230220170911","939370","939370"
579,142,4,"ord","rtcust","20230220170911","20230220170911","939370","939370"
580,143,1,"ord_line","uc_shipby","20230220170938","20230220170938","939370","939370"
581,143,2,"pckwrk_view","src_pck_zone_id","20230220170938","20230220170938","939370","939370"
582,143,3,"ord","rt_adr_id","20230220170938","20230220170938","939370","939370"
583,143,4,"ord","rtcust","20230220170938","20230220170938","939370","939370"
584,144,1,"ord_line","uc_shipby","20230220171001","20230220171001","939370","939370"
585,144,2,"pckwrk_view","src_pck_zone_id","20230220171001","20230220171001","939370","939370"
586,144,3,"ord","rt_adr_id","20230220171001","20230220171001","939370","939370"
587,144,4,"ord","rtcust","20230220171001","20230220171001","939370","939370"
588,145,1,"ord_line","uc_shipby","20230220171022","20230220171022","939370","939370"
589,145,2,"pckwrk_view","src_pck_zone_id","20230220171022","20230220171022","939370","939370"
590,145,3,"ord","rt_adr_id","20230220171022","20230220171022","939370","939370"
591,145,4,"ord","rtcust","20230220171022","20230220171022","939370","939370"
592,146,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
593,146,2,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
594,146,3,"ord","rtcust","20230720132222","20230720132222","938673","938673"
595,147,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
596,147,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
597,147,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
598,147,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
599,148,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
600,148,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
601,148,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
602,148,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
603,149,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
604,149,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
605,149,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
606,149,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
607,150,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
608,150,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
609,150,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
610,150,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
611,151,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
612,151,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
613,151,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
614,151,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
615,152,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
616,152,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
617,152,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
618,152,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
619,153,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
620,153,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
621,153,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
622,153,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
623,154,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
624,154,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
625,154,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
626,154,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
627,155,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
628,155,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
629,155,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
630,155,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
631,156,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
632,156,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
633,156,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
634,156,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
635,157,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
636,157,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
637,157,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
638,157,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
639,158,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
640,158,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
641,158,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
642,158,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
643,159,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
644,159,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
645,159,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
646,159,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
647,160,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
648,160,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
649,160,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
650,160,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
651,161,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
652,161,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
653,161,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
654,161,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
655,162,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
656,162,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
657,162,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
658,162,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
659,163,1,"ord_line","uc_shipby","20230720132222","20230720132222","938673","938673"
660,163,2,"pckwrk_view","src_pck_zone_id","20230720132222","20230720132222","938673","938673"
661,163,3,"ord","rt_adr_id","20230720132222","20230720132222","938673","938673"
662,163,4,"ord","rtcust","20230720132222","20230720132222","938673","938673"
663,164,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
664,164,2,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
665,164,3,"ord","rtcust","20230720132228","20230720132228","938673","938673"
666,165,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
667,165,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
668,165,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
669,165,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
670,166,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
671,166,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
672,166,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
673,166,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
674,167,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
675,167,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
676,167,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
677,167,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
678,168,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
679,168,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
680,168,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
681,168,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
682,169,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
683,169,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
684,169,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
685,169,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
686,170,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
687,170,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
688,170,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
689,170,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
690,171,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
691,171,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
692,171,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
693,171,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
694,172,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
695,172,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
696,172,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
697,172,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
698,173,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
699,173,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
700,173,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
701,173,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
702,174,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
703,174,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
704,174,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
705,174,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
706,175,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
707,175,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
708,175,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
709,175,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
710,176,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
711,176,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
712,176,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
713,176,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
714,177,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
715,177,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
716,177,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
717,177,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
718,178,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
719,178,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
720,178,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
721,178,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
722,179,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
723,179,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
724,179,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
725,179,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
726,180,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
727,180,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
728,180,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
729,180,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
730,181,1,"ord_line","uc_shipby","20230720132228","20230720132228","938673","938673"
731,181,2,"pckwrk_view","src_pck_zone_id","20230720132228","20230720132228","938673","938673"
732,181,3,"ord","rt_adr_id","20230720132228","20230720132228","938673","938673"
733,181,4,"ord","rtcust","20230720132228","20230720132228","938673","938673"
734,182,1,"ord_line","uc_shipby","20230720132231","20230720132231","938673","938673"
735,182,2,"ord","rt_adr_id","20230720132231","20230720132231","938673","938673"
736,182,3,"ord","rtcust","20230720132231","20230720132231","938673","938673"
737,183,1,"ord_line","uc_shipby","20230720132231","20230720132231","938673","938673"
738,183,2,"pckwrk_view","src_pck_zone_id","20230720132231","20230720132231","938673","938673"
739,183,3,"ord","rt_adr_id","20230720132231","20230720132231","938673","938673"
740,183,4,"ord","rtcust","20230720132231","20230720132231","938673","938673"
741,184,1,"ord_line","uc_shipby","20230720132231","20230720132231","938673","938673"
742,184,2,"pckwrk_view","src_pck_zone_id","20230720132231","20230720132231","938673","938673"
743,184,3,"ord","rt_adr_id","20230720132231","20230720132231","938673","938673"
744,184,4,"ord","rtcust","20230720132231","20230720132231","938673","938673"
745,185,1,"ord_line","uc_shipby","20230720132231","20230720132231","938673","938673"
746,185,2,"pckwrk_view","src_pck_zone_id","20230720132231","20230720132231","938673","938673"
