pcklst_select_cri_id,pcklst_rule_id,seqnum,log_opr,table_nam,field_name,operator,value,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id
67,3,1,"","pck_zone","pck_zone_cod","=","A004-P-01","20220131165134","20220131165134","940788","940788"
776,32,1,"","pck_zone","pck_zone_cod","=","A107-P-01","20230607120832","20230607120832","938673","938673"
777,32,2,"AND","","","","","20230607120832","20230607120832","938673","938673"
778,32,3,"","pcklst","pcklst_rule_id","=","31","20230607120832","20230607120832","938673","938673"
779,32,4,"AND","","","","","20230607120832","20230607120832","938673","938673"
780,32,5,"","pcklst_rule","pcklst_rule_name","=","TROLLEY_1S_A107_ZONE","20230607120832","20230607120832","938673","938673"
781,31,1,"","pck_zone","pck_zone_cod","=","A107-P-01","20230607125200","20230607125200","938673","938673"
782,31,2,"AND","","","","","20230607125200","20230607125200","938673","938673"
783,31,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_A107_ZONE","20230607125200","20230607125200","938673","938673"
784,100,1,"","pck_zone","pck_zone_cod","=","P017-P-01","20230607164212","20230607164212","938673","938673"
785,100,2,"AND","","","","","20230607164212","20230607164212","938673","938673"
786,100,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_P017_ZONE","20230607164212","20230607164212","938673","938673"
787,108,1,"","pck_zone","pck_zone_cod","=","P017-P-01","20230607165258","20230607165258","938673","938673"
788,108,2,"AND","","","","","20230607165259","20230607165259","938673","938673"
789,108,3,"","pcklst","pcklst_rule_id","=","100","20230607165259","20230607165259","938673","938673"
790,108,4,"AND","","","","","20230607165259","20230607165259","938673","938673"
791,108,5,"","pcklst_rule","pcklst_rule_name","=","TROLLEY_1S_P017_ZONE","20230607165300","20230607165300","938673","938673"
792,109,1,"","pck_zone","pck_zone_cod","=","P018-P-01","20230607165637","20230607165637","938673","938673"
793,109,2,"AND","","","","","20230607165637","20230607165637","938673","938673"
794,109,3,"","pcklst","pcklst_rule_id","=","101","20230607165637","20230607165637","938673","938673"
795,109,4,"AND","","","","","20230607165637","20230607165637","938673","938673"
796,109,5,"","pcklst_rule","pcklst_rule_name","=","TROLLEY_1S_P018_ZONE","20230607165637","20230607165637","938673","938673"
797,101,1,"","pck_zone","pck_zone_cod","=","P018-P-01","20230607165731","20230607165731","938673","938673"
798,101,2,"AND","","","","","20230607165731","20230607165731","938673","938673"
799,101,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_P018_ZONE","20230607165731","20230607165731","938673","938673"
800,98,1,"","pck_zone","pck_zone_cod","=","P017-P-01","20230607170151","20230607170151","938673","938673"
801,99,1,"","pck_zone","pck_zone_cod","=","P018-P-01","20230607170214","20230607170214","938673","938673"
802,36,1,"(","","","","","20230607170405","20230607170405","938673","938673"
803,36,2,"","pck_zone","pck_zone_cod","=","A001-P-01","20230607170405","20230607170405","938673","938673"
804,36,3,"OR","","","","","20230607170405","20230607170405","938673","938673"
805,36,4,"","pck_zone","pck_zone_cod","=","A002-P-01","20230607170405","20230607170405","938673","938673"
806,36,5,")","","","","","20230607170405","20230607170405","938673","938673"
807,36,6,"AND","","","","","20230607170405","20230607170405","938673","938673"
808,36,7,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_A001_A002_ZONES","20230607170405","20230607170405","938673","938673"
809,6,1,"","pck_zone","pck_zone_cod","=","A005-P-01","20230607170443","20230607170443","938673","938673"
810,6,2,"AND","","","","","20230607170444","20230607170444","938673","938673"
811,6,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_A005_ZONE","20230607170444","20230607170444","938673","938673"
812,115,1,"","pck_zone","pck_zone_cod","=","A006-P-01","20230607170531","20230607170531","938673","938673"
813,115,2,"AND","","","","","20230607170531","20230607170531","938673","938673"
814,115,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_A006_ZONE","20230607170531","20230607170531","938673","938673"
815,29,1,"","pck_zone","pck_zone_cod","=","A007-P-01","20230607170608","20230607170608","938673","938673"
816,29,2,"AND","","","","","20230607170608","20230607170608","938673","938673"
817,29,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_A007_ZONE","20230607170608","20230607170608","938673","938673"
818,123,1,"","pck_zone","pck_zone_cod","=","A101-P-01","20230607170644","20230607170644","938673","938673"
819,123,2,"AND","","","","","20230607170644","20230607170644","938673","938673"
820,123,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_A101_ZONE","20230607170644","20230607170644","938673","938673"
821,131,1,"","pck_zone","pck_zone_cod","=","A102-P-01","20230607170717","20230607170717","938673","938673"
822,131,2,"AND","","","","","20230607170717","20230607170717","938673","938673"
823,131,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_A102_ZONE","20230607170717","20230607170717","938673","938673"
824,139,1,"","pck_zone","pck_zone_cod","=","A104-P-01","20230607170749","20230607170749","938673","938673"
825,139,2,"AND","","","","","20230607170749","20230607170749","938673","938673"
826,139,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_A104_ZONE","20230607170749","20230607170749","938673","938673"
827,9,1,"","pck_zone","pck_zone_cod","=","P010-P-01","20230607170823","20230607170823","938673","938673"
828,9,2,"AND","","","","","20230607170823","20230607170823","938673","938673"
829,9,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_P010_ZONE","20230607170823","20230607170823","938673","938673"
830,12,1,"","pck_zone","pck_zone_cod","=","P011-P-01","20230607170854","20230607170854","938673","938673"
831,12,2,"AND","","","","","20230607170854","20230607170854","938673","938673"
832,12,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_P011_ZONE","20230607170854","20230607170854","938673","938673"
833,15,1,"","pck_zone","pck_zone_cod","=","P012-P-01","20230607170922","20230607170922","938673","938673"
834,15,2,"AND","","","","","20230607170922","20230607170922","938673","938673"
835,15,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_P012_ZONE","20230607170922","20230607170922","938673","938673"
836,18,1,"","pck_zone","pck_zone_cod","=","P013-P-01","20230607170949","20230607170949","938673","938673"
837,18,2,"AND","","","","","20230607170949","20230607170949","938673","938673"
838,18,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_P013_ZONE","20230607170949","20230607170949","938673","938673"
839,24,1,"","pck_zone","pck_zone_cod","=","P019-P-01","20230607171019","20230607171019","938673","938673"
840,24,2,"AND","","","","","20230607171019","20230607171019","938673","938673"
841,24,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_P019_01_ZONE","20230607171019","20230607171019","938673","938673"
842,27,1,"","pck_zone","pck_zone_cod","=","P019-P-02","20230607171059","20230607171059","938673","938673"
843,27,2,"AND","","","","","20230607171059","20230607171059","938673","938673"
844,27,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_P019_02_ZONE","20230607171059","20230607171059","938673","938673"
845,33,1,"","pck_zone","pck_zone_cod","=","A004-P-01","20230607171138","20230607171138","938673","938673"
846,33,2,"AND","","","","","20230607171138","20230607171138","938673","938673"
847,33,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_SPECIAL","20230607171138","20230607171138","938673","938673"
848,4,1,"","pck_zone","pck_zone_cod","=","W104-P-01","20230607171205","20230607171205","938673","938673"
849,4,2,"AND","","","","","20230607171205","20230607171205","938673","938673"
850,4,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_120CM_W104_ZONE","20230607171205","20230607171205","938673","938673"
851,52,1,"(","","","","","20230607171524","20230607171524","938673","938673"
852,52,2,"","pck_zone","pck_zone_cod","=","A001-P-01","20230607171524","20230607171524","938673","938673"
853,52,3,"OR","","","","","20230607171524","20230607171524","938673","938673"
854,52,4,"","pck_zone","pck_zone_cod","=","A002-P-01","20230607171524","20230607171524","938673","938673"
855,52,5,")","","","","","20230607171524","20230607171524","938673","938673"
856,52,6,"AND","","","","","20230607171524","20230607171524","938673","938673"
857,52,7,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_A001_A002_ZONES","20230607171524","20230607171524","938673","938673"
858,51,1,"","pck_zone","pck_zone_cod","=","A005-P-01","20230607171556","20230607171556","938673","938673"
859,51,2,"AND","","","","","20230607171556","20230607171556","938673","938673"
860,51,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_A005_ZONE","20230607171556","20230607171556","938673","938673"
861,117,1,"","pck_zone","pck_zone_cod","=","A006-P-01","20230607171622","20230607171622","938673","938673"
862,117,2,"AND","","","","","20230607171622","20230607171622","938673","938673"
863,117,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_A006_ZONE","20230607171622","20230607171622","938673","938673"
864,53,1,"","pck_zone","pck_zone_cod","=","A007-P-01","20230607171648","20230607171648","938673","938673"
865,53,2,"AND","","","","","20230607171648","20230607171648","938673","938673"
866,53,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_A007_ZONE","20230607171648","20230607171648","938673","938673"
867,125,1,"","pck_zone","pck_zone_cod","=","A101-P-01","20230607171729","20230607171729","938673","938673"
868,125,2,"AND","","","","","20230607171729","20230607171729","938673","938673"
869,125,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_A101_ZONE","20230607171729","20230607171729","938673","938673"
870,133,1,"","pck_zone","pck_zone_cod","=","A102-P-01","20230607171755","20230607171755","938673","938673"
871,133,2,"AND","","","","","20230607171755","20230607171755","938673","938673"
872,133,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_A102_ZONE","20230607171755","20230607171755","938673","938673"
873,54,1,"","pck_zone","pck_zone_cod","=","A107-P-01","20230607171850","20230607171850","938673","938673"
874,54,2,"AND","","","","","20230607171850","20230607171850","938673","938673"
875,54,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_A107_ZONE","20230607171850","20230607171850","938673","938673"
876,55,1,"","pck_zone","pck_zone_cod","=","P010-P-01","20230607171918","20230607171918","938673","938673"
877,55,2,"AND","","","","","20230607171918","20230607171918","938673","938673"
878,55,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_P010_ZONE","20230607171918","20230607171918","938673","938673"
879,56,1,"","pck_zone","pck_zone_cod","=","P011-P-01","20230607172001","20230607172001","938673","938673"
880,56,2,"AND","","","","","20230607172001","20230607172001","938673","938673"
881,56,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_P011_ZONE","20230607172001","20230607172001","938673","938673"
882,57,1,"","pck_zone","pck_zone_cod","=","P012-P-01","20230607172028","20230607172028","938673","938673"
883,57,2,"AND","","","","","20230607172028","20230607172028","938673","938673"
884,57,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_P012_ZONE","20230607172028","20230607172028","938673","938673"
885,58,1,"","pck_zone","pck_zone_cod","=","P013-P-01","20230607172101","20230607172101","938673","938673"
886,58,2,"AND","","","","","20230607172101","20230607172101","938673","938673"
887,58,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_P013_ZONE","20230607172101","20230607172101","938673","938673"
888,104,1,"","pck_zone","pck_zone_cod","=","P017-P-01","20230607172142","20230607172142","938673","938673"
889,104,2,"AND","","","","","20230607172142","20230607172142","938673","938673"
890,104,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_P017_ZONE","20230607172142","20230607172142","938673","938673"
891,141,1,"","pck_zone","pck_zone_cod","=","A104-P-01","20230607172250","20230607172250","938673","938673"
892,141,2,"AND","","","","","20230607172250","20230607172250","938673","938673"
893,141,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_A104_ZONE","20230607172250","20230607172250","938673","938673"
894,105,1,"","pck_zone","pck_zone_cod","=","P018-P-01","20230607172945","20230607172945","938673","938673"
895,105,2,"AND","","","","","20230607172945","20230607172945","938673","938673"
896,105,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_P018_ZONE","20230607172945","20230607172945","938673","938673"
897,59,1,"","pck_zone","pck_zone_cod","=","P019-P-01","20230607173015","20230607173015","938673","938673"
898,59,2,"AND","","","","","20230607173015","20230607173015","938673","938673"
899,59,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_P019_01_ZONE","20230607173015","20230607173015","938673","938673"
900,60,1,"","pck_zone","pck_zone_cod","=","P019-P-02","20230607173047","20230607173047","938673","938673"
901,60,2,"AND","","","","","20230607173047","20230607173047","938673","938673"
902,60,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_P019_02_ZONE","20230607173047","20230607173047","938673","938673"
903,61,1,"","pck_zone","pck_zone_cod","=","A004-P-01","20230607173114","20230607173114","938673","938673"
904,61,2,"AND","","","","","20230607173114","20230607173114","938673","938673"
905,61,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_SPECIAL","20230607173114","20230607173114","938673","938673"
906,50,1,"","pck_zone","pck_zone_cod","=","W104-P-01","20230607173141","20230607173141","938673","938673"
907,50,2,"AND","","","","","20230607173141","20230607173141","938673","938673"
908,50,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_60CM_W104_ZONE","20230607173141","20230607173141","938673","938673"
909,39,1,"(","","","","","20230607222917","20230607222917","938673","938673"
910,39,2,"","pck_zone","pck_zone_cod","=","A001-P-01","20230607222917","20230607222917","938673","938673"
911,39,3,"OR","","","","","20230607222917","20230607222917","938673","938673"
912,39,4,"","pck_zone","pck_zone_cod","=","A002-P-01","20230607222917","20230607222917","938673","938673"
913,39,5,")","","","","","20230607222917","20230607222917","938673","938673"
914,39,6,"AND","","","","","20230607222917","20230607222917","938673","938673"
915,39,7,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_A001_A002_ZONES","20230607222917","20230607222917","938673","938673"
916,40,1,"","pck_zone","pck_zone_cod","=","A005-P-01","20230607222956","20230607222956","938673","938673"
917,40,2,"AND","","","","","20230607222956","20230607222956","938673","938673"
918,40,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_A005_ZONE","20230607222956","20230607222956","938673","938673"
919,116,1,"","pck_zone","pck_zone_cod","=","A006-P-01","20230607223036","20230607223036","938673","938673"
920,116,2,"AND","","","","","20230607223036","20230607223036","938673","938673"
921,116,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_A006_ZONE","20230607223036","20230607223036","938673","938673"
922,41,1,"","pck_zone","pck_zone_cod","=","A007-P-01","20230607223121","20230607223121","938673","938673"
923,41,2,"AND","","","","","20230607223121","20230607223121","938673","938673"
924,41,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_A007_ZONE","20230607223121","20230607223121","938673","938673"
925,124,1,"","pck_zone","pck_zone_cod","=","A101-P-01","20230607223154","20230607223154","938673","938673"
926,124,2,"AND","","","","","20230607223154","20230607223154","938673","938673"
927,124,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_A101_ZONE","20230607223154","20230607223154","938673","938673"
928,132,1,"","pck_zone","pck_zone_cod","=","A102-P-01","20230607223229","20230607223229","938673","938673"
929,132,2,"AND","","","","","20230607223229","20230607223229","938673","938673"
930,132,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_A102_ZONE","20230607223229","20230607223229","938673","938673"
931,140,1,"","pck_zone","pck_zone_cod","=","A104-P-01","20230607223309","20230607223309","938673","938673"
932,140,2,"AND","","","","","20230607223309","20230607223309","938673","938673"
933,140,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_A104_ZONE","20230607223309","20230607223309","938673","938673"
934,42,1,"","pck_zone","pck_zone_cod","=","A107-P-01","20230607223343","20230607223343","938673","938673"
935,42,2,"AND","","","","","20230607223343","20230607223343","938673","938673"
936,42,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_A107_ZONE","20230607223343","20230607223343","938673","938673"
937,43,1,"","pck_zone","pck_zone_cod","=","P010-P-01","20230607232255","20230607232255","938673","938673"
938,43,2,"AND","","","","","20230607232255","20230607232255","938673","938673"
939,43,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_P010_ZONE","20230607232255","20230607232255","938673","938673"
940,44,1,"","pck_zone","pck_zone_cod","=","P011-P-01","20230607232337","20230607232337","938673","938673"
941,44,2,"AND","","","","","20230607232337","20230607232337","938673","938673"
942,44,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_P011_ZONE","20230607232337","20230607232337","938673","938673"
943,45,1,"","pck_zone","pck_zone_cod","=","P012-P-01","20230607232436","20230607232436","938673","938673"
944,45,2,"AND","","","","","20230607232436","20230607232436","938673","938673"
945,45,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_P012_ZONE","20230607232436","20230607232436","938673","938673"
946,46,1,"","pck_zone","pck_zone_cod","=","P013-P-01","20230607232516","20230607232516","938673","938673"
947,46,2,"AND","","","","","20230607232516","20230607232516","938673","938673"
948,46,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_P013_ZONE","20230607232516","20230607232516","938673","938673"
949,102,1,"","pck_zone","pck_zone_cod","=","P017-P-01","20230607232607","20230607232607","938673","938673"
950,102,2,"AND","","","","","20230607232607","20230607232607","938673","938673"
951,102,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_P017_ZONE","20230607232607","20230607232607","938673","938673"
952,103,1,"","pck_zone","pck_zone_cod","=","P018-P-01","20230607232712","20230607232712","938673","938673"
953,103,2,"AND","","","","","20230607232712","20230607232712","938673","938673"
954,103,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_P018_ZONE","20230607232712","20230607232712","938673","938673"
955,95,1,"","pck_zone","pck_zone_cod","=","P019-P-01","20230607232825","20230607232825","938673","938673"
956,95,2,"AND","","","","","20230607232825","20230607232825","938673","938673"
957,95,3,"","pcklst_rule","pcklst_rule_name","=","TROLLEY_0S_P019_01_ZONE","20230607232825","20230607232825","938673","938673"
958,47,1,"","pck_zone","pck_zone_cod","=","P019-P-01","20230607232901","20230607232901","938673","938673"
959,47,2,"AND","","","","","20230607232901","20230607232901","938673","938673"
960,47,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_P019_01_ZONE","20230607232901","20230607232901","938673","938673"
961,48,1,"","pck_zone","pck_zone_cod","=","P019-P-02","20230607232938","20230607232938","938673","938673"
962,48,2,"AND","","","","","20230607232938","20230607232938","938673","938673"
963,48,3,"","pcklst_rule","pcklst_rule_name","=","SHELVE_80CM_P019_02_ZONESHELVE_80CM_P019_02_ZONE","20230607232938","20230607232938","938673","938673"
964,97,1,"","pck_zone","pck_zone_cod","=","A004-P-01","20230607233031","20230607233031","938673","938673"
965,97,2,"AND","","","","","20230607233031","20230607233031","938673","938673"
