colnam,colval,locale_id,cust_lvl,mls_text,short_dsc,grp_nam
"opt_nam","optPckListReleasePickAsync","DUTCH_HOLLAND",0,"Selectievrijgave asynchroon weergeven","NULL","dcs_data"
"opt_nam","optPckListReleasePickAsync","US_ENGLISH",0,"List release pick asynchronously","NULL","dcs_data"
"opt_nam","optPckListReleasePickResourceAsync","DUTCH_HOLLAND",0,"Vrijgave selectiehulpbron asynchroon weergeven","NULL","dcs_data"
"opt_nam","optPckListReleasePickResourceAsync","US_ENGLISH",0,"List release pick resource asynchronously","NULL","dcs_data"
"opt_nam","optPckListReplnsmnt","DUTCH_HOLLAND",0,"Aanvulling weergeven","NULL","dcs_data"
"opt_nam","optPckListReplnsmnt","US_ENGLISH",0,"List replenishment","NULL","dcs_data"
"opt_nam","optPckListReplnsmntChart","DUTCH_HOLLAND",0,"Aanvullingsdiagram weergeven","NULL","dcs_data"
"opt_nam","optPckListReplnsmntChart","US_ENGLISH",0,"List replenishment chart","NULL","dcs_data"
"opt_nam","optPckListReplnsmntSummary","DUTCH_HOLLAND",0,"Aanvullingsoverzicht weergeven","NULL","dcs_data"
"opt_nam","optPckListReplnsmntSummary","US_ENGLISH",0,"List replenishment summary","NULL","dcs_data"
"opt_nam","optPckListRolePickDeduction","DUTCH_HOLLAND",0,"Vermindering rolselectie weergeven","NULL","dcs_data"
"opt_nam","optPckListRolePickDeduction","US_ENGLISH",0,"List role pick deduction","NULL","dcs_data"
"opt_nam","optPckListRolePickDeductSeq","DUTCH_HOLLAND",0,"Verminderingsvolgorde rolselectie weergeven","NULL","dcs_data"
"opt_nam","optPckListRolePickDeductSeq","US_ENGLISH",0,"List role pick deduction sequence","NULL","dcs_data"
"opt_nam","optPckListRolePickVerification","DUTCH_HOLLAND",0,"Verificatie rolselectie weergeven","NULL","dcs_data"
"opt_nam","optPckListRolePickVerification","US_ENGLISH",0,"List role pick verification","NULL","dcs_data"
"opt_nam","optPckListSelectedPickListRule","DUTCH_HOLLAND",0,"Regel geselecteerde selectielijst weergeven","NULL","dcs_data"
"opt_nam","optPckListSelectedPickListRule","US_ENGLISH",0,"list selected pick list rule","NULL","dcs_data"
"opt_nam","optPckListShort","DUTCH_HOLLAND",0,"Tekort weergeven","NULL","dcs_data"
"opt_nam","optPckListShort","US_ENGLISH",0,"List short","NULL","dcs_data"
"opt_nam","optPckListShortAlloc","DUTCH_HOLLAND",0,"Toewijzing tekort weergeven","NULL","dcs_data"
"opt_nam","optPckListShortAlloc","US_ENGLISH",0,"List Short allocation","NULL","dcs_data"
"opt_nam","optPckListShortLineForShortAllocIssues","DUTCH_HOLLAND",0,"Tekortregel voor probleem toewijzing tekort weergeven","NULL","dcs_data"
"opt_nam","optPckListShortLineForShortAllocIssues","US_ENGLISH",0,"List short line for short allocation issue","NULL","dcs_data"
"opt_nam","optPckListShortLocations","DUTCH_HOLLAND",0,"Locaties tekort weergeven","NULL","dcs_data"
"opt_nam","optPckListShortLocations","US_ENGLISH",0,"List short locations","NULL","dcs_data"
"opt_nam","optPckListSkippedPick","DUTCH_HOLLAND",0,"Overgeslagen selectie weergeven","NULL","dcs_data"
"opt_nam","optPckListSkippedPick","US_ENGLISH",0,"List skipped pick","NULL","dcs_data"
"opt_nam","optPckListSummaryForShortAllocIssues","DUTCH_HOLLAND",0,"Overzicht voor probleem toewijzing tekort weergeven","NULL","dcs_data"
"opt_nam","optPckListSummaryForShortAllocIssues","US_ENGLISH",0,"List summary for short allocation issue","NULL","dcs_data"
"opt_nam","optPckListTrkdSlotDtlForSeqOrder","DUTCH_HOLLAND",0,"Getraceerde slotdetails voor sequentiële order weergeven","NULL","dcs_data"
"opt_nam","optPckListTrkdSlotDtlForSeqOrder","US_ENGLISH",0,"List tracked slot detail for sequence order","NULL","dcs_data"
"opt_nam","optPckListUnallocatedOrder","DUTCH_HOLLAND",0,"Niet-toegewezen order weergeven","NULL","dcs_data"
"opt_nam","optPckListUnallocatedOrder","US_ENGLISH",0,"List unallocated order","NULL","dcs_data"
"opt_nam","optPckListUnpickableInventory","DUTCH_HOLLAND",0,"Niet-selecteerbare voorraad","NULL","dcs_data"
"opt_nam","optPckListUnpickableInventory","US_ENGLISH",0,"List unpickable inventory","NULL","dcs_data"
"opt_nam","optPckListUnpickableLocations","DUTCH_HOLLAND",0,"Niet-selecteerbare locaties weergeven","NULL","dcs_data"
"opt_nam","optPckListUnpickableLocations","US_ENGLISH",0,"List unpickable locations","NULL","dcs_data"
"opt_nam","optPckListUomPickException","DUTCH_HOLLAND",0,"Selectieuitzondering maateenheid weergeven","NULL","dcs_data"
"opt_nam","optPckListUomPickException","US_ENGLISH",0,"List UOM pick exception","NULL","dcs_data"
"opt_nam","optPckListVoiceDevices","DUTCH_HOLLAND",0,"Spraakapparaten weergeven","NULL","dcs_data"
"opt_nam","optPckListVoiceDevices","US_ENGLISH",0,"List Voice Devices","NULL","dcs_data"
"opt_nam","optPckListWavePickSummary","DUTCH_HOLLAND",0,"Golfselectieoverzicht weergeven","NULL","dcs_data"
"opt_nam","optPckListWavePickSummary","US_ENGLISH",0,"List wave pick summary","NULL","dcs_data"
"opt_nam","optPckListWorkAsgnRuleExce","DUTCH_HOLLAND",0,"Uitzondering werktoewijzingsregel weergeven","NULL","dcs_data"
"opt_nam","optPckListWorkAsgnRuleExce","US_ENGLISH",0,"List work assginment rule exception","NULL","dcs_data"
"opt_nam","optPckListWorkAsgnRulesExce","DUTCH_HOLLAND",0,"Werktoewijzingsregel weergeven","NULL","dcs_data"
"opt_nam","optPckListWorkAsgnRulesExce","US_ENGLISH",0,"List work assignment rule","NULL","dcs_data"
"opt_nam","optPckListWorkListAssetSlotLoad","DUTCH_HOLLAND",0,"Slotlading activumlijst werklijst weergeven","NULL","dcs_data"
"opt_nam","optPckListWorkListAssetSlotLoad","US_ENGLISH",0,"List work list asset list slot load","NULL","dcs_data"
"opt_nam","optPckListWorkListGroupCriterion","DUTCH_HOLLAND",0,"Criterium werklijstgroep weergeven","NULL","dcs_data"
"opt_nam","optPckListWorkListGroupCriterion","US_ENGLISH",0,"List work list group criterion","NULL","dcs_data"
"opt_nam","optPckListWorkListRuleBreakCriterion","DUTCH_HOLLAND",0,"Criterium onderbreking werklijstregel weergeven","NULL","dcs_data"
"opt_nam","optPckListWorkListRuleBreakCriterion","US_ENGLISH",0,"List work list rule break criterion","NULL","dcs_data"
"opt_nam","optPckListWorkListRuleGroup","DUTCH_HOLLAND",0,"Groep werklijstregel weergeven","NULL","dcs_data"
"opt_nam","optPckListWorkListRuleGroup","US_ENGLISH",0,"List work list rule group","NULL","dcs_data"
"opt_nam","optPckListWorkListSelectionCriterion","DUTCH_HOLLAND",0,"Criterium selectie werklijst weergeven","NULL","dcs_data"
"opt_nam","optPckListWorkListSelectionCriterion","US_ENGLISH",0,"List work list select criterion","NULL","dcs_data"
"opt_nam","optPckListWorkListSequenceCriterion","DUTCH_HOLLAND",0,"Criterium volgorde werklijst weergeven","NULL","dcs_data"
"opt_nam","optPckListWorkListSequenceCriterion","US_ENGLISH",0,"List work list sequence criterion","NULL","dcs_data"
"opt_nam","optPckListWrkAsgnRuleExceByWrkRuleList","DUTCH_HOLLAND",0,"Uitzondering werktoewijzingsregel per werkregellijst weergeven","NULL","dcs_data"
"opt_nam","optPckListWrkAsgnRuleExceByWrkRuleList","US_ENGLISH",0,"List  work assignment rule exception by work rule list","NULL","dcs_data"
"opt_nam","optPckListWrkZonePickSummary","DUTCH_HOLLAND",0,"Overzicht werkzoneselectie weergeven","NULL","dcs_data"
"opt_nam","optPckListWrkZonePickSummary","US_ENGLISH",0,"List work zone pick summary","NULL","dcs_data"
"opt_nam","optPckMassCopyWorkAsgnRule","DUTCH_HOLLAND",0,"Werktoewijzingsregel kopiëren","NULL","dcs_data"
"opt_nam","optPckMassCopyWorkAsgnRule","US_ENGLISH",0,"Copy work assignment rule","NULL","dcs_data"
"opt_nam","optPckPrintHUSlotLabel","DUTCH_HOLLAND",0,"HUSlot-label afdrukken","NULL","dcs_data"
"opt_nam","optPckPrintHUSlotLabel","US_ENGLISH",0,"Print HUSlot label","NULL","dcs_data"
"opt_nam","optPckProcessVoiceTrace","DUTCH_HOLLAND",0,"Spraaktracering verwerken","NULL","dcs_data"
"opt_nam","optPckProcessVoiceTrace","US_ENGLISH",0,"Process Voice Trace","NULL","dcs_data"
"opt_nam","optPckResetPick","DUTCH_HOLLAND",0,"Selectie opnieuw instellen","NULL","dcs_data"
"opt_nam","optPckResetPick","US_ENGLISH",0,"Reset pick","NULL","dcs_data"
"opt_nam","optPckResetUnAsgndPick","DUTCH_HOLLAND",0,"Niet-toegewezen selectie opnieuw instellen","NULL","dcs_data"
"opt_nam","optPckResetUnAsgndPick","US_ENGLISH",0,"Reset unassigned pick","NULL","dcs_data"
"opt_nam","optPckUpatetAssignedWrkLstRule","DUTCH_HOLLAND",0,"Toegewezen werklijstregel bijwerken","NULL","dcs_data"
"opt_nam","optPckUpatetAssignedWrkLstRule","US_ENGLISH",0,"Update assigned work list rule","NULL","dcs_data"
"opt_nam","optPckUpdateCancelCode","DUTCH_HOLLAND",0,"Annuleringscode bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateCancelCode","US_ENGLISH",0,"Update cancel code","NULL","dcs_data"
"opt_nam","optPckUpdateCancelPick","DUTCH_HOLLAND",0,"Bijwerken - selectie annuleren","NULL","dcs_data"
"opt_nam","optPckUpdateCancelPick","US_ENGLISH",0,"Update cancel pick","NULL","dcs_data"
"opt_nam","optPckUpdateCartonGrp","DUTCH_HOLLAND",0,"Kartonverpakkingsgroep bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateCartonGrp","US_ENGLISH",0,"Update carton group","NULL","dcs_data"
"opt_nam","optPckUpdateCartonSelectCriteria","DUTCH_HOLLAND",0,"Selectiecriteria kartonverpakking bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateCartonSelectCriteria","US_ENGLISH",0,"Update carton select criteria","NULL","dcs_data"
"opt_nam","optPckUpdateCombinePickPolicy","DUTCH_HOLLAND",0,"Bijwerken - selectiebeleid combineren","NULL","dcs_data"
"opt_nam","optPckUpdateCombinePickPolicy","US_ENGLISH",0,"Update combine pick policy","NULL","dcs_data"
"opt_nam","optPckUpdateCommandConfig","DUTCH_HOLLAND",0,"Opdrachtconfiguratie bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateCommandConfig","US_ENGLISH",0,"Update command configuration","NULL","dcs_data"
"opt_nam","optPckUpdateDirectWrkOp","DUTCH_HOLLAND",0,"Bewerking direct werk bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateDirectWrkOp","US_ENGLISH",0,"Update direct work operation","NULL","dcs_data"
"opt_nam","optPckUpdateGrpPickCriteria","DUTCH_HOLLAND",0,"Groep met selectiecriteria bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateGrpPickCriteria","US_ENGLISH",0,"Update group pick criteria","NULL","dcs_data"
"opt_nam","optPckUpdateLstForSeqOrder","DUTCH_HOLLAND",0,"Lijst voor sequentiële order bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateLstForSeqOrder","US_ENGLISH",0,"Update list for sequence order","NULL","dcs_data"
"opt_nam","optPckUpdateOrderTypPckDeduction","DUTCH_HOLLAND",0,"Vermindering selectie ordertype bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateOrderTypPckDeduction","US_ENGLISH",0,"Update order type pick deduction","NULL","dcs_data"
"opt_nam","optPckUpdateOrderTypPckDeductionById","DUTCH_HOLLAND",0,"Vermindering selectie ordertype per ID bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateOrderTypPckDeductionById","US_ENGLISH",0,"Update order type pick deduction by id","NULL","dcs_data"
"opt_nam","optPckUpdateOrderTypPckVerification","DUTCH_HOLLAND",0,"Verificatie selectie ordertype bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateOrderTypPckVerification","US_ENGLISH",0,"Update order type pick verification","NULL","dcs_data"
"opt_nam","optPckUpdatePckVerification","DUTCH_HOLLAND",0,"Selectieverificatie bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdatePckVerification","US_ENGLISH",0,"Update pick verification","NULL","dcs_data"
"opt_nam","optPckUpdatePickMethod","DUTCH_HOLLAND",0,"Selectiemethode bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdatePickMethod","US_ENGLISH",0,"Update pick method","NULL","dcs_data"
"opt_nam","optPckUpdatePickPreValidateSchm","DUTCH_HOLLAND",0,"Schema vooraf-validatie van selectie bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdatePickPreValidateSchm","US_ENGLISH",0,"Update pick pre-validation scheme","NULL","dcs_data"
"opt_nam","optPckUpdatePickReleaseRule","DUTCH_HOLLAND",0,"Regel selectievrijgave bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdatePickReleaseRule","US_ENGLISH",0,"Update pick release rule","NULL","dcs_data"
"opt_nam","optPckUpdatePickZoneDeduction","DUTCH_HOLLAND",0,"Vermindering selectiezone bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdatePickZoneDeduction","US_ENGLISH",0,"Update pick zone deduction","NULL","dcs_data"
"opt_nam","optPckUpdatePickZoneDeductSeq","DUTCH_HOLLAND",0,"Verminderingsvolgorde selectiezone bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdatePickZoneDeductSeq","US_ENGLISH",0,"Update pick zone deduction sequence","NULL","dcs_data"
"opt_nam","optPckUpdateReplnsmnt","DUTCH_HOLLAND",0,"Aanvulling bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateReplnsmnt","US_ENGLISH",0,"Update replenishment","NULL","dcs_data"
"opt_nam","optPckUpdateRolePickDeduction","DUTCH_HOLLAND",0,"Vermindering rolselectie bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateRolePickDeduction","US_ENGLISH",0,"Update role pick deduction","NULL","dcs_data"
"opt_nam","optPckUpdateRolePickDeductSeq","DUTCH_HOLLAND",0,"Verminderingsvolgorde rolselectie bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateRolePickDeductSeq","US_ENGLISH",0,"Update role pick deduction sequence","NULL","dcs_data"
"opt_nam","optPckUpdateRolePickVerification","DUTCH_HOLLAND",0,"Verificatie rolselectie bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateRolePickVerification","US_ENGLISH",0,"Update role pick verification","NULL","dcs_data"
"opt_nam","optPckUpdateShort","DUTCH_HOLLAND",0,"Tekort bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateShort","US_ENGLISH",0,"Update short","NULL","dcs_data"
"opt_nam","optPckUpdateUnallocatedOrder","DUTCH_HOLLAND",0,"Niet-toegewezen order bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateUnallocatedOrder","US_ENGLISH",0,"Update unallocated order","NULL","dcs_data"
"opt_nam","optPckUpdateUomPickException","DUTCH_HOLLAND",0,"Selectieuitzondering maateenheid bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateUomPickException","US_ENGLISH",0,"Update UOM pick exception","NULL","dcs_data"
"opt_nam","optPckUpdateWorkAsgnRuleExce","DUTCH_HOLLAND",0,"Uitzondering werktoewijzingsregel bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateWorkAsgnRuleExce","US_ENGLISH",0,"Update work assginment rule exception","NULL","dcs_data"
"opt_nam","optPckUpdateWorkListAssetSlotLoad","DUTCH_HOLLAND",0,"Slotlading activumlijst werklijst bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateWorkListAssetSlotLoad","US_ENGLISH",0,"Update work list asset list slot load","NULL","dcs_data"
"opt_nam","optPckUpdateWorkListGroupCriterion","DUTCH_HOLLAND",0,"Criterium werklijstgroep bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateWorkListGroupCriterion","US_ENGLISH",0,"Update work list group criterion","NULL","dcs_data"
"opt_nam","optPckUpdateWorkListRuleBreakCriterion","DUTCH_HOLLAND",0,"Criterium onderbreking werklijstregel bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateWorkListRuleBreakCriterion","US_ENGLISH",0,"Update work list rule break criterion","NULL","dcs_data"
"opt_nam","optPckUpdateWorkListRuleGroup","DUTCH_HOLLAND",0,"Groep werklijstregel bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateWorkListRuleGroup","US_ENGLISH",0,"Update work list rule group","NULL","dcs_data"
"opt_nam","optPckUpdateWorkListSelectionCriterion","DUTCH_HOLLAND",0,"Criterium selectie werklijst bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateWorkListSelectionCriterion","US_ENGLISH",0,"Update work list select criterion","NULL","dcs_data"
"opt_nam","optPckUpdateWorkListSequenceCriterion","DUTCH_HOLLAND",0,"Volgordecriterium werklijst bijwerken","NULL","dcs_data"
"opt_nam","optPckUpdateWorkListSequenceCriterion","US_ENGLISH",0,"Update work list sequence criterion","NULL","dcs_data"
"opt_nam","optPckUpdCutOffStillageResPath","DUTCH_HOLLAND",0,"Bijwerken - hulpbronnen afbreken","NULL","dcs_data"
"opt_nam","optPckUpdCutOffStillageResPath","US_ENGLISH",0,"Update cutoff resources","NULL","dcs_data"
"opt_nam","optPckWorkAsgnRuleExceGetWorkListGroupCriterion","DUTCH_HOLLAND",0,"Criterium werklijstgroep ophalen","NULL","dcs_data"
"opt_nam","optPckWorkAsgnRuleExceGetWorkListGroupCriterion","US_ENGLISH",0,"Get work list group criterion","NULL","dcs_data"
"opt_nam","optPckWorkAsgnRuleExceGetWorkListSequenceCriterion","DUTCH_HOLLAND",0,"Volgordecriterium werklijst ophalen","NULL","dcs_data"
"opt_nam","optPckWorkAsgnRuleExceGetWorkListSequenceCriterion","US_ENGLISH",0,"get work list sequence criterion","NULL","dcs_data"
"opt_nam","optPmsnCtlAssoc","DUTCH_HOLLAND",0,"Instellingen koppeling machtiging/besturingselement","","mcsdata"
"opt_nam","optPmsnCtlAssoc","US_ENGLISH",0,"Permission Control Association Setup","","mcsdata"
"opt_nam","optPMSNMaint","DUTCH_HOLLAND",0,"Onderhoud machtiging toegangsniveau","","sal_mnuopt"
"opt_nam","optPMSNMaint","US_ENGLISH",0,"Access Level Permission Maintenance","","sal_mnuopt"
"opt_nam","optProdAllocateWorkOrderAsync","DUTCH_HOLLAND",0,"Werkorder asynchroon toewijzen","NULL","dcs_data"
"opt_nam","optProdAllocateWorkOrderAsync","US_ENGLISH",0,"Allocate Work Order Asynchronously","NULL","dcs_data"
"opt_nam","optProdBatchUpdateWorkOrderLines","DUTCH_HOLLAND",0,"Werkorderregels in batches bijwerken","NULL","dcs_data"
"opt_nam","optProdBatchUpdateWorkOrderLines","US_ENGLISH",0,"Batch Update Work Order Lines","NULL","dcs_data"
"opt_nam","optProdCloseWorkOrder","DUTCH_HOLLAND",0,"Werkorder sluiten","NULL","dcs_data"
"opt_nam","optProdCloseWorkOrder","US_ENGLISH",0,"Close Work Order","NULL","dcs_data"
"opt_nam","optProdConfirmWorkOrder","DUTCH_HOLLAND",0,"Werkorder bevestigen","NULL","dcs_data"
"opt_nam","optProdConfirmWorkOrder","US_ENGLISH",0,"Confirm Work Order","NULL","dcs_data"
"opt_nam","optProdCopyBillOfMaterial","DUTCH_HOLLAND",0,"Stuklijst kopiëren","NULL","dcs_data"
"opt_nam","optProdCopyBillOfMaterial","US_ENGLISH",0,"Copy Bill Of Material","NULL","dcs_data"
"opt_nam","optProdCopyWorkOrder","DUTCH_HOLLAND",0,"Werkorder kopiëren","NULL","dcs_data"
"opt_nam","optProdCopyWorkOrder","US_ENGLISH",0,"Copy Work Order","NULL","dcs_data"
"opt_nam","optProdCreateBillOfMaterial","DUTCH_HOLLAND",0,"Stuklijst maken","NULL","dcs_data"
"opt_nam","optProdCreateBillOfMaterial","US_ENGLISH",0,"Create Bill Of Material","NULL","dcs_data"
"opt_nam","optProdCreateBillOfMaterialLine","DUTCH_HOLLAND",0,"Stuklijstregel maken","NULL","dcs_data"
"opt_nam","optProdCreateBillOfMaterialLine","US_ENGLISH",0,"Create Bill Of Material Line","NULL","dcs_data"
"opt_nam","optProdCreateBillOfMaterialLineProcessing","DUTCH_HOLLAND",0,"Verwerking stuklijstregel maken","NULL","dcs_data"
"opt_nam","optProdCreateBillOfMaterialLineProcessing","US_ENGLISH",0,"Create Bill Of Material Line Processing","NULL","dcs_data"
"opt_nam","optProdCreateBillOfMaterialProcessing","DUTCH_HOLLAND",0,"Verwerking stuklijst maken","NULL","dcs_data"
"opt_nam","optProdCreateBillOfMaterialProcessing","US_ENGLISH",0,"Create Bill Of Material Processing","NULL","dcs_data"
"opt_nam","optProdCreateProductionLine","DUTCH_HOLLAND",0,"Productielijn maken","NULL","dcs_data"
"opt_nam","optProdCreateProductionLine","US_ENGLISH",0,"Create Production Line","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrder","DUTCH_HOLLAND",0,"Werkorder maken","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrder","US_ENGLISH",0,"Create Work Order","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrderComponentSerial","DUTCH_HOLLAND",0,"Serienummer werkordercomponent maken","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrderComponentSerial","US_ENGLISH",0,"Create Work Order Component Serial","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrderFromBOM","DUTCH_HOLLAND",0,"Werkorder maken op basis van stuklijst","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrderFromBOM","US_ENGLISH",0,"Create Work Order From Bill Of Material","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrderLine","DUTCH_HOLLAND",0,"Werkorderregel maken","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrderLine","US_ENGLISH",0,"Create Work Order Line","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrderLineNote","DUTCH_HOLLAND",0,"Opmerking werkorderregel maken","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrderLineNote","US_ENGLISH",0,"Create Work Order Line Note","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrderNote","DUTCH_HOLLAND",0,"Opmerking werkorder maken","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrderNote","US_ENGLISH",0,"Create Work Order Note","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrderType","DUTCH_HOLLAND",0,"Type werkorder maken","NULL","dcs_data"
"opt_nam","optProdCreateWorkOrderType","US_ENGLISH",0,"Create Work Order Type","NULL","dcs_data"
"opt_nam","optProdDeleteBillOfMaterial","DUTCH_HOLLAND",0,"Stuklijst verwijderen","NULL","dcs_data"
"opt_nam","optProdDeleteBillOfMaterial","US_ENGLISH",0,"Delete Bill Of Material","NULL","dcs_data"
"opt_nam","optProdDeleteBillOfMaterialLine","DUTCH_HOLLAND",0,"Stuklijstregel verwijderen","NULL","dcs_data"
"opt_nam","optProdDeleteBillOfMaterialLine","US_ENGLISH",0,"Delete Bill Of Material Line","NULL","dcs_data"
"opt_nam","optProdDeleteBillOfMaterialLineProcessing","DUTCH_HOLLAND",0,"Verwerking stuklijstregel verwijderen","NULL","dcs_data"
"opt_nam","optProdDeleteBillOfMaterialLineProcessing","US_ENGLISH",0,"Delete Bill Of Material Line Processing","NULL","dcs_data"
"opt_nam","optProdDeleteBillOfMaterialProcessing","DUTCH_HOLLAND",0,"Verwerking stuklijst verwijderen","NULL","dcs_data"
"opt_nam","optProdDeleteBillOfMaterialProcessing","US_ENGLISH",0,"Delete Bill Of Material Processing","NULL","dcs_data"
"opt_nam","optProdDeleteProductionLine","DUTCH_HOLLAND",0,"Productielijn verwijderen","NULL","dcs_data"
"opt_nam","optProdDeleteProductionLine","US_ENGLISH",0,"Delete Production Line","NULL","dcs_data"
"opt_nam","optProdDeleteWorkOrder","DUTCH_HOLLAND",0,"Werkorder verwijderen","NULL","dcs_data"
"opt_nam","optProdDeleteWorkOrder","US_ENGLISH",0,"Delete Work Order","NULL","dcs_data"
"opt_nam","optProdDeleteWorkOrderComponentSerial","DUTCH_HOLLAND",0,"Serienummer werkordercomponent verwijderen","NULL","dcs_data"
"opt_nam","optProdDeleteWorkOrderComponentSerial","US_ENGLISH",0,"Delete Work Order Component Serial","NULL","dcs_data"
"opt_nam","optProdDeleteWorkOrderLine","DUTCH_HOLLAND",0,"Werkorderregel verwijderen","NULL","dcs_data"
"opt_nam","optProdDeleteWorkOrderLine","US_ENGLISH",0,"Delete Work Order Line","NULL","dcs_data"
"opt_nam","optProdDeleteWorkOrderLineNote","DUTCH_HOLLAND",0,"Opmerking werkorderrregel verwijderen","NULL","dcs_data"
"opt_nam","optProdDeleteWorkOrderLineNote","US_ENGLISH",0,"Delete Work Order Line Note","NULL","dcs_data"
"opt_nam","optProdDeleteWorkOrderNote","DUTCH_HOLLAND",0,"Opmerking werkorder verwijderen","NULL","dcs_data"
"opt_nam","optProdDeleteWorkOrderNote","US_ENGLISH",0,"Delete Work Order Note","NULL","dcs_data"
"opt_nam","optProdDeleteWorkOrderType","DUTCH_HOLLAND",0,"Type werkorder verwijderen","NULL","dcs_data"
"opt_nam","optProdDeleteWorkOrderType","US_ENGLISH",0,"Delete Work Order Type","NULL","dcs_data"
"opt_nam","optProdGetBillOfMaterial","DUTCH_HOLLAND",0,"Stuklijst ophalen","NULL","dcs_data"
"opt_nam","optProdGetBillOfMaterial","US_ENGLISH",0,"Get Bill Of Material","NULL","dcs_data"
"opt_nam","optProdGetBillOfMaterialLine","DUTCH_HOLLAND",0,"Stuklijstregel ophalen","NULL","dcs_data"
"opt_nam","optProdGetBillOfMaterialLine","US_ENGLISH",0,"Get Bill Of Material Line","NULL","dcs_data"
"opt_nam","optProdGetBillOfMaterialLineProcessing","DUTCH_HOLLAND",0,"Verwerking stuklijstregel ophalen","NULL","dcs_data"
"opt_nam","optProdGetBillOfMaterialLineProcessing","US_ENGLISH",0,"Get Bill Of Material Line Processing","NULL","dcs_data"
"opt_nam","optProdGetBillOfMaterialProcessing","DUTCH_HOLLAND",0,"Verwerking stuklijst ophalen","NULL","dcs_data"
"opt_nam","optProdGetBillOfMaterialProcessing","US_ENGLISH",0,"Get Bill Of Material Processing","NULL","dcs_data"
"opt_nam","optProdGetProductionLine","DUTCH_HOLLAND",0,"Productielijn ophalen","NULL","dcs_data"
"opt_nam","optProdGetProductionLine","US_ENGLISH",0,"Get Production Line","NULL","dcs_data"
"opt_nam","optProdGetWorkOrder","DUTCH_HOLLAND",0,"Werkorder ophalen","NULL","dcs_data"
"opt_nam","optProdGetWorkOrder","US_ENGLISH",0,"Get Work Order","NULL","dcs_data"
"opt_nam","optProdGetWorkOrderAllocAsyncResGrp","DUTCH_HOLLAND",0,"Groep asynchrone bronnen voor toewijzing werkorder ophalen","NULL","dcs_data"
"opt_nam","optProdGetWorkOrderAllocAsyncResGrp","US_ENGLISH",0,"Get Work Order Allocation Asynchronous Resource Group","NULL","dcs_data"
"opt_nam","optProdGetWorkOrderComponentItem","DUTCH_HOLLAND",0,"Werkordercomponentitem ophalen","NULL","dcs_data"
"opt_nam","optProdGetWorkOrderComponentItem","US_ENGLISH",0,"Get Work Order Component Item","NULL","dcs_data"
"opt_nam","optProdGetWorkOrderComponentSerial","DUTCH_HOLLAND",0,"Serienummer werkordercomponent ophalen","NULL","dcs_data"
"opt_nam","optProdGetWorkOrderComponentSerial","US_ENGLISH",0,"Get Work Order Component Serial","NULL","dcs_data"
"opt_nam","optProdGetWorkOrderLine","DUTCH_HOLLAND",0,"Werkorderregel ophalen","NULL","dcs_data"
"opt_nam","optProdGetWorkOrderLine","US_ENGLISH",0,"Get Work Order Line","NULL","dcs_data"
"opt_nam","optProdGetWorkOrderLineNote","DUTCH_HOLLAND",0,"Opmerking werkorderregel ophalen","NULL","dcs_data"
