polcod,polvar,polval,wh_id_tmpl,srtseq,rtstr1,rtstr2,rtnum1,rtnum2,rtflt1,rtflt2,moddte,mod_usr_id,grp_nam,is_purged
"RDTALLOPR","MISCELLANEOUS","CREATE-TRUCKS","----",0,"","",0,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","CURRENT-LOCATION-AT-LOGIN","----",0,"Y","",0,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","CURRENT-LOCATION-AT-LOGIN","3",0,"Y","",0,0,0.0,0.0,"20200602155735","938673","",0
"RDTALLOPR","MISCELLANEOUS","DATE-FORMAT","----",0,"DEFAULT","YYYYMMDDHH24MISS",0,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","DEFAULT-PART-DTL","----",0,"","",0,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","DEFAULT-PICKING-ATTRIBUTES","----",0,"","",0,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","DEPOSIT-LODNUM-ENABLED","----",0,"","",1,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","DEPOSIT-LODNUM-ENABLED","3",0,"","",0,0,0.0,0.0,"20180910103839","940028","",0
"RDTALLOPR","MISCELLANEOUS","DISPLAY-CUST-INFO-PICKING","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","DISPLAY-DEPOSIT-SUB-IDENTIFIER","----",0,"subucc","",0,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","FORCE-DATE-CHECK-DURING-ASN-RECEIVE","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","INCLUDE-UNDIR-DEVICE","----",0,"","",1,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","INCLUDE-UNDIR-DEVICE","3",0,"","",0,0,0.0,0.0,"20181126160010","RAOUL","",0
"RDTALLOPR","MISCELLANEOUS","INVOICE-RECEIVING","----",0,"","",1,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","LABEL-LOAD-AFTER-UNDIR-PICK","----",0,"","",1,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","LABELS-AFTER-IDENTIFY","----",0,"","",0,0,0.0,0.0,"20221028133714","938673","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","LABELS-AFTER-IDENTIFY","3",0,"","",1,0,0.0,0.0,"20180913140834","939370","",0
"RDTALLOPR","MISCELLANEOUS","LOCATION-VERIFY-FORCE-LOCVRC-SCAN","----",0,"","",0,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","MAX-ROWS-INV-DISP","----",0,"","",50,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","MIXED-SUPPLIER-TRUSTED","----",0,"","",1,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","OVERRIDE-WORKOPERATION-ENABLED","----",0,"","",0,0,0.0,0.0,"20230818080607","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","PICKUP-FORM-DEST-ENABLED","----",0,"","",1,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","PICKUP-FORM-DEST-ENABLED","3",0,"","",1,0,0.0,0.0,"20180910134111","940028","",0
"RDTALLOPR","MISCELLANEOUS","PICKUP-FORM-WRKREF-ENABLED","----",0,"","",1,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","RCV-SINGLE-CASE","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","RDTALLOPR-RF-RECOVERY-TIMEOUT-IN-SECONDS","----",0,"","",10,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","RF-AUTO-CREATE-PUTAWAY-WORK","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","RF-AUTO-PRINT-OSD-REPORT","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","RF-LOOK-WORK-TIMEOUT","----",0,"","",60,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","RF-LOOP-TIMER-LENGTH-IN-SECONDS","----",0,"","",5,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","RF-PRINT-TRAILER-CLOSE-PUTAWAY-FAIL","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","RF-SESSION-RECOVERY","----",0,"","",1,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","RF-SHORT-TIMER-LENGTH-IN-SECONDS","----",0,"","",30,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","RF-TIMER-LENGTH-IN-SECONDS","----",0,"","",300,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","TRANSFER-WRKREF-ENABLED","----",0,"","",0,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","MISCELLANEOUS","USE-WORK-AREA-ASSOCIATIONS","----",0,"","",0,0,0.0,0.0,"20230818080607","NOUSER","dcs_data",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","----",0,"","",1,-10000,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",2,"","",0,10020,0.0,0.0,"20200325170428","940409","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",3,"","",0,10021,0.0,0.0,"20200325170428","940409","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",4,"","",0,10028,0.0,0.0,"20200325170428","940409","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",5,"","",0,10029,0.0,0.0,"20200325170428","940409","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",6,"","",0,10030,0.0,0.0,"20200325170428","940409","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",7,"","",0,10016,0.0,0.0,"20201019172911","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",8,"","",0,10035,0.0,0.0,"20201019172921","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",9,"","",0,10042,0.0,0.0,"20200929103559","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",10,"","",0,10043,0.0,0.0,"20200929103612","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",12,"","",0,10041,0.0,0.0,"20201019160058","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",13,"","",0,10044,0.0,0.0,"20201112062404","938673","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",14,"","",0,10046,0.0,0.0,"20210520173812","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",15,"","",0,10019,0.0,0.0,"20210629100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",16,"","",0,10045,0.0,0.0,"20210629100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",18,"","",0,10047,0.0,0.0,"20210629100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",19,"","",0,10048,0.0,0.0,"20210629100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",20,"","",0,10049,0.0,0.0,"20210629100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",21,"","",0,10050,0.0,0.0,"20210629100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",22,"","",0,10051,0.0,0.0,"20210629100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",23,"","",0,10052,0.0,0.0,"20210629100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",24,"","",0,10053,0.0,0.0,"20210629100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",25,"","",0,10055,0.0,0.0,"20210629100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",26,"","",0,10056,0.0,0.0,"20210826100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",27,"","",0,10057,0.0,0.0,"20210826100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",28,"","",0,10058,0.0,0.0,"20210826100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",29,"","",0,10059,0.0,0.0,"20210826100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",30,"","",0,10060,0.0,0.0,"20210826100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",31,"","",0,10063,0.0,0.0,"20210826100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",32,"","",0,10061,0.0,0.0,"20210826100000","939161","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",33,"","",0,10064,0.0,0.0,"20220418133344","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",34,"","",0,10065,0.0,0.0,"20220418133354","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",35,"","",0,10066,0.0,0.0,"20220418133401","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",36,"","",0,10067,0.0,0.0,"20220418133409","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",37,"","",0,10068,0.0,0.0,"20220418133416","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",38,"","",0,10069,0.0,0.0,"20220421140113","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",39,"","",0,10070,0.0,0.0,"20220421140123","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",40,"","",0,10071,0.0,0.0,"20220421151101","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",41,"","",0,10072,0.0,0.0,"20220926153435","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",42,"","",0,10073,0.0,0.0,"20221005170249","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",43,"","",0,10074,0.0,0.0,"20221005170249","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",44,"","",0,10075,0.0,0.0,"20221005170249","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",45,"","",0,10076,0.0,0.0,"20221005170249","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",46,"","",0,10077,0.0,0.0,"20221005170249","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",47,"","",0,10078,0.0,0.0,"20221005171147","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",48,"","",0,10079,0.0,0.0,"20221005171147","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",49,"","",0,10080,0.0,0.0,"20221005171147","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",50,"","",0,10081,0.0,0.0,"20221005171452","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",51,"","",0,10082,0.0,0.0,"20221005171452","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",52,"","",0,10083,0.0,0.0,"20221005171759","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",53,"","",0,10084,0.0,0.0,"20221005171759","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",54,"","",0,10085,0.0,0.0,"20221005171759","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",55,"","",0,10086,0.0,0.0,"20221005172259","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",57,"","",0,10088,0.0,0.0,"20221005172259","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",58,"","",0,10089,0.0,0.0,"20221122175403","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",59,"","",0,10090,0.0,0.0,"20221227000000","938673","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",60,"","",0,10091,0.0,0.0,"20221227000000","938673","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",61,"","",0,10092,0.0,0.0,"20231006080437","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",62,"","",0,10093,0.0,0.0,"20231006080452","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",63,"","",0,10094,0.0,0.0,"20231006080500","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",64,"","",0,10095,0.0,0.0,"20231006080510","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",65,"","",0,10096,0.0,0.0,"20231006080516","939370","",0
"RDTALLOPR","TRANSFER","ALLOW-PARTIAL-TRANSFER","3",66,"","",0,10097,0.0,0.0,"20231006080522","939370","",0
"RDTALLOPR","TRANSFER","CONF-THRESH-PICKUP","----",0,"","",1,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","TRANSFER","CONF-THRESH-PICKUP","3",0,"","",0,0,0.0,0.0,"20180910093923","940028","",0
"RDTALLOPR","TRANSFER","DISALLOW-PHYSICAL-PARTIAL","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RDTALLOPR","TRANSFER","DST-ID-ENABLED","----",0,"","",0,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","TRANSFER","LABEL-LOAD","----",0,"","",0,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RDTALLOPR","TRANSFER","MERGE-ON-DEPOSIT","----",0,"","",1,0,0.0,0.0,"20210202173921","NOUSER","dcs_data",0
"RECEIPT-PROCESSING","HOT-RECEIPTS","PROCESS-HOT-TRAILER","----",0,"","",1,0,0.0,0.0,"20230818080607","NOUSER","dsc_data",0
"RECEIVE-INVENTORY","AUTO-CLOSE-TRUCKS","CLOSE-ON-RF-USER-CONF","----",0,"","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"RECEIVE-INVENTORY","AUTO-CLOSE-TRUCKS","CLOSE-STRATEGY","----",0,"DISABLED","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"RECEIVE-INVENTORY","AUTO-CLOSE-TRUCKS","CLOSE-STRATEGY","3",0,"THIS-TRUCK-ONLY","",0,0,0.0,0.0,"20180921122508","939370","",0
"RECEIVE-INVENTORY","AUTO-CLOSE-TRUCKS","RETURN-CLOSE-TRUCK-ERROR","----",0,"Y","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"RECEIVE-INVENTORY","AUTO-CLOSE-TRUCKS","RETURN-CLOSE-TRUCK-ERROR","3",0,"Y","",0,0,0.0,0.0,"20180921122511","939370","",0
"RECEIVE-INVENTORY","CLOSE-TRUCK","SEND-TRANX-ON-CLOSE","----",0,"","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"RECEIVE-INVENTORY","COMPLETE-RECEIPTS","DEFER-LOG-COMPLETE-EVENT-ENABLED","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RECEIVE-INVENTORY","RECEIVE-DEFERRED","RECEIVE-INVENTORY-DEFER-ENABLED","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RECEIVE-INVENTORY","RECEIVE-DEFERRED","RECEIVE-INVENTORY-DEFER-ENABLED","3",0,"","",0,0,0.0,0.0,"20181011111625","939370","dcs_data",0
"RECEIVE-INVENTORY","RECEIVE-DEFERRED","REVERSE-RECEIPT-DEFER-ENABLED","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RECEIVE-INVENTORY","RECEIVE-WITHOUT-ORDER","ALLOW-RECEIVING-TRACKING","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"RECEIVE-INVENTORY","UNDO-RECEIPTS","ALLOW-REVERSE-AFTER-CLOSE","----",0,"","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"RECEIVE-INVENTORY","UNDO-RECEIPTS","REMOVE-INVENTORY-AFTER-REVERSE","----",0,"","",1,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"RECEIVE-INVENTORY","UNDO-RECEIPTS","UNDO-METHOD","----",0,"UNDO-RECEIPT-INFO","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","DEMAND","RETRY-COUNT","----",0,"","",1,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"REPLENISHMENT","MISCELLANEOUS","ALLOW-USE-PP-IF-NO-RP-EXIST","----",0,"","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","MISCELLANEOUS","CROSSDOCK-RESIDUAL-INVENTORY","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"REPLENISHMENT","MISCELLANEOUS","DISABLE-REPL-DYNAMIC-PICKFACES","----",0,"","",1,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","MISCELLANEOUS","DISABLE-REPL-FIFO-CHECKS","----",0,"","",1,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","MISCELLANEOUS","DYNAMIC-SLOT-PLAN-TEMPLATE","----",0,"","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","MISCELLANEOUS","ENABLE-ALLOC-SEARCH-PATH","----",0,"","",0,0,0.0,0.0,"20230818080556","NOUSER","dcs_data",0
"REPLENISHMENT","MISCELLANEOUS","MAX-REPL-ACTIVE","----",0,"","",200,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","MISCELLANEOUS","MAX-REPL-CREATED","----",0,"","",150,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","MISCELLANEOUS","OVERFILL-LOCATION","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"REPLENISHMENT","MISCELLANEOUS","PIP-RETRY-NXTLOC","----",0,"","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","MISCELLANEOUS","REMOVE-PROCESSED-DYN-SLOT-PLAN","----",0,"","",1,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","MISCELLANEOUS","SLOTTING-GROUP-RPLWRK-BY","----",0,"","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","MISCELLANEOUS","UTILIZE-REMQTY-FOR-PARTIAL-FULFILLMENT","----",0,"","",0,0,0.0,0.0,"20210202173824","NOUSER","dcs_data",0
"REPLENISHMENT","ORDER-INV","ABS-ORDINV-CODE","----",0,"MIN","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","ORDER-INV","ABS-ORDINV-TYPE","----",0,"FIFO-ORDER-BY","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","ORDER-INV","ABS-ORDINV-WIN","----",0,"","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","QUANTITY-TRIGGERED","INSTALLED","----",0,"","",1,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","QUANTITY-TRIGGERED","LOG-FILE-ENABLED","----",0,"","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","QUANTITY-TRIGGERED","STORE-ASG-LOC","----",0,"N","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","TOP-OFF","COMMIT-DURING-PROCESSING","----",0,"","",1,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","TOP-OFF","FIND-LOCATION","----",0,"BY-RPLCFG","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","TOP-OFF","FLOOR-PERCENTAGE","----",0,"","",1,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","TOP-OFF","INSTALLED","----",0,"","",1,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPLENISHMENT","TOP-OFF","LOG-FILE-ENABLED","----",0,"","",0,0,0.0,0.0,"20210202173922","NOUSER","dcs_data",0
"REPORTING","MAX-PAGES","DEFAULT","----",0,"","",500,0,0.0,0.0,"20230818080137","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-AllEmployees","----",0,"","",500,0,0.0,0.0,"20230818080137","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-AuditWorksheet","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-BillOfMaterials","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-CartonizedPick","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-ComponentUsage","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-CountActivity","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-CountBackAdjustments","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-CountDetailForDate","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-CountPartSummaryByMonth","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-CountPartSummaryForDate","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-CountSummaryByMonth","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-CountSummaryForDate","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-CountVariancebyLocation","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-CountVariancebyPart","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-CountWorksheet","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-CycleCountDeferred","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-DeadCaseLocations","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-DistroExceptions","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-ExpiredInventory","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-FtpAffectedOutstandingWork","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-HoldHistory","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-InventoryActivitySummary","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-InventoryAnalysis","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-InventoryComponent","----",0,"","",500,0,0.0,0.0,"20230818080607","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-InventorySummary","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-MasterHandlingLabelReport","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-MasterHandlingLabelSummaryReport","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-MovePath","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-OrderPartAvailability","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-OrderSummaryByCarrier","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-PackingList","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-PackingListByCarMove","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-PartFootprints","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-PartNumber","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-PickExceptions","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-PickList","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-PickSheet","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-PickSheetByCarMove","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
"REPORTING","MAX-PAGES","Std-PickSummary","----",0,"","",500,0,0.0,0.0,"20230818080608","NOUSER","reporting_data",0
