gln,wh_id,stoloc,ins_dt,ins_user_id,last_upd_dt,last_upd_user_id
"8719604987625","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987632","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987656","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8719604987663","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8719604987670","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8719604987687","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987694","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987717","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987724","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987731","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987748","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987779","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604987786","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604987793","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604987809","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604987823","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604987847","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604987854","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604987861","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604987892","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604987915","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604987922","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604987939","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604987960","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604987977","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987984","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604987991","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988004","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988011","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988028","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988035","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988042","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988059","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988066","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988073","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988080","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988097","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988103","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988110","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604988141","2","N10-002-01","20230210161818","939370","20230210161818","939370"
"8719604988158","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8719604988165","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8719604988172","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8719604988189","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8719604988196","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8719604988226","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8719604988233","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8719604988240","2","V1-002-02","20220725161924","939370","20230210161817","939370"
"8719604988257","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8719604988264","2","N20-002-02","20220725161924","939370","20230210161817","939370"
"8719604988271","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8719604988288","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8719604988295","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8719604988301","2","J3-002-01","20220725161924","939370","20230210161818","939370"
"8719604988325","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988332","2","S1-002-01","20220725161924","939370","20230210161818","939370"
"8719604988349","2","V1-002-01","20220725161924","939370","20230210161817","939370"
"8719604988479","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988486","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988493","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988509","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988516","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988523","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988530","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988547","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988554","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988561","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988578","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988585","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988592","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988608","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988615","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988622","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988639","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988646","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988653","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988660","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988677","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988684","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604988707","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988714","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988721","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988738","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988745","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988752","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988769","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988776","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988783","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988790","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988806","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988813","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988820","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988837","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988844","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988851","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988868","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988875","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988882","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988899","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988905","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988912","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988929","2","N10-002-02","20220725161924","939370","20230210161817","939370"
"8719604988936","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604988943","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604988950","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604988967","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604988974","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604988981","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604988998","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989001","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989018","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989025","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989032","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989049","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8719604989056","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8719604989063","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8719604989070","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8719604989087","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8719604989094","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8719604989100","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8719604989117","2","N20-002-01","20220725161924","939370","20230210161817","939370"
"8719604989124","2","X3-001-01","20220725161924","939370","20220725161924","939370"
"8719604989131","2","X3-001-01","20220725161924","939370","20220725161924","939370"
"8719604989148","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989155","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989162","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989179","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989186","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989193","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989209","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989216","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989223","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989230","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989247","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989254","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989261","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989278","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989285","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989292","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989308","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989315","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989322","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989339","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989346","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989353","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989360","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989377","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989384","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989391","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989407","2","N10-002-01","20220725161924","939370","20230210161818","939370"
"8719604989414","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989421","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604989438","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604989445","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604989452","2","N0-002-02","20220725161924","939370","20230210161817","939370"
"8719604989469","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989483","2","N10-002-01","20220725161924","939370","20230210161817","939370"
"8719604989490","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989506","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989513","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989520","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989544","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989551","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989568","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989575","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989582","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989599","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989605","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989612","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989629","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989636","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989643","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989650","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989667","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989674","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989681","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604989698","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604990359","2","N0-002-01","20220725161924","939370","20230210161817","939370"
"8719604990595","2","O1-002-01","20220725161924","939370","20230210161818","939370"
"8719604991561","2","V1-002-01","20230210161817","939370","20230210161817","939370"
"8719604992360","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992377","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992384","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992391","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992407","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992414","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992421","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992438","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992445","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992452","2","O1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992469","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992476","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992483","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992490","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992506","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992513","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992520","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992537","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992544","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992551","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992568","2","S1-002-01","20230210161818","939370","20230210161818","939370"
"8719604992575","2","N10-002-01","20230210161817","939370","20230210161817","939370"
"8719604992582","2","N20-002-01","20230210161817","939370","20230210161817","939370"
