uc_delivery_id,wh_id,dst_mov_zone_id,seqnum,stoloc,uc_multi_drop,frstol,ins_dt,last_upd_dt,last_upd_user_id
-1,"2",-1,349,"N20-001-01",1,"P017-003-02","20230210164811","20230210164811","939370"
-1,"2",-1,350,"J0-001-01",1,"P017-003-03","20230210164811","20230210164811","939370"
-1,"2",-1,351,"J0-001-01",1,"P017-003-04","20230210164811","20230210164811","939370"
-1,"2",-1,352,"N0-001-01",1,"P017-003-05","20230210164811","20230210164811","939370"
-1,"2",-1,353,"V1-001-01",1,"P017-003-06","20230210164811","20230210164811","939370"
-1,"2",-1,354,"V1-001-01",1,"P017-003-07","20230210164811","20230210164811","939370"
-1,"2",-1,355,"J0-001-01",1,"P017-003-08","20230210164811","20230210164811","939370"
-1,"2",-1,356,"N0-001-01",1,"P017-003-09","20230210164811","20230210164811","939370"
-1,"2",-1,357,"N10-001-01",1,"P017-003-10","20230210164811","20230210164811","939370"
-1,"2",-1,358,"J0-001-01",1,"P017-003-11","20230210164811","20230210164811","939370"
-1,"2",-1,359,"J0-001-01",1,"P017-003-12","20230210164811","20230210164811","939370"
-1,"2",-1,360,"J0-001-01",1,"P017-003-12","20230210164811","20230210164811","939370"
-1,"2",-1,361,"S1-001-01",1,"P017-003-20","20230210164811","20230210164811","939370"
-1,"2",-1,362,"S1-001-01",1,"P017-003-21","20230210164811","20230210164811","939370"
-1,"2",-1,363,"S1-001-01",1,"P017-003-22","20230210164811","20230210164811","939370"
-1,"2",-1,364,"S1-001-01",1,"P017-003-23","20230210164811","20230210164811","939370"
-1,"2",-1,365,"S1-001-01",1,"P017-003-24","20230210164811","20230210164811","939370"
-1,"2",-1,366,"S1-001-01",1,"P017-003-25","20230210164811","20230210164811","939370"
-1,"2",-1,367,"S1-001-01",1,"P017-003-26","20230210164811","20230210164811","939370"
-1,"2",-1,368,"S1-001-01",1,"P017-003-27","20230210164811","20230210164811","939370"
-1,"2",-1,369,"S1-001-01",1,"P017-003-28","20230210164811","20230210164811","939370"
-1,"2",-1,370,"S1-001-01",1,"P017-003-29","20230210164811","20230210164811","939370"
-1,"2",-1,371,"S1-001-01",1,"P017-003-30","20230210164811","20230210164811","939370"
-1,"2",-1,372,"O1-001-01",1,"P017-003-31","20230210164811","20230210164811","939370"
-1,"2",-1,373,"O1-001-01",1,"P017-003-32","20230210164811","20230210164811","939370"
-1,"2",-1,374,"O1-001-01",1,"P017-003-33","20230210164811","20230210164811","939370"
-1,"2",-1,375,"O1-001-01",1,"P017-003-34","20230210164811","20230210164811","939370"
-1,"2",-1,376,"O1-001-01",1,"P017-003-35","20230210164811","20230210164811","939370"
-1,"2",-1,377,"O1-001-01",1,"P017-003-36","20230210164811","20230210164811","939370"
-1,"2",-1,378,"O1-001-01",1,"P017-003-37","20230210164811","20230210164811","939370"
-1,"2",-1,379,"O1-001-01",1,"P017-003-38","20230210164811","20230210164811","939370"
-1,"2",-1,380,"O1-001-01",1,"P017-003-39","20230210164811","20230210164811","939370"
-1,"2",-1,381,"O1-001-01",1,"P017-003-41","20230210164811","20230210164811","939370"
-1,"2",-1,382,"O1-001-01",1,"P017-003-42","20230210164811","20230210164811","939370"
-1,"2",-1,383,"O1-001-01",1,"P017-003-43","20230210164811","20230210164811","939370"
-1,"2",-1,384,"O1-001-01",1,"J0-004-01","20230307092749","20230307092749","NOUSER"
-1,"2",-1,385,"O1-001-01",1,"J0-004-02","20230307092749","20230307092749","NOUSER"
